omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
3.4580112317635218E-05	1.2509000000000000E+02	1.5851573104120126E+02	4.7704917123869490E+02	4.7794292238445161E+02	7.0664071839146345E+02	8.9228878839048029E+00	1.9895575889337611E-01	8.3370926012457772E+01	-9.8312226326335084E-01	1.7462179383206245E-03	4.3928925410644543E-03
1.7538984945057914E-06	1.2509000000000000E+02	1.7260294581103742E+02	1.6940591922933513E+02	1.7216832300749064E+02	2.1893982713527038E+02	1.1152251203615338E+00	7.4053332742328437E-01	8.1861556298966320E+00	-9.9519151004725837E-01	1.6908868957491237E-03	3.1485081433997669E-01
2.9738737260582217E-05	1.2509000000000000E+02	1.4494837929875516E+02	5.5370394811206688E+02	5.5793096925966961E+02	7.6288124602887842E+02	1.0417018155156176E+01	6.7830834395639048E+00	5.3365281783214435E+01	-8.5250586387664251E-01	2.3739243090849633E-03	3.2854013015437273E-03
1.3468274333210054E-05	1.2509000000000000E+02	1.5677409088704925E+02	5.8849555139359813E+02	5.9385770287078697E+02	1.4717838817377501E+03	1.2424729093501684E+01	9.9253342741287014E+00	3.6555640624629163E+01	-6.5804688342330420E-01	3.3370978703085069E-03	2.3459693643892816E-03
2.1050106272941592E-05	1.2509000000000000E+02	1.3390543348488185E+02	4.5043836915885953E+02	4.5847791048161588E+02	1.1763018219854225E+03	6.4279970569200797E+00	8.8872874870837144E+00	1.8295635453097351E+01	-7.0866097216111390E-01	3.0897070912935549E-03	2.2658942843197835E-03
1.3138078206504010E-05	1.2509000000000000E+02	1.6310683177613507E+02	4.5427705953096830E+02	4.5885002334082964E+02	1.2038445035246407E+03	7.0292875867939024E+00	7.5082111219913745E+00	3.0013062654534849E+01	-9.3892982971910299E-01	1.9533516022693623E-03	1.3803506649387448E-01
1.8299106806326928E-05	1.2509000000000000E+02	1.2953144953714752E+02	6.9154946717505777E+02	6.9279482636730870E+02	1.4347324402466102E+03	2.7627418113233251E+00	9.1746423188013217E+00	4.1683320137058999E+01	-1.6946269170308281E-01	5.0627413301121849E-03	1.4713805587218142E-04
2.2545286664215496E-05	1.2509000000000000E+02	1.3741585635144537E+02	8.9874351418052959E+02	9.0679660557620059E+02	1.0129129416602258E+03	9.1280111548621257E+00	2.3521176348683039E+00	6.8570733263888741E+01	-2.7665232252851069E-01	4.8322412524584944E-03	4.0967302124645977E-04
2.9398087278159396E-05	1.2509000000000000E+02	1.5537985333176789E+02	4.8169531800397453E+02	4.8797213357313171E+02	5.3371248835870642E+02	1.6025479828485047E+00	1.1308930760253654E+01	4.7005556148479485E+01	-2.8091083244023896E-01	4.8209896031951964E-03	4.7774834821450449E-04
1.1698962957078050E-05	1.2509000000000000E+02	1.3758173218966078E+02	8.7561674864292922E+02	8.8262189070816237E+02	1.5459221304840976E+03	6.3511383165843487E+00	1.3969027662961292E+01	6.4690045691882290E+01	-2.0787684313885380E-01	4.9920824319603608E-03	2.3418208637410027E-04
1.2477477038731414E-05	1.2509000000000000E+02	1.6026387869543112E+02	7.3529273852952417E+02	7.3890371581954128E+02	1.5395988143466407E+03	5.8347515848161429E+00	1.0851033025212136E+01	7.2755107898151081E+01	-7.2988799542457750E-01	2.9846432547355113E-03	3.3298094544210143E-02
1.7756949313784707E-05	1.2509000000000000E+02	1.6063896397308864E+02	5.2057419627465970E+02	5.2840416787117920E+02	8.4082769304086810E+02	9.6721606880296775E+00	6.5218628855523946E+00	1.8700382795976651E+01	-5.4013050598654333E-01	3.8842378589032992E-03	2.7458073466396574E-02
2.5662938532166642E-05	1.2509000000000000E+02	1.7200829781370157E+02	7.7421684638793431E+02	7.7769004324809180E+02	8.1533857694144297E+02	8.5745261485104098E+00	1.1403253471526900E+01	9.2335230316657217E+01	-1.1160149288038839E+00	1.1747883902181529E-03	3.5082220927798718E-01
3.4067549464079363E-05	1.2509000000000000E+02	1.6132635952185672E+02	6.0247985872089862E+02	6.0847927569340891E+02	7.5659322147564649E+02	8.5631587921004542E+00	3.4157901518586047E+00	7.1657594069213417E+01	-2.2751737563215579E-01	4.9507201494548301E-03	7.2286769982012810E-03
2.6169974037652116E-04	1.2509000000000000E+02	1.7500392651568816E+02	1.1090630230536047E+02	1.1292292563846472E+02	4.7801958104968980E+02	1.1798464400925889E+01	1.2968987772087095E+01	7.4045882813653847E+00	-1.0870084685320207E+00	1.2916195767065936E-03	3.9031156472762557E-01
2.4105575845917673E-05	1.2509000000000000E+02	1.4719368149546148E+02	8.1233873863813403E+02	8.2136294961504768E+02	9.2555819264406250E+02	4.3804654800707770E+00	1.2119489591158690E+00	4.2532222340596938E+01	-7.1222437727861376E-01	3.0721128096296937E-03	2.5137926423679314E-03
1.8198623111070809E-05	1.2509000000000000E+02	1.6929551552633080E+02	7.3637771847954843E+02	7.3927576150245761E+02	1.1768679642243628E+03	8.0802401969117295E+00	2.9441924764049205E+00	3.5459154649851449E+01	-1.1873437524946258E+00	9.1020542846483856E-04	3.2250581300655068E-01
1.5131244929999840E-05	1.2509000000000000E+02	1.6594115575736907E+02	9.0007991937458519E+02	9.0473973354545421E+02	1.2794609306517341E+03	2.6392555643521507E+00	2.5158030023871936E+00	7.3952337317612177E+01	-1.1078129893506503E+00	1.2073174939596927E-03	2.3555441922984469E-01
2.6123107174073541E-05	1.2509000000000000E+02	1.3710155132707746E+02	8.8806713625698683E+02	8.9394271196049760E+02	9.5631919978480744E+02	1.2005587662898742E+01	9.2224483443062972E+00	6.3241950520426947E+01	-1.2885965976949096E+00	5.9848993662869638E-04	5.0537934493972711E-03
1.7048385112633413E-05	1.2509000000000000E+02	1.5002232478151672E+02	5.2235654260607271E+02	5.2653926402634897E+02	1.2463111699541616E+03	8.5597173996547777E+00	1.1770321116070411E+01	5.8507520485905706E+00	-1.1113812074686333E+00	1.1931157071000404E-03	4.8202548610128777E-03
1.4936855110154473E-05	1.2509000000000000E+02	1.5490181371948302E+02	3.5448064049914507E+02	3.6425873495371019E+02	5.0410872867987894E+02	7.6805579952805099E+00	4.6136138808511262E+00	4.7099777820566565E+01	-8.0365735341450539E-01	2.6168647809434557E-03	3.2115203235208319E-03
1.4629051379557832E-05	1.2509000000000000E+02	1.3843671173866221E+02	8.8428127576330746E+02	8.9208153576687062E+02	1.2877599447675796E+03	1.4935117299638279E+00	7.2336912229348398E+00	6.3796355952879580E+01	-1.0076791279953419E+00	1.6342620263875617E-03	3.9559319729154732E-03
2.5426381951243264E-05	1.2509000000000000E+02	1.4712675397766603E+02	2.4396901647279461E+02	2.4812504852568966E+02	5.0598979497141670E+02	1.2239744162624582E+01	6.3231794691286880E-01	5.9360694701951324E+01	-1.0370906615060345E+00	1.5036044978968227E-03	4.3606092507548063E-03
3.7405230920098936E-03	1.2509000000000000E+02	1.5323316566947065E+02	5.1691179723335047E+01	5.3392830804638947E+01	2.0210713704680424E+02	1.1796628356211180E+01	3.1614168006281447E+00	6.6550468007824605E+01	-9.9624446069594108E-01	8.2308407099836809E-03	1.4815245677065261E-02
3.3981303896584830E-05	1.2509000000000000E+02	1.5293922259293927E+02	6.1998271256218788E+02	6.2596234415469803E+02	7.0859030422688943E+02	1.3480011631818494E+01	9.2545312439345440E-01	4.6694442300914993E+01	-8.9266827190656062E-01	2.1764675613592513E-03	3.7100427767213732E-03
7.1938494237949818E-06	1.2509000000000000E+02	1.7438700663746195E+02	2.6327338060982220E+02	2.6998297044540897E+02	3.4020239701038338E+02	1.0551277143532074E+01	4.2849156032246141E+00	4.3524426403699636E+01	-1.2210595435597837E+00	7.9755301911488925E-04	4.2818323261703051E-01
1.9536464207445179E-05	1.2509000000000000E+02	1.5081218362508443E+02	8.0676272239385298E+02	8.1154661313237000E+02	1.1501741519664295E+03	1.2404182517483916E+01	9.6794428567772006E-01	7.5733933375558777E+01	-1.2766570561538064E+00	6.3097966001770828E-04	5.5248764956629531E-03
1.1237991376059188E-05	1.2509000000000000E+02	1.2828375544935173E+02	8.7575399769738044E+02	8.8184262103952597E+02	1.6851677043992877E+03	2.0064789870318394E+00	3.8011382000991785E+00	3.4105829047554089E+01	-8.7692297897029237E-01	2.2535401249828327E-03	3.0274995392415758E-03
1.0016968852875882E-05	1.2509000000000000E+02	1.6997405696809483E+02	8.8611930517299061E+02	8.9403544919287572E+02	1.6541759355013146E+03	1.3931753427084420E+01	3.5798235434479189E+00	8.6045606786406417E+00	-4.8198075359458592E-01	4.1318461832305789E-03	8.3849802402722107E-02
3.1510097011619646E-05	1.2509000000000000E+02	1.4936646237158985E+02	7.2230413131057469E+02	7.2289812335413785E+02	9.3114827036911061E+02	7.4297986153651951E-01	6.8850085575063744E+00	4.2930391891827057E+01	-4.0962409902151276E-02	5.1964014002300225E-03	1.0017527831910300E-05
1.8967743606179758E-05	1.2509000000000000E+02	1.4136454688599079E+02	8.5792369349297303E+02	8.6734308410312190E+02	1.0418486988599639E+03	1.3535646184457301E+01	9.7498975202673570E+00	6.5609461028412667E+01	-6.9056792319028981E-01	3.1787235492028065E-03	2.2926996585740369E-03
4.2251224740963577E-05	1.2509000000000000E+02	1.5542914180953949E+02	2.7946124962971601E+02	2.8869037647670615E+02	9.4812516565347335E+02	7.3705354165614283E+00	3.6555936459245131E+00	4.4612142858846184E+01	-1.5337818909892660E+00	2.1810672733102066E-04	6.2095428769815327E-03
3.8907047481669664E-05	1.2509000000000000E+02	1.3423962122177221E+02	2.5496224710017546E+02	2.5766626063159958E+02	4.0883957755697872E+02	6.7681251715254618E+00	4.9502574390034457E+00	1.5489733155113521E+01	-9.1576625109229082E-01	2.0643790434415779E-03	3.3728249361950095E-03
4.3328779926850068E-05	1.2509000000000000E+02	1.2976257749041199E+02	2.3386688231670618E+02	2.3580561177144088E+02	3.5930769723342155E+02	9.7451600667299516E+00	8.6844761014843712E+00	7.0974948917503909E+01	-5.9966873660340925E-02	5.1868401487397773E-03	1.8613299464347674E-05
2.4928493188548353E-05	1.2509000000000000E+02	1.5063349283480250E+02	6.2751969475183625E+02	6.2970761534278643E+02	1.0510226772171552E+03	4.7335372164070311E+00	1.2208413371307968E+01	5.0412299110280486E+01	-1.5481282560767800E+00	2.1383383605680956E-04	6.0215605748396711E-03
3.2934747599329963E-05	1.2509000000000000E+02	1.3108218067060793E+02	4.2533210780254200E+02	4.3213920466701467E+02	1.0005829223667192E+03	9.4940931071499790E+00	1.7356356039809231E+00	6.6172668960025849E+00	-9.7782416572814057E-02	5.1571824681425670E-03	4.9900163830351439E-05
5.1047920723477475E-05	1.2509000000000000E+02	1.4231834723406860E+02	3.4391661989219330E+02	3.4416635875784158E+02	1.0826920597034934E+03	9.5222937484375638E+00	2.4781970536234774E+00	7.9268550233109181E+01	-2.2933771678323311E-01	4.9467103490883728E-03	2.9401811949425493E-04
2.3226008854160709E-05	1.2509000000000000E+02	1.4379838770117070E+02	9.2890260302410582E+02	9.3796111517956535E+02	9.8569958551586581E+02	8.3562943707482393E+00	8.5784098595745899E+00	8.7538700344757494E+00	-3.6682408846077608E-01	4.5624520959624730E-03	7.3949265059667984E-04
5.1809748330998579E-05	1.2509000000000000E+02	1.3745446267569645E+02	3.1669768391488947E+02	3.2240932429787210E+02	8.3712826170359187E+02	2.3570440034647677E+00	1.0140184050956826E+00	5.2600597729720455E+01	-1.4127660977736682E+00	3.3493935460173044E-04	5.3568420008528184E-03
4.5134505558667438E-06	1.2509000000000000E+02	1.4920613523686126E+02	2.2704409695092778E+02	2.3624638309527484E+02	3.6504051625497664E+02	4.4896548898842434E+00	1.3769617967526250E+01	1.7328429262772402E+00	-1.1293066740531859E+00	1.1229528206984744E-03	4.8776485564065919E-03
1.1511819025001362E-02	1.2509000000000000E+02	1.4023876527485845E+02	7.9072084244839886E+01	8.3861837468045692E+01	9.5746874302042124E+02	2.9304294752098756E+00	3.7632515386041496E+00	7.5246881936791766E+01	-5.3703370809961037E-01	3.8978556049320389E-03	1.4670316225977190E-03
1.6395105392213438E-05	1.2509000000000000E+02	1.3700096359952863E+02	6.3348803100338580E+02	6.3988252147095398E+02	1.3786471567715739E+03	3.6548903353302236E+00	1.0137828465941283E+01	9.3855975261356676E+01	-6.6548154794467096E-01	3.3011023206029632E-03	2.0870699365724450E-03
5.3958415095079397E-05	1.2509000000000000E+02	1.2575592535035030E+02	4.9975141140155097E+02	5.0054607329449902E+02	6.5683375364487699E+02	8.0101514778612888E+00	8.4366103388073892E+00	4.6559697852264947E+01	-7.8349751206680629E-01	2.7175128029671039E-03	2.5006659862604062E-03
8.2393552310714466E-05	1.2509000000000000E+02	1.6469939151682397E+02	3.8824303324252509E+02	3.9024966203153582E+02	4.8340418060934365E+02	5.0311762558907152E+00	3.0118783142938645E+00	7.7384833118126181E+01	-1.4964450009748300E+00	2.3882227907040361E-04	2.5921957934492212E-01
2.5253152800014260E-05	1.2509000000000000E+02	1.3710468122285545E+02	2.6854128773256264E+02	2.7485327241702623E+02	6.6676173029316669E+02	7.1627826876299370E+00	5.3313420228806052E+00	2.8808446367647704E+00	-5.4160714770099960E-01	3.8777286096656851E-03	1.4560050946611695E-03
2.9688305326858707E-05	1.2509000000000000E+02	1.2618936608984106E+02	6.4243174423111213E+02	6.4813832756510851E+02	8.9074899826233695E+02	5.3534333696837688E+00	7.0890531976656304E+00	7.8711805225215755E+01	-4.0416000490322967E-01	4.4325651467517387E-03	7.7907993882145180E-04
1.3336686015643027E-05	1.2509000000000000E+02	1.7503709382296870E+02	8.2092581781136141E+02	8.2655681464660768E+02	1.3284832440682144E+03	6.4287897204648647E+00	3.6175326214253589E-01	6.2128621995974619E+01	-9.6044181918411387E-01	1.8516858315986351E-03	3.3491447124171686E-01
1.5199101959465262E-05	1.2509000000000000E+02	1.4481611270366523E+02	7.8075418897473912E+02	7.8425397744134716E+02	1.4528284059384969E+03	3.7916569182610405E-01	1.6935804832696824E+00	4.1195131041200426E+01	-1.1871383741568409E+00	9.1091722526260568E-04	4.9787347444828498E-03
2.7286773103719257E-03	1.2509000000000000E+02	1.4292254154391239E+02	7.9834800553431180E+01	8.6861812452255663E+01	8.5485657826292163E+02	5.7954389268976811E+00	1.0201134907501347E+01	6.1383905777886469E+01	-1.1620216667677523E+00	1.0002151448431232E-03	4.8108594798240640E-03
6.9656258405787907E-06	1.2509000000000000E+02	1.4407835646872797E+02	2.0704765164155867E+02	2.1409477612194360E+02	8.8655878470119023E+02	9.5320166676454328E+00	6.8456270040691019E+00	1.5357611729929975E+01	-8.9723196920499648E-01	2.1542236061511924E-03	3.5189341369001727E-03
1.6430965845330164E-05	1.2509000000000000E+02	1.4201073709188063E+02	6.8600822116062432E+02	6.8837432163691824E+02	1.3974322565586458E+03	1.0255214480196692E+01	1.1970547746247867E+01	4.4715388452036020E+00	-5.1418862868257431E-01	3.9968693945775201E-03	1.3731860455227162E-03
2.6953305967444385E-05	1.2509000000000000E+02	1.5808226829921466E+02	3.9622481202065239E+02	4.0489125048969464E+02	1.0080320077287182E+03	7.0792997813687188E+00	3.8603321959079855E+00	9.5001980402507812E+01	-1.3824661458163676E+00	3.8629533307514926E-04	6.1033367228339160E-03
1.8361087273677904E-05	1.2509000000000000E+02	1.4017724678544664E+02	6.2844889409767870E+02	6.3561196961701467E+02	1.2661546958219978E+03	5.1992288156874604E+00	4.5820525294551864E+00	1.4736638945404739E+01	-2.2749490740482492E-01	4.9507694562771817E-03	2.8499813901609081E-04
2.3827898262589996E-05	1.2509000000000000E+02	1.4982219999798210E+02	8.0787095374328601E+02	8.1286105503461374E+02	9.5939448234131305E+02	4.6347307224454024E+00	9.0962074500490946E+00	8.5101682847413088E+01	-4.0212737970957080E-01	4.4398905716685755E-03	9.1781953327837399E-04
3.5609207281477550E-04	1.2509000000000000E+02	1.4255310236279996E+02	1.1986418849316621E+02	1.2439214078448347E+02	1.8703524760763872E+02	1.3057324011697117E+01	6.9251486526919281E+00	2.0452922707168817E+01	-5.3042009611018792E-01	3.9267845773092542E-03	1.4584621922829829E-03
3.8123513372111475E-04	1.2509000000000000E+02	1.6870024268139630E+02	1.0505576615922887E+02	1.0770730898143132E+02	4.3870940566468488E+02	4.7167552250515454E+00	2.9724372009152722E+00	2.3589850995032979E+01	-6.5130162197294905E-01	3.3696354930353918E-03	1.3281056050118431E-01
1.8557679963888904E-05	1.2509000000000000E+02	1.6748475398435946E+02	8.9798545569553301E+02	9.0138620737073302E+02	1.0888985937176733E+03	3.7729373958301440E+00	6.7841817976367569E+00	9.6612346798001013E+01	-5.7881776520990569E-01	3.7104838328460839E-03	9.9579493763175805E-02
1.9183063691141973E-05	1.2509000000000000E+02	1.4106601972332970E+02	4.5962023698241461E+02	4.6887379845551857E+02	1.0387069955881252E+03	1.4680778031088775E+00	1.0829221660983386E+01	3.1575381093926442E+01	-3.8170873645018433E-01	4.5118699216157333E-03	7.8242672402293776E-04
1.1833046889301198E-05	1.2509000000000000E+02	1.6728999259440229E+02	7.3269413606389151E+02	7.3791030006851543E+02	1.4252648316674236E+03	3.5448352071665394E+00	1.0126038785477187E+01	3.6489150432631909E+01	-8.6867881531251734E-01	2.2940795813517919E-03	1.9122401641745618E-01
3.3181872729498484E-05	1.2509000000000000E+02	1.6395593505221694E+02	6.0804120789190813E+02	6.1293111566590665E+02	7.0441944615655552E+02	1.1653078219086433E+01	1.0108450022902549E+01	7.4860009747492157E+01	-1.3850268676133299E+00	3.8162253257990761E-04	2.3077844548885046E-01
1.8523779299963602E-04	1.2509000000000000E+02	1.5794476743842233E+02	1.2080773849543544E+02	1.2966014510470450E+02	9.4831095640468925E+02	7.8856355075657527E+00	1.1879097798177552E+01	6.8644469098953749E+01	-5.1346983266149993E-01	3.9999421734600235E-03	1.5247666420938472E-03
2.5237492014262451E-05	1.2509000000000000E+02	1.3991488625441906E+02	5.9162075405084568E+02	5.9681142353304267E+02	9.4641656540167367E+02	5.2544333841439492E+00	1.1647490628225491E+01	8.5119945850279152E+01	-1.9534860361298523E-01	5.0166294714722786E-03	2.1070333411609443E-04
2.0426650514420634E-05	1.2509000000000000E+02	1.5425848993821467E+02	3.7653427306866939E+02	3.8635123967023162E+02	1.1230207842649056E+03	1.2054608044705639E+00	4.8122342962362961E+00	9.5769396770172477E+01	-1.2375147138370517E+00	7.4569544348934258E-04	5.5104201167296288E-03
1.4142775096747410E-05	1.2509000000000000E+02	1.7292169755145522E+02	4.4301627017232414E+02	4.5264994136181190E+02	1.1466847111921220E+03	2.2220364412861113E+00	9.9275410234125054E+00	4.6496877490308549E+01	-2.2575455349414564E-01	4.9545749170749080E-03	2.2758400662585925E-02
1.7603872292352425E-05	1.2509000000000000E+02	1.6412212404764821E+02	3.5618849182789609E+02	3.6346966582977660E+02	6.5927186445764823E+02	2.6420298867589005E+00	5.7638692699670182E+00	2.2239651889186188E+01	-3.0054143391415500E-01	4.7671536939212526E-03	2.1376393398197403E-02
2.0594952665040506E-05	1.2509000000000000E+02	1.2540814642731014E+02	7.0831712040040509E+02	7.1704000896636398E+02	1.0454001879298130E+03	7.8879791612680901E+00	1.0088836411381530E+01	5.9671040674052691E+01	-8.1984370298561537E-01	2.5361538890243496E-03	2.6754920243376372E-03
3.1309856782072211E-05	1.2509000000000000E+02	1.2890520867991037E+02	5.6156635978797749E+02	5.7125719460251617E+02	7.0130545345661494E+02	1.2769933226271501E+01	1.2934884281658979E+01	2.1545846709770080E+00	-1.3514282979795411E+00	4.4773766865644746E-04	4.9038823732927709E-03
1.3708635918738305E-05	1.2509000000000000E+02	1.4276310966629214E+02	9.2742166909269133E+02	9.3385649913170209E+02	1.3819542714543427E+03	9.5763225426321483E+00	1.4783248967390159E+00	3.2370560513516217E+01	-2.1735237420288289E-01	4.9725634196916618E-03	2.6539787796561460E-04
5.1692789431179490E-04	1.2509000000000000E+02	1.4702306068514150E+02	8.7640704790894262E+01	9.5583524441152576E+01	6.4585200454846574E+02	6.3493913444920400E+00	1.9349877484771366E-01	1.0830606547105408E+01	-8.5212140973669115E-01	2.3758269168529331E-03	3.3306128987497584E-03
1.4714370167537403E-05	1.2509000000000000E+02	1.6199709755146276E+02	9.2353543027934404E+02	9.3180827794680761E+02	1.1885189894300509E+03	9.6771653203187338E+00	5.8959324222970437E+00	4.4408020140327523E+01	-8.5962139281886873E-01	2.3387474321811251E-03	9.8442128630069084E-02
8.4128867426449579E-06	1.2509000000000000E+02	1.7421011197261518E+02	4.1284731415232983E+02	4.2200384485628632E+02	1.2115050366434757E+03	4.5791758286204072E+00	1.3080784845995151E+01	7.5902665044601378E+01	-3.7638257502598771E-01	4.5301557156544473E-03	6.5040690770580084E-02
1.2853534871307649E-05	1.2509000000000000E+02	1.7019559413819835E+02	4.0325868849328663E+02	4.0504308398116530E+02	9.2435154601668557E+02	6.9734600575982872E+00	6.9900321549223881E+00	4.6514726018772805E+00	-5.1301685909597916E-01	4.0018772177007915E-03	9.5193617113245921E-02
1.2149894658692929E-05	1.2509000000000000E+02	1.5178840796231219E+02	7.9771702194014426E+02	8.0321559617445598E+02	1.6800349521124899E+03	1.1824652449472179E+01	9.1742888511504468E+00	4.4310127986273791E+01	-1.1054848854261223E-01	5.1439981165920428E-03	7.3894630940832913E-05
9.0854988275665301E-06	1.2509000000000000E+02	1.5602792057174162E+02	2.8434744152908559E+02	2.9304787455734231E+02	5.5690492485040090E+02	9.5413370683050420E+00	4.3577290526860057E+00	7.3229058432965095E+00	-6.6661905964712909E-01	3.2955831980478445E-03	2.3866122309568094E-03
3.0335628383786157E-05	1.2509000000000000E+02	1.6045435930773817E+02	9.3099391594575434E+02	9.3643572522161332E+02	9.5549940062011558E+02	1.2785134643076516E+01	4.2049060859274610E+00	7.1063164071209343E+01	-5.3912328323120362E-01	3.8886719599234452E-03	2.3932703521862556E-02
2.3106394854419091E-05	1.2509000000000000E+02	1.5937586157238385E+02	8.4116407054996307E+02	8.4503592047143536E+02	1.0001748678508097E+03	5.2970288014025559E+00	6.0317960543240403E+00	1.1630131005602950E+01	-3.0128984305446260E-01	4.7650378750994692E-03	5.6158714871451933E-04
3.8702203851003436E-05	1.2509000000000000E+02	1.3781482046053037E+02	6.4054286013848275E+02	6.4939823771798899E+02	7.2331728547500313E+02	4.3605111134520316E+00	4.5609465228677477E+00	6.7758870969879851E+01	-1.4893583493040441E-01	5.0948266040719880E-03	1.2126449037476385E-04
4.3593079246794051E-05	1.2509000000000000E+02	1.5404125419783929E+02	5.3386881085292839E+02	5.3612803366786238E+02	7.6193448324312192E+02	1.1884577221509339E+01	4.1481187589690638E+00	9.2018976127271998E+01	-1.2082465784823926E-01	5.1322312616596255E-03	8.9520993580299467E-05
4.4719386565872963E-05	1.2509000000000000E+02	1.3849167343774889E+02	4.5893361955365805E+02	4.6469632973647509E+02	6.1563668235467594E+02	1.0566095723428809E+01	3.9766372193939228E+00	9.9230744292135697E+01	-7.0836206800755985E-01	3.0911820590640124E-03	2.3426839348177119E-03
2.5320101533090730E-05	1.2509000000000000E+02	1.3288869237812176E+02	3.8254319156172835E+02	3.8864293317247319E+02	8.5701436302951277E+02	1.1204690145284259E+01	1.0127856595827199E+01	4.4237469272332952E+01	-8.9017735178286506E-01	2.1886273758298142E-03	3.2064315864944845E-03
3.2217792884411759E-05	1.2509000000000000E+02	1.4371171020760281E+02	3.3612120518745911E+02	3.3751780664898354E+02	9.4520198949389260E+02	9.0117208323030358E+00	1.1401483981917371E+01	6.0983706036575001E+01	-1.4958873088073104E+00	2.3923640349214956E-04	5.7132375024103428E-03
2.5783294924961877E-05	1.2509000000000000E+02	1.4233404339550250E+02	7.9318340809232711E+02	7.9787323683401257E+02	9.6115615303216327E+02	1.7087495449971175E+00	5.4084168896583922E+00	7.4567908524334385E+01	-1.2321694401195997E+00	7.6231041077600651E-04	5.0619428927037293E-03
7.4058272894654189E-06	1.2509000000000000E+02	1.6676716616842765E+02	3.3075509275344905E+02	3.3632567940574404E+02	8.5376452272933193E+02	8.3439386622253515E+00	7.6511255075927469E+00	2.4417085803308098E+00	-9.6926906175830918E-01	1.8104162368843808E-03	2.1427168727468840E-01
1.5667000165115291E-05	1.2509000000000000E+02	1.7053292713768917E+02	6.1195212219001360E+02	6.1467229018205421E+02	1.2437977485795495E+03	4.8693340455970420E+00	9.9614808935027011E+00	7.5973925796790937E+01	-4.0082542504304119E-01	4.4445676860888810E-03	6.1295579251384374E-02
1.4178398459998531E-05	1.2509000000000000E+02	1.2620519710678384E+02	8.5045946370831666E+02	8.5435803719067860E+02	1.4434293508499068E+03	9.8530756396022987E+00	1.3955721726946402E+01	8.8443200167009238E+01	-4.5066001836280356E-01	4.2574457321074019E-03	9.5587858708596726E-04
2.2559204759151765E-05	1.2509000000000000E+02	1.6586268754633736E+02	3.5907338825476978E+02	3.6135504336159443E+02	1.1964013776957995E+03	1.0216225151399255E+01	1.3593824342961341E+01	3.2330858325274129E+01	-1.5055625259948753E+00	2.3248789286135576E-04	2.9096355003518459E-01
1.3895149318862461E-05	1.2509000000000000E+02	1.3887973492597683E+02	8.3333052363401771E+02	8.3470304785980989E+02	1.6115132377303732E+03	5.8362669798248756E+00	2.2233731173553379E+00	6.1947406879136068E+01	-6.9722805524319575E-01	3.1460217034034034E-03	2.2883582379037782E-03
2.4185651953835911E-05	1.2509000000000000E+02	1.6389303776301585E+02	8.4334178161497312E+02	8.4354820755475589E+02	9.4839650671854452E+02	8.3023530454385810E+00	1.0885345927246542E+01	8.3982839449766487E+01	-1.0703533429542900E+00	1.3608821330804894E-03	1.8245322417276574E-01
1.0070549818668752E-05	1.2509000000000000E+02	1.5807906280332668E+02	2.4771716804137321E+02	2.5038758536818790E+02	5.6850373205659150E+02	3.0313221121818397E+00	2.0806322744025998E+00	4.0795864298844648E+01	-6.1545951678299715E-01	3.5403681397144261E-03	2.1081814815027736E-03
3.2408901303954619E-05	1.2509000000000000E+02	1.4933443048622667E+02	6.1351173830382140E+02	6.2306372164891275E+02	8.0024024678871046E+02	8.3595624943541171E+00	3.8590968421469891E+00	7.7360695472155101E+01	-1.5317873258038341E+00	2.1886318162038265E-04	5.9631741817162583E-03
1.4422141817345084E-05	1.2509000000000000E+02	1.3203370826563972E+02	8.6077343957069024E+02	8.6807754865292350E+02	1.3545202084838043E+03	8.3540439956607504E-01	4.8583896716862869E+00	8.7719941947013112E+01	-2.1085828262059225E-01	4.9860289684238628E-03	2.3103427925823733E-04
1.1144368812260763E-05	1.2509000000000000E+02	1.3615879222722202E+02	8.4905781210356292E+02	8.5851098324102861E+02	1.5755901965431822E+03	9.3151341155241862E+00	1.0952037108900042E+01	4.2544450745705724E+01	-2.6925076238037482E-01	4.8514302108176649E-03	3.8498013300404375E-04
2.0716279826570569E-05	1.2509000000000000E+02	1.7483156250233836E+02	6.6423761612467354E+02	6.7098196249035277E+02	8.4802787694988206E+02	1.1635439636341967E+01	1.1135059072698961E+00	2.3904530224811534E+01	-1.0712750508332662E+00	1.3570093062262704E-03	3.8100997057320102E-01
5.4846240366390350E-06	1.2509000000000000E+02	1.6001587163808097E+02	2.1581927266242880E+02	2.2098251970530606E+02	4.7545683636584170E+02	6.4385077502292152E+00	4.0190432196106034E+00	1.6424963000894039E+01	-1.0856581059062254E+00	1.2971777198778891E-03	3.5726896504016448E-02
2.4478609744343837E-05	1.2509000000000000E+02	1.3412955176893601E+02	8.4619448440903534E+02	8.4759680680818701E+02	1.0561824133648454E+03	3.2436372004186911E+00	2.0404322487490403E-01	7.1909562005619314E+00	-6.4147439150477836E-01	3.4168227317422591E-03	1.9186921907290281E-03
2.9796275670659397E-03	1.2509000000000000E+02	1.6985368364168502E+02	5.6504007757876074E+01	5.9035803395805793E+01	5.5465179174423770E+02	1.1053210562911449E+01	9.4607369975004048E+00	8.8150265875808088E+01	-8.7034469352666455E-01	4.6074028297828737E-02	2.7811155618275646E-01
