omega_c	mmH1	mmH2	mmH3	mmA0	mmHch	lam1	lam7	m11	aDM	WH1	WH2
7.9505072266624614E-07	1.2509000000000000E+02	1.3076422108988939E+02	1.7174301805055842E+02	1.7949800056847653E+02	7.5486368867795159E+02	1.3721557208533191E+01	1.3015636498907410E+01	6.3310273555251896E+01	-1.1915143680937337E+00	8.9581676293367524E-04	4.5067673798858867E-03
9.4424572546831874E-05	1.2509000000000000E+02	1.4178144952515675E+02	4.2869968660115251E+02	4.3054417686096588E+02	5.4256553244430825E+02	1.1268512501366676E+01	8.0120176741443654E+00	8.3198761162440647E+01	-6.8355969636339176E-01	3.2130442633307209E-03	2.2605727052527709E-03
2.2762576300033401E-05	1.2509000000000000E+02	1.4846577772483965E+02	6.7682096964065954E+02	6.7968978024073397E+02	1.2652306978661709E+03	1.2303125029105286E+00	8.2090336153791448E+00	9.0524698112869956E+01	-1.1849835916462115E-01	5.1349848287227428E-03	8.2980098076942680E-05
4.5209245800173489E-05	1.2509000000000000E+02	1.6939065250224465E+02	4.4306283751179598E+02	4.4359921044371987E+02	1.0584503862114859E+03	1.2632847336415598E-01	1.2358748667435137E+01	1.1690682805464920E+01	-1.1448012842731092E-01	5.1396173690513034E-03	4.9212261854090014E-03
4.3871025956771665E-05	1.2509000000000000E+02	1.6852581171400649E+02	4.2415850682843404E+02	4.3357646358365957E+02	7.4490340649844302E+02	8.2132970797425582E+00	6.3757066228779520E+00	2.9094482341825255E+01	-3.3511804035612935E-01	4.6646652826262090E-03	3.8651893726890020E-02
4.1892004738550086E-05	1.2509000000000000E+02	1.3232662511782564E+02	5.6104329508312196E+02	5.6805154869707837E+02	7.6396549381966020E+02	2.1585959833388197E+00	8.4450127888214830E+00	4.2969013885580473E+01	-1.4969111342199393E+00	2.3847849995453228E-04	5.2570377254960018E-03
8.7545795116022803E-05	1.2509000000000000E+02	1.3843087870239322E+02	2.8564072183130344E+02	2.9113056539144861E+02	1.0597381650515545E+03	1.0278821026430847E+01	1.1317805426203556E+01	7.9722795694471699E+01	-2.1750930215677799E-01	4.9722332560057430E-03	2.5763288515551176E-04
2.7075027561385053E-05	1.2509000000000000E+02	1.3699041509079765E+02	8.0677872512339547E+02	8.0974708149663491E+02	1.0226787418931158E+03	1.0130862162835367E+01	5.7523945153003524E+00	3.6546136488460998E+00	-6.0778556055691590E-01	3.5763965481892400E-03	1.7851153969572040E-03
7.9453225005884868E-05	1.2509000000000000E+02	1.4850606727494676E+02	3.6312486790731776E+02	3.7182342472105449E+02	5.3896685870781857E+02	2.1886366982425733E+00	9.2991709299381693E+00	8.1845168456828759E+01	-1.5554851299292456E+00	2.1243895481982560E-04	5.9374510116671419E-03
1.0685524664535311E-06	1.2509000000000000E+02	1.4998744437620857E+02	1.4475858928391642E+02	1.5102944473783924E+02	3.3775372667599174E+02	7.2264170217916455E+00	9.2508435463303904E+00	8.0964543031512079E+01	-9.6258927028078600E-01	1.8416208825861170E-03	4.0400885707447647E-03
4.6693670100543022E-05	1.2509000000000000E+02	1.5618867469458780E+02	7.1711153642605598E+02	7.2438652929122861E+02	7.5183359379965520E+02	1.3592772636698918E+01	2.5294398885357379E+00	6.0991913689296652E+01	-1.0547835650775816E+00	1.4269843394136073E-03	4.7273840142525421E-03
9.2816958244607863E-05	1.2509000000000000E+02	1.4110944578160507E+02	3.9805458693208851E+02	4.0496991371036034E+02	4.5504146437395434E+02	8.4051589607750810E+00	6.9665077839356409E+00	8.3066163376470179E+00	-3.8621202181504932E-01	4.4962494193381691E-03	8.0031397606672894E-04
8.1490355727640846E-05	1.2509000000000000E+02	1.4022417876098964E+02	2.8643524033782785E+02	2.8936462104290939E+02	1.0927535340854683E+03	1.0644389306821111E+01	5.2240592743847793E+00	9.6745620082945379E+01	-1.2101111458414033E+00	8.3320613313477389E-04	4.9066183799013792E-03
1.5370564325546281E-05	1.2509000000000000E+02	1.4053630393173839E+02	2.4294485812678229E+02	2.4873607536253337E+02	1.0609832628215586E+03	4.0166656918435661E+00	1.3454432827492447E+01	1.6885929967689295E+00	-6.4158857664967262E-01	3.4162759637014254E-03	2.0119109615609060E-03
1.3455298352053516E-05	1.2509000000000000E+02	1.4964530493732323E+02	8.2342292003958619E+02	8.3231963928431253E+02	1.5172040605299194E+03	1.1485456021588973E+01	1.2651809962164522E+01	2.3129575033732493E+01	-3.0252965222949735E-02	5.2002065049526411E-03	5.4758662397704938E-06
5.3866387517635848E-05	1.2509000000000000E+02	1.3588185975752393E+02	3.6627740143624942E+02	3.7007950441915517E+02	9.4871724108174305E+02	6.9563966103160739E+00	3.8644719703888857E+00	9.4174744068260651E+01	-3.6287468948204582E-01	4.5755991719273973E-03	6.8409752060848584E-04
1.6186438484656017E-03	1.2509000000000000E+02	1.4877042656391879E+02	8.0044572348727186E+01	8.1514747739543566E+01	6.1489878947143393E+02	9.9866799054139666E+00	2.3384532830856988E+00	2.7639970880765454E+00	-9.9939579543743529E-01	1.6717500250966310E-03	4.2094181977027018E-03
1.0324330622360226E-04	1.2509000000000000E+02	1.4837497857008361E+02	3.5321602421031150E+02	3.5651993278717623E+02	4.7697849503111956E+02	8.6908146326387357E+00	8.6487910781748543E+00	1.2825422016822463E+01	-5.6280720133820039E-01	3.7831790703466931E-03	1.6892176542993101E-03
2.9849575849755143E-05	1.2509000000000000E+02	1.4750593670212476E+02	4.3918761922474374E+02	4.4686238494089918E+02	1.2834428333833082E+03	9.9185016027737891E+00	9.8891361721740729E+00	3.1182622480291233E+01	-1.3817962368602301E+00	3.8752783487756192E-04	5.6902943724041989E-03
4.4638228940753801E-05	1.2509000000000000E+02	1.3127796008927189E+02	4.1980546096796428E+02	4.2192492808770623E+02	1.0834553975302053E+03	4.0132046449059644E-01	4.7228130565131137E+00	8.5212453330034592E+01	-1.4538774707722282E+00	2.7921926119222658E-04	5.1721372825849436E-03
2.9911628210744382E-05	1.2509000000000000E+02	1.4199635386244691E+02	6.9595536344961977E+02	7.0370279561900657E+02	9.1430533172763194E+02	1.1504786130136244E+01	1.1677490493458459E+01	3.7293227009611776E+01	-7.9873481401440294E-01	2.6414331299245229E-03	2.9137911760552943E-03
1.9037458695051330E-05	1.2509000000000000E+02	1.3805971471187181E+02	1.6736795754049342E+02	1.6937803416949603E+02	1.0320122115230245E+03	1.1714859956137305E+01	7.1396744278444313E+00	1.4564591116069161E+01	-1.1577612221468632E+00	1.0157961388623372E-03	4.6283921614133005E-03
1.7714249063880472E-05	1.2509000000000000E+02	1.4971185359309516E+02	8.1211145285615305E+02	8.1764004262520007E+02	1.2746754188205466E+03	2.5778800944229032E+00	5.6297691363514257E+00	1.5469586237086723E+00	-2.8985879647730961E-01	4.7968492574818567E-03	4.8912519562739544E-04
1.3453310217243179E-05	1.2509000000000000E+02	1.3072558456750380E+02	7.5219152285819484E+02	7.5976881874714468E+02	1.5867968677248791E+03	8.6004697314000076E+00	1.7892660193560954E+00	2.0028558590928352E+01	-7.6165005939396424E-01	2.8265636328767157E-03	2.4866436748690181E-03
9.3799827912235731E-05	1.2509000000000000E+02	1.3764353501185474E+02	4.0216392392859046E+02	4.1043678934240563E+02	4.7479712233170733E+02	1.2617779911178062E+01	1.3581054335590942E+01	6.5294327825444910E+01	-2.0959024790412317E-01	4.9886134393890991E-03	2.3810951900315487E-04
2.3851822823431632E-05	1.2509000000000000E+02	1.6847954507531111E+02	6.2958316466751648E+02	6.3364532189613453E+02	1.1331348370682144E+03	1.0257327723762639E+01	6.7483319033628009E-01	3.8497201719087172E+01	-2.4220927319264507E-01	4.9175135976202598E-03	2.0495545249517397E-02
1.2155631399857740E-04	1.2509000000000000E+02	1.5097014161488048E+02	3.5392059819024081E+02	3.5754925285817552E+02	4.6622191528613769E+02	6.5169197689820635E+00	7.8441147378385603E+00	1.0013499453064752E+02	-8.8667337917528111E-01	2.2057543000430354E-03	3.6264675409277774E-03
1.3762234464117517E-05	1.2509000000000000E+02	1.7231221507561497E+02	7.8677283760009925E+02	7.9467409426564075E+02	1.5414871314035204E+03	1.1041965142703599E+01	6.1629652208010501E+00	6.9437622472847636E+01	-4.5643867790414494E-01	4.2347155625954711E-03	8.5712588530409722E-02
1.5628666244688966E-06	1.2509000000000000E+02	1.2894251189761448E+02	1.3153275283124890E+02	1.3362136980687330E+02	8.5384903536357410E+02	1.9431204566001523E+00	8.2736720065463665E+00	3.0534127028907707E+00	-5.5078427566091714E-01	3.8370479741516258E-03	1.4103604110082967E-03
1.9087755628713272E-05	1.2509000000000000E+02	1.5067323544244434E+02	7.2720911292229266E+02	7.2805254222734482E+02	1.4782404043377564E+03	6.9578243864969460E+00	9.4002405386884877E+00	2.8000540740322577E+01	-1.5401634768566181E+00	2.1595270385267175E-04	6.0206056038495529E-03
3.0232706763522799E-05	1.2509000000000000E+02	1.2518962243498285E+02	6.1958378677702683E+02	6.2090605349787791E+02	1.0338932614698508E+03	2.7043069700730533E+00	1.8300726434821601E+00	1.7976597307704665E+01	-1.5590979297442558E+00	2.1195174743435748E-04	4.9968487807833875E-03
1.4991281566023285E-05	1.2509000000000000E+02	1.2736865830635590E+02	9.3155153630373604E+02	9.3667134845008673E+02	1.4134275249500888E+03	9.1132644302273462E+00	1.1047812708536076E+01	5.5286519603005857E+01	-5.0657867000227741E-01	4.0292647339562563E-03	1.1971846735737135E-03
2.5525953933930004E-05	1.2509000000000000E+02	1.4583287478846631E+02	6.5758268130364957E+02	6.5864409041993520E+02	1.1983741612864537E+03	1.1281358797094486E+01	3.9626963858784627E+00	7.4134564968354326E+01	-5.5638069145098989E-01	3.8120524706864805E-03	1.6263057442197446E-03
2.1392044714648787E-05	1.2509000000000000E+02	1.3687992621683978E+02	6.8034498283189953E+02	6.8499161913757757E+02	1.2462281807308218E+03	5.0531608498437146E+00	1.1829277171999811E+01	1.0876993070299269E+01	-4.0702224801419096E-01	4.4222015161294115E-03	8.5720002852947177E-04
4.3227913560110188E-05	1.2509000000000000E+02	1.4608045455501903E+02	3.8421895989878982E+02	3.9395356328410725E+02	9.1130070610032453E+02	9.4026219454140509E+00	1.2260667610429538E+01	2.7314838708524984E+01	-1.4171676708331888E+00	3.2819969058840075E-04	5.7042133681566107E-03
2.2809529032642917E-05	1.2509000000000000E+02	1.6749604107845857E+02	7.4761664154828372E+02	7.5007128081753444E+02	1.1903495229037244E+03	7.8996271326204885E+00	1.1136607721371858E+01	1.4772247412135940E+01	-4.5545842331215014E-01	4.2385858026268717E-03	6.4439385170188143E-02
9.9108523669773533E-05	1.2509000000000000E+02	1.4826104955351497E+02	2.6947704717492547E+02	2.7520557859223595E+02	5.0535757567517351E+02	7.3767837928965614E+00	4.3587830732850268E+00	1.2971064766389815E+00	-4.4023578419246867E-02	5.1951038348310562E-03	1.1483349235159394E-05
4.7448980560661412E-05	1.2509000000000000E+02	1.2531910526032983E+02	4.7087122621986606E+02	4.7471450525555503E+02	7.9341260411004191E+02	4.3761629066784691E+00	6.8633696798064596E+00	4.6618234875434190E+01	-3.8395163856281878E-01	4.5041081839030965E-03	7.0196623484193479E-04
4.4439483046806553E-05	1.2509000000000000E+02	1.6781261170797171E+02	4.3667841855747554E+02	4.3978737538670538E+02	9.0371112579186968E+02	4.2756652259154544E+00	8.1366169801152388E+00	2.3897139202289814E+01	-4.3157739235452031E-01	4.3310200046529305E-03	5.9599419111097209E-02
2.9037061111766174E-05	1.2509000000000000E+02	1.4254868358642733E+02	4.7699178747227035E+02	4.8337486793909915E+02	1.2926526934107080E+03	3.7787021866434731E+00	1.0964427297778625E+01	8.8826361454942443E+01	-1.3408590403511869E+00	4.7066068449058094E-04	5.4024732060503951E-03
3.4197409392145372E-05	1.2509000000000000E+02	1.2608469532770789E+02	4.5600508023333043E+02	4.6588782932883493E+02	9.4170283996113722E+02	1.0674417661211647E+01	1.3977443640435787E+01	3.0523297273331927E+01	-4.3010691610831175E-01	4.3365927755052349E-03	8.7517073732561201E-04
2.2721395166186447E-05	1.2509000000000000E+02	1.4803403348255159E+02	6.6160478867199492E+02	6.6278755827936698E+02	1.3494935782158250E+03	2.3772219480374930E+00	8.1424303328815988E+00	4.9957017552553218E+01	-3.7715188560836244E-01	4.5275272102007404E-03	8.0287758183740412E-04
2.5430398369836585E-05	1.2509000000000000E+02	1.2529509981559828E+02	7.7041927302275747E+02	7.7577963476804064E+02	1.0425466913695197E+03	5.3431389983944308E+00	1.0810105938236278E+01	4.5874642158334446E+01	-1.5439185183909190E+00	2.1487492838300504E-04	4.9981824201031410E-03
8.2803583467109696E-06	1.2509000000000000E+02	1.3706214429824249E+02	1.2834902102050791E+02	1.3464875597257574E+02	5.8033561610166703E+02	1.2183189846986528E+01	7.2153195365869065E+00	2.3839276084135882E+01	-4.3403678586213390E-01	4.3216681134423274E-03	9.6862120456414321E-04
7.1497108717951942E-05	1.2509000000000000E+02	1.7305769327855097E+02	2.4500090293353466E+02	2.4922733366453431E+02	8.8820337403481994E+02	3.0107910128826236E+00	1.0150264641665975E+01	4.8456706430510017E+01	-1.8381632017886362E-01	5.0379443221326599E-03	1.5271544237957305E-02
2.8368043745246436E-05	1.2509000000000000E+02	1.4496184610677503E+02	5.8355962253807093E+02	5.8787077444506372E+02	1.0876456919767174E+03	2.4422466834738139E+00	1.2989595133666691E+01	5.8720657697748699E+01	-5.2339826780244136E-01	3.9572656307664371E-03	1.4479583239311079E-03
3.2018540473222096E-05	1.2509000000000000E+02	1.2556850091963938E+02	4.5438642366993543E+02	4.6058542898883366E+02	1.2397759308059588E+03	1.3505775015897012E+01	1.1976106098236565E+01	7.6563390355353889E+01	-1.3859242742286211E+00	3.7999937832546997E-04	4.8434583179182327E-03
1.7301141361930698E-04	1.2509000000000000E+02	1.2833804810958358E+02	2.1044927856905818E+02	2.1676506492624296E+02	4.5603642436025495E+02	1.2646142314815028E+01	1.5860398003300840E+00	9.4966892032868643E+01	-1.3051868596793526E-01	5.1201922856591118E-03	8.6805994613179408E-05
3.5235911893615012E-05	1.2509000000000000E+02	1.6003948625329392E+02	3.8370569950607870E+02	3.9224255527474105E+02	1.1633694531458286E+03	4.1805726750197687E+00	6.1324901472928417E+00	4.7698390445531524E+00	-1.1096263209297479E+00	1.2000906885892657E-03	3.9534890266427383E-02
4.4514511448462426E-05	1.2509000000000000E+02	1.5229674524419323E+02	5.1032076792806419E+02	5.1140358647862610E+02	8.9046746857486073E+02	6.1757629871721207E+00	1.3086772523721107E+01	5.5007842696275489E+01	-1.5509717752992360E+00	2.1323066000971763E-04	6.0893443501627131E-03
1.6482212547613357E-04	1.2509000000000000E+02	1.4393724284468556E+02	1.9398106296732141E+02	1.9714314393100477E+02	4.9503125662218372E+02	2.1581151565341816E-01	1.1057879923869800E+00	2.6140943855578517E+01	-8.7406476400426414E-01	2.2675815262540957E-03	3.3848220110166269E-03
2.8716890693196262E-05	1.2509000000000000E+02	1.3759594880548582E+02	8.4468926684683618E+02	8.4815034504893720E+02	9.7633406516459490E+02	1.3947872840169758E+01	4.1008743610237133E+00	4.4986194228747017E+01	-1.4557618635970591E+00	2.7705616374076284E-04	5.4261499514477694E-03
6.4498159982463100E-05	1.2509000000000000E+02	1.5791804253177162E+02	3.1419276681923901E+02	3.1973693240421682E+02	1.1674200619186367E+03	1.0242155408925449E+01	8.3896092852063511E+00	9.7065102934867653E+01	-4.8989446161311756E-01	4.0992075235393912E-03	1.3989036012796655E-03
4.5281474685597385E-03	1.2509000000000000E+02	1.3026912341988606E+02	1.1203959554528799E+02	1.1894919354419653E+02	5.9584858056430176E+02	1.4051832898870032E+01	3.3345351759505157E+00	9.9111862828075829E+01	-1.1489203678513931E+00	1.0485189961689006E-03	4.3304110375532870E-03
8.3482995731536528E-05	1.2509000000000000E+02	1.4464085928530938E+02	3.1759405176508892E+02	3.2467409741351105E+02	6.7695454490694897E+02	5.2683621374742877E+00	1.3531796047571952E+01	4.8252265059972302E+01	-9.8409706629112070E-01	1.7417277402375340E-03	4.0105048286145327E-03
2.3696267466539783E-04	1.2509000000000000E+02	1.5003845794278593E+02	1.1666831759115136E+02	1.2375830148056070E+02	3.1773626500169570E+02	9.4266720098101864E+00	9.4750918495352803E+00	5.0198340740612863E+01	-3.7547049095360063E-01	4.5332663750025084E-03	8.0694670831627207E-04
1.2206045429883228E-04	1.2509000000000000E+02	1.6201911511144095E+02	2.1464888656728385E+02	2.1772227521879705E+02	8.7627650165291345E+02	5.8957400781082638E+00	4.1384049015298503E+00	1.1864614374406923E+01	-3.6163921347036410E-01	4.5796880457247757E-03	2.1581343478166135E-02
1.5484429442927683E-05	1.2509000000000000E+02	1.5437921085749250E+02	7.8498563772765249E+02	7.8702851828980658E+02	1.6444432848572933E+03	1.0964905961260621E+01	9.5753499019310571E+00	5.8424064100451801E+01	-3.0630745164890860E-01	4.7507338258592794E-03	5.6153590430709551E-04
6.4027022639297259E-05	1.2509000000000000E+02	1.4986205888124744E+02	3.5582030499625034E+02	3.6032033139389023E+02	8.9568385465335280E+02	7.7331077067335636E+00	1.3675267862330781E+01	3.7081644956060522E+01	-5.9931096682069573E-01	3.6159458773670650E-03	1.9070191298455285E-03
1.7402742721008365E-04	1.2509000000000000E+02	1.2727689490677179E+02	1.1283335423228952E+02	1.1550935391593228E+02	7.5176923461340789E+02	1.0452499582037563E+01	1.0734167260785666E+01	4.8970208222032625E+01	-1.5013810504234009E+00	2.3529089998306925E-04	5.0574221580625073E-03
3.8710221485379049E-05	1.2509000000000000E+02	1.3201426022464608E+02	3.7921522354204916E+02	3.8537757952482326E+02	1.2023101479524328E+03	6.9647559495478661E-01	2.7666673434277378E+00	5.4301670427108959E+01	-5.3205595817117080E-01	3.9196486859632892E-03	1.3571150878210702E-03
3.0653209296322291E-05	1.2509000000000000E+02	1.5160382890833256E+02	9.3471740963157151E+02	9.3609635928463956E+02	1.0026661107096198E+03	1.3437538672302635E+01	7.0819598081437682E+00	1.2968969466150259E+01	-7.2563473958313329E-01	3.0057408793473994E-03	2.6703653755974647E-03
5.7430031483314928E-05	1.2509000000000000E+02	1.5351631264516448E+02	3.9856069672320069E+02	4.0562417660170428E+02	6.7575215461000437E+02	2.1562225366273071E+00	2.7047009744703310E+00	7.9603706638609850E+01	-5.6246566921471786E-03	5.2046174009261160E-03	1.9427684586940815E-07
3.2012446702826602E-05	1.2509000000000000E+02	1.5655692215533318E+02	5.4102167221299453E+02	5.4169151307162440E+02	1.2396120055064616E+03	1.0342815882080613E+01	1.2042296131487142E+01	8.7561110283509407E+01	-3.7857200309404582E-01	4.5226638414751427E-03	8.5559671718777686E-04
8.9747516794378890E-05	1.2509000000000000E+02	1.6770232853988759E+02	3.3036686688678662E+02	3.3789996867901647E+02	4.8634270319544839E+02	1.2965062220424906E+01	6.5845520968011355E+00	6.4285160373563485E+01	-4.6382360467371164E-01	4.2053708217862770E-03	6.7644234304145873E-02
4.2455510786062026E-05	1.2509000000000000E+02	1.3276866012532201E+02	4.7758421158771228E+02	4.8405423034636965E+02	7.8722068603952448E+02	1.0139992879163470E+01	6.9072693333063588E+00	1.1303410426854812E+01	-3.0757847730139209E-01	4.7470777205283693E-03	4.8612872485903500E-04
3.4641767322151435E-06	1.2509000000000000E+02	1.2668065795670761E+02	2.0301637111837806E+02	2.0424329383962009E+02	8.9011494961572566E+02	4.2255078680932090E-01	1.3936247255949418E+01	4.7816358737096358E+01	-1.0265455727472790E+00	1.5499940418818589E-03	3.7018233700293517E-03
1.5761833990123652E-04	1.2509000000000000E+02	1.4008110579723078E+02	2.4932638951545877E+02	2.4981231348580320E+02	4.4620600761669039E+02	9.6851848225971615E+00	9.6402160107811046E+00	1.2089711362072133E+01	-1.9590043021046366E-01	5.0155786244885951E-03	2.1213431159336957E-04
9.2100248128595692E-04	1.2509000000000000E+02	1.5547240339624807E+02	9.8276315232867518E+01	1.0805916009380442E+02	3.9058768960674649E+02	7.6582342369287426E+00	1.2384602585520876E+00	6.8127120712365553E+01	-5.7452824582363660E-01	3.7300640842244321E-03	1.8368679901047342E-03
2.8241356914036896E-05	1.2509000000000000E+02	1.3765683900140544E+02	7.6456713174216782E+02	7.6791843072414326E+02	1.0115056414909221E+03	1.1051735965419438E+01	1.1346108797959102E+01	1.5966203465576378E+01	-6.7279243423583457E-01	3.2655781178586884E-03	2.1362984289810504E-03
1.3043222586356837E-04	1.2509000000000000E+02	1.2632836256155669E+02	2.2842898852118708E+02	2.3143742953494069E+02	8.6690996751045338E+02	1.2415778060963275E+01	5.8643770099451658E+00	1.9336937212542136E+01	-1.4418512740101184E+00	2.9383544445099505E-04	4.9601515411312018E-03
1.2608749811063250E-05	1.2509000000000000E+02	1.4661973388858593E+02	9.1687045058555452E+02	9.1857583145079002E+02	1.7370093409377193E+03	1.4404144399521941E+00	8.1804718658702775E+00	5.5550939218397687E+01	-6.7844410005303279E-01	3.2380341366759413E-03	2.3090996884247436E-03
6.7515993408379232E-05	1.2509000000000000E+02	1.5663084560533093E+02	5.2141449003080584E+02	5.2169631375544532E+02	6.7503619758646755E+02	8.5715745479201786E+00	9.8923501207457623E+00	7.5237781983910949E+01	-4.6591082450719612E-01	4.1970175615615368E-03	1.2646679518829428E-03
1.7154610003101251E-03	1.2509000000000000E+02	1.4976085296505636E+02	1.1975694581389284E+02	1.2106519951069038E+02	3.6787246797134748E+02	1.2431216850472248E+01	4.0268236606972403E+00	3.6777288366005422E+01	-2.2548899436384673E-01	4.9551531609465264E-03	2.9940916495596571E-04
3.0068990932027942E-05	1.2509000000000000E+02	1.4902709180128625E+02	6.4275528653187462E+02	6.4890520418011829E+02	9.6535152816928530E+02	1.0850147939217345E+00	1.1277055917297050E+01	9.3652933994612169E+01	-1.4833272427671540E-01	5.0957087047255279E-03	1.3017347182474852E-04
6.0239930273528820E-05	1.2509000000000000E+02	1.4916607902962534E+02	5.7998186961281203E+02	5.8473938647412672E+02	6.5795251308379352E+02	4.1365125304258017E+00	3.1538130770688007E+00	9.5308329603778347E+01	-1.0916077856913260E+00	1.2727663683751007E-03	4.6973537977958325E-03
1.4428658034829692E-03	1.2509000000000000E+02	1.3987186117707839E+02	1.1651779872668804E+02	1.1709203168614395E+02	2.7531238273964840E+02	5.0615449742234988E+00	5.9127465144790454E+00	9.2006881051700038E+00	-3.4284297562000177E-01	4.6404713440354123E-03	6.3176392286888518E-04
4.2660331160469078E-05	1.2509000000000000E+02	1.2878065820877006E+02	6.7729878128846121E+02	6.7921456302945251E+02	8.0705300865557649E+02	7.0350369595620021E+00	1.7535051966335184E+00	6.5512424107879596E+01	-2.6210636421275879E-01	4.8695069855570804E-03	3.4527995943407639E-04
4.5026351603718028E-04	1.2509000000000000E+02	1.3584874702574626E+02	1.0160829650778710E+02	1.0275034373754187E+02	9.0208533245701597E+02	3.1098356238146480E-01	9.5484753233606341E+00	2.0447982832532368E+01	-1.1672425580698338E+00	9.8129085099632235E-04	4.5910253094341011E-03
2.3052728082019942E-05	1.2509000000000000E+02	1.3827799192699976E+02	6.5320836343020596E+02	6.5904062226370013E+02	1.1500823093578604E+03	1.2537054285983114E+01	7.4683285114207907E+00	3.4382154504480845E+01	-7.9075169638465004E-01	2.6812894976695261E-03	2.7926455502362418E-03
4.0282622758667549E-05	1.2509000000000000E+02	1.5510089223195376E+02	4.0212035689136030E+02	4.0572472359320369E+02	1.2612728801142764E+03	1.1390174294863909E+01	6.2942097238238013E+00	7.9775182030524675E+01	-1.2817725617632445E+00	6.1691330924534479E-04	5.7007763583978915E-03
1.5695800589090557E-05	1.2509000000000000E+02	1.3206210985560534E+02	9.3139699496393882E+02	9.3164125045372225E+02	1.5027187769081065E+03	1.4641251117755312E+00	9.4736970608000153E+00	9.0171228878745438E+01	-1.8809628597861150E-01	5.0301777907782227E-03	1.8444551182076035E-04
1.4077021248166711E-05	1.2509000000000000E+02	1.2842713600567410E+02	7.8960228312742072E+02	7.9456878419246937E+02	1.6491956496141829E+03	4.9732529091058542E+00	1.1726603121695391E+01	1.4910198404411878E+01	-8.7072468649793233E-02	5.1670121116999560E-03	3.8782927654180613E-05
8.5114163233385181E-05	1.2509000000000000E+02	1.3617582462700355E+02	4.9958478880561182E+02	5.0861400133399945E+02	5.2492655062811752E+02	1.3287750883022207E+01	9.7694230174969050E+00	9.1841169837322639E+01	-8.1198642630055939E-02	5.1719243830278842E-03	3.5796661633851935E-05
1.2420327437612419E-05	1.2509000000000000E+02	1.5859015333085330E+02	8.8955352261641690E+02	8.9671578644621923E+02	1.5802500401764410E+03	8.5334185237220570E+00	8.6111413982283054E+00	9.0053023099923983E+00	-1.4428951735846403E+00	2.9251124974645449E-04	6.2422721855875333E-03
1.0742848986227729E-04	1.2509000000000000E+02	1.5578278415324763E+02	3.0387596038816309E+02	3.0458838013680111E+02	5.6907337038734613E+02	9.6003384852317790E+00	4.4371496854057302E+00	2.4923173325100528E+01	-1.0535654882820837E+00	1.4322089672396212E-03	4.7084812846059565E-03
2.1719026952733499E-05	1.2509000000000000E+02	1.3166883601103856E+02	7.1229365578028080E+02	7.1929807644304731E+02	1.1439932485548748E+03	8.0289488782775358E+00	1.1853616704490788E+01	4.3797355234062927E+01	-4.0002162177817713E-01	4.4474493433098901E-03	7.9763314313963086E-04
7.1489309274070945E-05	1.2509000000000000E+02	1.4204413522746142E+02	3.4780532424235963E+02	3.5596759921217688E+02	6.0076374325471170E+02	4.0195027696990882E-01	1.0244948728450083E+01	3.7248931305598902E+01	-3.3289889091290004E-01	4.6715293946999418E-03	6.0635494910171511E-04
7.9850655797408270E-05	1.2509000000000000E+02	1.5796382211204332E+02	1.2084412643259583E+02	1.2543424161404103E+02	3.5472125769812669E+02	9.7131611427353501E+00	7.6469035839414712E+00	5.9914285785944330E+01	-4.8447922895870521E-01	4.1215797942745552E-03	1.3709957748142504E-03
2.3969865307791400E-05	1.2509000000000000E+02	1.5360437059161922E+02	9.0097244579855931E+02	9.0678668753094348E+02	1.0239492582035946E+03	1.1090965861357267E+01	2.3156815158741931E-01	9.3471088651787070E+01	-1.4109552985057672E+00	3.3776546018859796E-04	5.9888195172179059E-03
2.6679318087565991E-05	1.2509000000000000E+02	1.4210462649135602E+02	7.1684454473054245E+02	7.2089671077248488E+02	1.0425189108087302E+03	6.6180860844059310E+00	1.0847882848022451E+01	6.3431349831368466E+00	-1.3757793016107809E+00	3.9878429452955830E-04	5.4672503973692407E-03
4.2162269350689770E-05	1.2509000000000000E+02	1.5671225944996917E+02	4.3588388244895441E+02	4.3960789144020890E+02	9.7824766748968864E+02	3.7843161804994181E+00	8.7447728167496503E+00	7.1438438686746380E+01	-2.0003093479019651E-01	5.0076239801587616E-03	2.4754128592191185E-04
8.6651898326129881E-05	1.2509000000000000E+02	1.5324043559677455E+02	3.0722770367619938E+02	3.1692864123588828E+02	6.2049763508629871E+02	4.2328879865505211E+00	1.2627264988295392E+01	4.8222939574729153E+01	-2.6161164627982636E-01	4.8707424293140513E-03	4.1004328314602775E-04
2.5729059510724372E-05	1.2509000000000000E+02	1.5687715122946872E+02	8.3970140036647274E+02	8.4967499257981547E+02	9.3088994178962423E+02	9.1321268472038799E+00	8.1106798979969141E-01	2.3437462127971212E+01	-5.7255712316897689E-01	3.7390364878595642E-03	1.8423183691089885E-03
3.0649415234504107E-05	1.2509000000000000E+02	1.5325167195707638E+02	5.9656290772676607E+02	5.9680940283779501E+02	1.1498296716715349E+03	8.2109346636156229E+00	1.2115297589830726E+01	4.9739720018925013E+01	-7.9863443003867496E-01	2.6419342210391708E-03	3.1462569569194535E-03
1.5954657834389971E-05	1.2509000000000000E+02	1.3943977057592468E+02	8.2381828938322997E+02	8.3196253031117965E+02	1.3189630570676936E+03	6.7819462006361908E+00	7.3633187087547576E+00	3.9361370581370487E+01	-1.2381053326332561E+00	7.4387331591755290E-04	4.9786021966637204E-03
