Omega	Omega_err	mH1	mH2
0.000180825	3.93656e-08	467.886	530.83
0.00149251	3.08738e-07	432.148	440.176
0.000171635	1.92226e-08	573.411	651.828
0.00175427	2.73095e-07	831.075	851.685
0.000262956	7.75078e-08	674.251	917.935
0.000474256	1.51836e-07	515.3	646.122
0.000628484	2.29952e-07	181.319	370.645
3.96001e-06	7.27203e-10	268.929	788.691
0.000968526	2.20861e-07	717.06	725.307
2.35987e-05	6.48291e-09	128.883	370.34
0.000161938	1.79325e-08	602.704	733.109
0.000773046	2.77824e-07	213.28	322.089
0.00465372	1.47336e-06	741.271	906.358
0.000120749	3.52301e-08	320.124	811.915
0.000141437	2.7045e-08	674.376	765.641
0.00389296	9.48501e-07	842.028	845.909
0.000124069	3.54653e-08	436.1	742.292
0.00114941	3.12074e-07	492.895	493.854
0.000704755	1.47984e-07	449.642	491.166
0.00247341	6.64036e-07	275.071	389.971
0.000317922	9.91239e-08	592.244	948.084
0.000163322	4.90908e-08	173.392	823.309
0.000172452	4.47385e-08	581.931	696.126
0.000146437	3.02803e-08	802.081	983.022
0.000818101	1.59586e-07	710.834	711.965
0.000173081	4.87494e-08	596.415	771.867
0.000252743	7.87726e-08	436.474	972.69
0.00042143	5.64071e-08	425.784	499.201
0.000236301	7.48114e-08	803.682	861.686
0.000188896	2.7501e-08	630.102	792.578
0.000198881	5.82876e-08	296.055	411.381
0.000566803	5.57512e-08	577.075	631.271
0.000667358	1.0602e-07	553.152	568.322
0.00480429	1.17251e-06	889.538	913.86
0.00134689	5.38666e-07	669.105	758.906
0.0011133	1.9618e-07	497.749	545.048
0.00074017	2.38951e-07	567.819	738.886
0.000279884	9.37751e-08	183.87	393.712
0.000712688	7.969e-08	798.437	890.592
0.000761538	1.65444e-07	363.174	376.634
8.77073e-05	2.22234e-08	146.44	268.838
0.00123228	1.0776e-07	620.915	666.423
0.0001247	2.96642e-08	389.275	460.807
0.000273801	9.06659e-08	356.808	637.795
0.000393947	1.29634e-07	320.993	458.301
0.000418181	1.35698e-07	545.065	715.356
0.000496576	4.5214e-08	855.476	952.647
4.06256e-06	7.37833e-10	163.601	418.848
0.00175412	2.67402e-07	850.635	886.7
0.000403368	3.772e-08	685.268	737.607
0.0552549	6.6037e-06	451.321	606.693
0.000161596	4.37527e-08	695.108	918.312
0.000382201	3.33559e-08	690.512	746.367
0.00117384	1.24458e-07	770.054	860.594
0.00175923	1.86164e-07	652.144	745.178
0.0016021	5.254e-07	411.619	412.224
0.000935945	1.55159e-07	407.744	455.893
2.76934e-05	6.42258e-09	150.5	265.91
0.000186559	5.60076e-08	221.745	429.267
0.000967215	2.42594e-07	618.783	620.399
0.00169162	2.73592e-07	347.798	378.576
0.000187934	8.7554e-08	794.845	874.28
0.022548	6.36219e-06	563.057	668.156
0.000685886	8.71411e-08	557.177	638.026
0.000248452	6.32407e-08	589.916	708.077
8.64071e-05	1.55766e-08	699.6	802.45
0.00185288	3.96005e-07	538.354	587.123
0.000538182	8.40838e-08	801.289	837.321
0.000503597	1.6347e-07	557.102	624.773
0.00048754	6.22926e-08	716.413	716.846
0.00120943	1.53814e-07	258.796	516.694
5.2748e-06	9.57381e-10	231.713	866.025
0.000283976	9.42298e-08	365.519	633.114
0.000973271	5.8344e-08	125.321	256.448
0.000202042	6.05216e-08	497.38	650.276
0.00241525	6.14327e-07	345.588	418.693
0.00107687	3.86007e-07	509.555	864.651
0.000536241	8.06002e-08	682.147	791.033
0.000367347	9.50873e-08	527.485	634.523
0.000333263	3.96895e-08	377.783	488.686
7.58332e-05	1.85976e-08	520.406	626.057
0.000615871	6.81385e-08	891.335	897.761
0.00108263	2.72424e-07	618.373	625.812
0.00153816	2.49219e-07	840.897	853.439
0.00537373	4.63031e-07	647.449	665.892
0.00318594	3.98139e-07	592.461	632.108
0.000326988	7.66926e-08	669.812	825.661
0.00250473	2.69723e-07	491.363	812.596
0.0074503	8.47286e-07	383.487	577.037
0.00223751	1.02113e-06	836.811	946.12
0.000407351	7.18004e-08	682.807	877.119
0.000169426	5.12529e-08	390.895	750.342
0.000104897	1.55365e-08	563.989	634.028
0.000336038	1.09185e-07	516.376	798.715
8.65319e-05	2.40194e-08	471.077	760.092
0.000766042	1.0733e-07	361.652	431.452
0.000756822	1.7562e-07	252.182	288.549
0.000235569	6.03175e-08	241.734	377.834
0.00138586	2.68635e-07	717.13	717.132
7.52813e-05	1.94722e-08	407.613	570.042
9.65891e-05	2.05458e-08	748.78	923.394
0.000638942	2.07285e-07	535.378	657.49
1.85891e-08	3.6181e-12	128.817	949.792
0.000595125	1.15164e-07	432.755	475.771
0.0009043	1.6427e-07	737.362	737.39
0.00370363	1.29772e-06	716.009	787.036
0.000202151	5.30199e-08	664.4	812.171
0.0192231	2.08922e-06	613.974	636.544
0.000408335	1.28213e-07	717.978	798.708
0.00133769	1.68933e-07	714.027	748.572
0.00141755	2.66651e-07	276.731	296.201
9.70503e-05	1.97973e-08	418.309	503.981
0.000175776	5.30515e-08	340.794	521.835
0.00653443	7.27294e-07	539.867	780.651
9.54633e-05	2.63389e-08	538.111	944.402
0.00400317	5.60822e-07	610.466	618.331
0.000459688	6.20808e-08	803.208	890.907
0.000601355	1.13836e-07	476.433	582.047
0.000200578	5.92273e-08	259.955	562.034
6.49245e-05	1.08718e-08	411.815	460.211
0.000156785	1.6969e-08	447.585	639.384
0.000446689	1.33019e-07	275.527	411.937
0.00184064	5.95161e-07	579.346	627.61
4.96022e-06	9.15219e-10	158.045	698.861
0.000202493	6.0818e-08	390.222	714.504
0.000614453	1.06694e-07	544.305	588.532
0.00103627	2.54962e-07	251.143	257.87
0.000157993	4.47685e-08	376.255	646.901
0.00131438	2.77077e-07	659.514	662.816
8.86174e-05	2.5516e-08	423.803	635.631
0.00301441	6.56694e-07	788.419	824.953
0.000137222	3.74764e-08	420.327	559.672
0.000195658	5.78102e-08	304.884	423.367
0.00263373	5.18299e-07	562.478	634.881
0.00260663	6.5097e-07	516.633	528.17
0.000777584	1.37688e-07	729.741	742.124
0.00170789	1.82172e-07	376.246	690.43
0.00166426	5.77189e-07	308.526	418.481
0.000307323	9.4571e-08	330.635	511.795
0.00386066	4.47319e-07	347.533	695.273
0.000318758	9.29014e-08	730.124	790.823
0.00109926	3.46477e-07	468.186	543.59
3.51738e-07	5.61952e-11	155.557	793.509
0.000950945	1.37275e-07	152.221	578.844
0.00025336	8.02772e-08	258.991	374.091
0.00033868	1.14643e-07	481.379	711.518
0.000502395	6.36983e-08	448.963	496.287
0.000597611	2.0677e-07	456.946	794.323
0.000179159	5.15057e-08	427.895	561.141
0.000181099	4.62827e-08	477.247	697.017
0.000148877	4.25644e-08	561.489	740.332
0.000670619	7.10413e-08	896.729	922.804
0.00211159	4.31345e-07	702.607	801.615
0.00114507	2.27204e-07	724.933	822.806
0.00038271	3.0465e-08	567.598	625.013
0.00015076	4.21046e-08	550.714	734.686
0.000171397	1.66056e-08	721.05	819.486
0.003429	4.31612e-07	530.314	595.375
0.000678595	2.26017e-07	543.935	810.107
0.000467086	1.5001e-07	308.446	672.458
0.000209722	5.86384e-08	629.117	805.988
0.000131157	2.60249e-08	832.353	901.172
0.00188922	3.75557e-07	617.891	668.653
0.00320784	2.71267e-07	482.254	526.907
0.000774601	8.01139e-08	754.389	787.789
0.00072145	2.1616e-07	288.242	333.201
0.000242345	7.60281e-08	228.225	515.535
0.000333223	1.09366e-07	247.931	557.957
0.00517963	1.12495e-06	906.551	920.443
0.000141824	4.18369e-08	321.725	941.378
0.000137345	1.88982e-08	515.064	538.481
0.00336804	3.3974e-07	409.947	420.443
2.4727e-06	4.61798e-10	201.929	664.474
0.000190759	4.63052e-08	461.372	580.089
0.00278953	5.1073e-07	605.365	659.015
0.00816755	5.41519e-07	871.216	931.472
0.000169089	3.59399e-08	632.909	762.46
0.000887872	3.24803e-07	324.778	567.478
3.16068e-05	6.77295e-09	171.035	728.478
0.000162241	1.64739e-08	496.56	554.918
0.00042418	1.00455e-07	386.136	470.866
0.0415153	5.74742e-06	619.625	644.643
0.000160242	4.65173e-08	253.277	797.915
0.0027478	6.7934e-07	842.356	850.654
0.000439159	6.7721e-08	890.568	905.344
0.000308241	4.84318e-08	539.476	589.204
0.00492168	1.22451e-06	739.095	749.122
0.000226851	5.70695e-08	707.873	753.481
0.000706953	8.38649e-08	631.814	717.129
0.000362217	1.17371e-07	484.505	806.131
0.00179675	3.09129e-07	718.388	741.852
0.000996496	1.61308e-07	586.861	597.922
8.62284e-05	2.24017e-08	245.053	761.249
1.74563e-05	3.61079e-09	214.016	640.308
4.55693e-06	9.97318e-10	130.213	833.478
0.000135531	1.1243e-08	700.954	750.877
0.000368842	1.15848e-07	454.47	928.027
0.00152817	1.60689e-07	475.906	524.739
0.00023986	7.10383e-08	384.012	544.493
0.00130151	4.74813e-07	389.28	518.259
0.000860435	1.51945e-07	550.544	558.055
0.000437347	1.90842e-07	732.726	800.449
0.000431023	1.35734e-07	403.616	497.005
0.000501847	1.99592e-07	701.507	760.917
0.0278566	2.75375e-06	720.547	748.432
0.000144343	6.66542e-08	647.46	712.467
0.00268131	2.22337e-07	651.276	727.118
0.000400462	5.61373e-08	653.578	718.31
4.62548e-05	1.11535e-08	168.032	221.327
2.8659e-06	5.17212e-10	137.874	689.451
0.000285937	4.05913e-08	769.894	825.236
0.00594248	2.05427e-06	668.07	876.295
4.01474e-05	1.00711e-08	440.529	567.995
0.000348035	1.08126e-07	391.784	700.931
9.54165e-05	2.07876e-08	526.268	616.912
0.000435374	7.02807e-08	760.953	814.718
0.00933624	1.14497e-06	263.534	922.158
0.000235852	7.25232e-08	390.857	779.54
0.000585814	1.93576e-07	482.856	650.722
0.00101562	3.20311e-07	375.539	385.925
0.00018086	5.20378e-08	415.058	552.256
0.0067332	4.87135e-07	825.418	897.009
2.88156e-05	6.16964e-09	185.922	666.657
0.000412535	1.40135e-07	354	451.967
0.0143888	1.74723e-06	668.437	675.208
0.000386712	8.23012e-08	355.269	508.254
9.341e-05	2.64794e-08	473.61	753.728
0.00222982	7.34862e-07	719.266	908.768
0.000359463	1.30828e-07	156.914	585.641
0.000351785	1.13432e-07	402.919	589.414
0.000166054	4.8903e-08	333.525	503.495
0.0018045	1.90435e-07	665.223	721.593
0.000681282	2.34525e-07	270.141	447.713
0.000374759	6.33049e-08	615.905	639.116
0.000687047	1.41129e-07	766.59	920
0.000191037	5.42977e-08	462.569	560.72
0.000278911	6.98246e-08	357.298	462.833
0.00288497	2.52139e-07	199.182	637.212
1.71258e-06	2.77951e-10	222.4	968.633
0.0094497	2.6874e-06	903	907.549
0.00139389	1.45317e-07	431.229	907.147
0.00541351	1.42346e-06	445.322	451.665
0.00224918	2.51333e-07	527.239	586.26
0.000565104	6.04248e-08	829.73	885.232
0.000129902	3.62706e-08	548.665	738.811
0.000390379	1.30873e-07	302.244	548.7
0.00637416	7.80386e-07	556.265	560.865
0.00449665	5.26392e-07	870.464	909.269
0.000510282	7.79764e-08	663.736	768.163
0.000314679	3.83938e-08	748.286	848.147
0.00202904	1.78946e-07	649.801	679.243
0.000320733	5.39238e-08	454.861	616.007
0.00145022	3.25858e-07	675.71	682.358
2.51571e-05	5.37939e-09	216.971	565.249
0.000587105	1.42159e-07	774.294	845.625
0.00266779	2.90712e-07	642.665	965.054
0.000147686	4.34552e-08	349.689	621.206
0.00355003	1.085e-06	585.227	605.285
0.000505639	1.71744e-07	799.694	836.612
0.00028593	8.15861e-08	698.791	879.326
0.00291965	4.36889e-07	862.008	894.486
0.00012014	3.34053e-08	406.811	671.488
0.000217742	2.70244e-08	576.108	667.239
0.00032555	1.09618e-07	342.272	736.24
0.000884811	1.36861e-07	825.971	852.512
2.69508e-05	5.60305e-09	234.277	609.548
0.000428869	1.40251e-07	212.446	374.279
0.000180316	3.47956e-08	764.059	810.213
0.00030506	8.49961e-08	513.745	615.03
6.42715e-05	1.59483e-08	671.604	915.314
8.84716e-05	2.36675e-08	261.258	363.027
0.000536658	1.86368e-07	460.781	617.234
0.00314819	3.84685e-07	740.177	805.151
0.000354996	4.04674e-08	423.463	501.431
0.000191213	1.20356e-08	839.605	946.679
0.000620176	6.21395e-08	651.232	746.776
0.00286823	6.46765e-07	532.449	548.035
1.3683e-06	2.31254e-10	196.593	827.118
0.0019781	7.03323e-07	414.371	541.136
0.0025836	6.13931e-07	728.609	736.035
0.000379772	6.46476e-08	255.677	275.096
0.00361043	5.70673e-07	447.763	480.896
0.000105404	1.84584e-08	419.437	467.72
0.00327804	3.54947e-07	477.271	601.686
0.000408545	9.08037e-08	300.845	536.922
0.00653591	6.98118e-07	838.192	929.649
0.000287506	4.0663e-08	691.877	798.797
0.00929253	1.22385e-06	846.885	970.956
0.000580366	7.20438e-08	524.008	594.178
0.00067868	2.40845e-07	384.514	748.579
0.000348144	1.207e-07	343.317	635.33
0.000691662	1.68036e-07	522.903	591.643
0.00134432	1.6626e-07	162.678	360.73
0.00137652	3.49321e-07	494.632	494.841
0.00186593	5.42507e-07	549.879	561.217
0.00120398	3.2184e-07	549.958	714.792
3.66862e-06	7.00133e-10	199.664	842.212
0.00266658	2.82e-07	445.912	868.206
9.19224e-05	2.56034e-08	545.609	873.718
0.000544313	5.31629e-08	841.797	934.52
0.00106286	1.20586e-07	529.371	558.754
0.0396182	4.5605e-06	605.094	689.63
0.000203887	1.79529e-08	616.829	747.332
0.000296979	9.53077e-08	482.408	689.912
0.00154503	3.01444e-07	889.952	892.402
0.00776265	9.50452e-07	635.559	653.256
0.000269072	5.69706e-08	418.66	476.691
0.00103538	1.094e-07	952.497	976.342
0.000197523	6.20136e-08	343.633	576.068
0.000145206	1.82387e-08	683.383	753.734
6.33813e-05	1.47138e-08	173.836	548.955
0.00097436	2.98061e-07	326.497	327.431
0.00146813	5.10932e-07	401.76	501.28
0.000314807	1.04071e-07	219.413	670.703
0.00186305	2.06012e-07	341.092	953.829
0.00129592	1.25173e-07	798.231	857.796
0.00284162	5.93914e-07	818.605	877.859
0.0102614	3.09959e-06	698.833	708.182
0.0038632	4.19265e-07	743.77	785.243
0.000182822	4.50683e-08	581.287	688.626
0.000701477	1.99754e-07	548.078	651.886
0.000379241	1.16999e-07	574.968	863.744
0.00033172	5.67282e-08	486.574	634.224
0.000443395	1.45445e-07	495.233	902.361
0.000283551	6.99591e-08	516.037	601.303
0.00171801	1.80525e-07	679.069	736.35
0.00123119	4.23615e-07	496.227	500.206
1.9517e-05	4.08972e-09	457.9	835.432
0.00359857	8.52491e-07	683.607	683.708
0.000103838	2.7543e-08	448.402	679.684
0.00317045	3.49959e-07	514.899	677.555
0.000136992	3.61493e-08	488.41	582.901
0.000668612	2.08679e-07	366.071	432.246
0.000131846	3.9071e-08	358.087	666.747
0.0042091	4.95337e-07	877.285	975.527
0.00492027	6.45126e-07	438.758	460.425
0.000195879	5.73294e-08	506.936	683.043
9.54331e-05	2.62722e-08	438.072	853.061
0.00192306	1.92865e-07	854.563	937.286
0.000266626	8.68854e-08	225.629	374.15
0.00339155	1.18351e-06	643.859	667.346
0.0014411	4.89835e-07	325.195	382.526
0.000209247	4.41575e-08	679.916	851.956
0.00100255	1.05767e-07	451.648	519.3
0.00103647	1.73654e-07	318.061	349.988
0.000769146	9.20998e-08	862.838	869.938
0.00114579	1.69487e-07	266.545	351.345
0.00101739	1.27791e-07	137.776	242.773
0.000483315	5.33404e-08	643.341	715.769
0.00223468	1.86241e-07	354.411	437.007
0.000483443	1.42999e-07	643.499	825.054
0.00259317	4.95818e-07	351.192	385.328
0.000567689	1.86999e-07	445.319	585.583
0.000499355	2.11162e-07	711.973	756.804
0.00561897	1.35929e-06	657.209	717.221
0.0031999	3.41395e-07	547.38	893.773
0.00016422	3.71303e-08	696.784	862.79
0.0126825	5.10872e-06	691.331	693.931
0.000538641	1.23129e-07	675.084	827.764
0.00299601	8.8472e-07	751.997	759.32
1.45301e-05	2.82887e-09	322.308	792.412
0.00567497	1.62669e-06	405.451	421.754
0.00306725	5.4089e-07	509.932	573.121
0.000150684	4.12355e-08	238.022	318.688
4.71803e-05	1.86459e-08	801.012	893.443
0.00323032	1.01712e-06	586.249	645.098
0.000209433	5.87406e-08	692.54	863.903
9.6705e-05	2.65912e-08	537.213	879.205
0.00105086	3.71713e-07	387.532	531.967
0.00104369	1.07032e-07	445.04	637.801
0.000164945	2.86545e-08	626.064	703.229
0.000535757	6.68131e-08	785.477	786.616
0.000289391	6.16354e-08	699.979	816.204
0.00211469	6.34143e-07	762.298	978.801
0.000326947	1.02818e-07	240.671	437.54
0.000326398	7.61161e-08	405.278	458.522
0.00136133	1.43775e-07	560.752	746.688
7.44051e-05	1.63877e-08	683.093	872.108
0.00193942	2.57321e-07	626.766	652.727
0.00017204	2.65441e-08	642.807	806.312
0.0129688	2.05444e-06	763.115	763.586
0.000438131	6.43522e-08	833.166	859.563
0.000242366	1.58289e-08	724.179	775.225
0.00056714	4.94206e-08	707.443	747.996
0.001243	2.94254e-07	770.381	938.392
0.000299839	6.6504e-08	461.928	470.145
8.01516e-05	2.0673e-08	396.314	508.289
0.000100395	2.65716e-08	452.349	635.284
0.000124771	3.47186e-08	564.882	836.874
0.000156133	2.01098e-08	719.493	867.627
0.000286568	9.42312e-08	490.406	796.728
0.000183656	5.61336e-08	368.125	500.36
0.000542321	8.25483e-08	582.556	635.073
0.000663804	9.71576e-08	112.99	272.894
2.62541e-05	5.65307e-09	151.693	449.107
0.000115414	1.06494e-08	608.639	680.534
0.00030999	2.68664e-08	707.018	755.453
0.000270479	4.8127e-08	542.055	609.726
0.00480421	5.21164e-07	821.941	897.365
0.000416827	5.00464e-08	481.996	501.9
0.00118385	9.39856e-08	623.494	653.736
0.000163982	2.54106e-08	838.988	914.656
0.00244925	3.05527e-07	653.109	757.496
3.31001e-07	4.91158e-11	152.234	544.811
0.000609982	2.06193e-07	418.368	602.799
9.75291e-05	2.58512e-08	394.077	526.467
0.00037677	1.05111e-07	706.668	788.397
0.00191858	5.43789e-07	688.419	841.447
0.00189454	6.22676e-07	481.733	483.875
0.000375641	7.50953e-08	272.394	302.342
0.000519853	1.61073e-07	343.671	447.865
0.000270648	3.73935e-08	692.222	776.302
0.000594055	1.12346e-07	762.422	775.774
0.000225152	6.75445e-08	373.663	481.679
0.00124775	3.05718e-07	627.574	689.099
0.000632303	2.10485e-07	559.552	882.511
0.000717422	1.85248e-07	711.205	717.328
0.00174099	3.50329e-07	885.23	915.356
0.000300563	5.17882e-08	469.7	531.739
4.09586e-06	7.53499e-10	267.566	613.005
0.0047482	9.53426e-07	834.388	838.657
0.000402774	1.27369e-07	549.219	742.994
0.000336781	9.21268e-08	553.08	690.788
0.00152152	5.11392e-07	673.879	863.835
0.00955524	2.56103e-06	643.373	652.395
0.000170532	4.98067e-08	439.427	578.123
6.53721e-05	1.83894e-08	180.003	596.84
0.000262144	3.57774e-08	470.103	499.187
0.000332295	5.04547e-08	628.447	642.429
0.00451607	4.29782e-07	421.851	425.073
0.0026847	3.20688e-07	444.327	459.46
0.000113593	8.02191e-09	639.928	672.077
0.00035799	1.03881e-07	715.891	901.686
0.000271034	4.58071e-08	635.298	715.737
0.00328599	6.45397e-07	634.458	635.39
0.003018	6.00031e-07	794.41	909.298
0.000153042	4.47538e-08	485.75	777.921
0.000465358	1.60412e-07	195.291	381.55
0.00110336	3.81257e-07	616.219	927.109
0.000192747	2.03228e-08	449.421	574.342
0.000516686	1.6317e-07	293.677	365.214
0.0121985	1.2032e-06	716.329	765.446
0.000787284	2.82275e-07	380.154	614.092
0.000415398	1.44443e-07	457.646	765.142
0.000128221	2.71348e-08	786.141	924.409
0.000181545	1.86047e-08	411.047	467.796
0.00130752	4.4039e-07	693.647	929.78
7.03708e-05	1.87706e-08	270.429	464.008
0.000467614	1.44221e-07	398.143	479.65
5.04364e-05	9.09167e-09	583.143	731.112
0.000265429	8.00706e-08	351.893	433.254
0.00025159	7.36518e-08	616.246	923.916
0.000929496	2.72328e-07	467.335	475.194
0.000645221	1.63487e-07	673.298	887.756
0.0010134	2.50254e-07	349.496	361.763
0.000360185	3.22279e-08	560.028	609.907
0.000798699	2.36185e-07	856.927	877.695
4.19353e-05	9.77214e-09	620.333	811.564
0.00199457	2.93439e-07	701.677	784.374
0.00402057	1.22789e-06	889.636	891.874
0.00013648	4.02461e-08	423.792	652.323
0.000180497	1.59244e-08	622.629	680.61
0.000107975	2.96401e-08	451.564	818.095
0.000595257	2.09749e-07	243.896	513.799
0.00158652	5.2888e-07	798.95	798.976
0.000187108	1.75789e-08	491.384	534.472
0.000150507	4.08298e-08	551.847	688.979
0.000658607	1.35945e-07	559.518	575.748
0.000103163	2.47687e-08	556.087	652.681
0.000178346	3.15524e-08	468.589	611.298
0.000324854	4.44991e-08	528.678	557.167
3.24426e-06	5.42127e-10	182.141	967.707
0.00811611	2.90841e-06	602.758	603.09
8.70447e-06	1.91799e-09	345.813	851.474
0.000143303	3.54551e-08	499.597	584.022
0.000118832	2.04933e-08	411.67	432.089
0.00303196	3.82188e-07	437.915	482.218
0.000161014	2.38792e-08	404.792	567.886
0.0116392	1.48652e-06	663.137	667.424
0.000991998	1.48158e-07	896.165	937.153
0.00020178	5.69391e-08	355.54	358.78
0.000271392	2.23809e-08	637.362	723.53
0.00138845	4.84825e-07	283.279	322.476
0.00345142	1.18093e-06	429.502	430.106
0.000421161	1.20371e-07	473.811	644.41
0.0207396	2.27349e-06	755.9	755.943
0.000625255	1.24023e-07	765.831	775.711
0.00174577	3.52315e-07	638.253	691.016
0.000565878	2.02998e-07	187.717	587.718
7.74891e-05	2.06762e-08	286.747	580.257
0.000805488	2.83159e-07	295.802	383.32
0.00103261	1.06036e-07	446.305	698.563
0.000941822	1.61695e-07	740.011	742.052
0.000244303	7.14775e-08	483.244	653.457
0.00118358	1.55494e-07	146.418	226.932
0.000475895	8.8143e-08	612.651	675.891
0.00129588	2.5682e-07	384.472	416.939
0.000355114	8.87483e-08	752.75	790.887
0.000142575	2.37661e-08	705.656	806.019
0.0010936	9.35589e-08	109.869	250.543
0.000838123	1.97697e-07	603.501	605.463
0.000119686	2.39783e-08	455.418	626.45
0.00241035	2.39719e-07	391.283	417.149
0.000542582	1.82979e-07	409.435	822.97
0.000131704	3.82788e-08	484.928	794.173
0.0020729	5.78722e-07	462.716	465.137
0.0102388	1.22493e-06	213.378	216.168
0.0217455	3.15745e-06	615.154	626.986
0.000646484	1.92914e-07	799.149	902.375
0.00123673	3.72887e-07	492.302	591.502
0.00123064	2.42913e-07	796.103	885.722
0.000109209	3.22305e-08	373.281	639.36
0.000588335	1.94361e-07	522.292	710.343
9.58305e-05	2.63598e-08	272.378	618.523
0.00157142	2.09359e-07	810.485	864.196
0.00014159	4.00012e-08	272.953	375.954
9.70567e-05	3.05811e-08	632.726	707.481
0.000320223	3.79127e-08	696.542	779.168
0.00081893	2.89052e-07	605.89	856.597
0.000775666	2.03006e-07	268.695	311.483
0.000223603	7.3803e-08	164.851	459.15
0.000192571	2.77211e-08	534.818	594.653
0.000314574	6.431e-08	498.272	603.529
0.00054093	1.58291e-07	392.751	615.112
0.000125008	1.42631e-08	500.097	557.244
0.00104578	3.76733e-07	470.817	690.579
0.000558433	1.81698e-07	366.035	542.184
0.0160277	4.86316e-06	678.829	829.802
0.000100196	2.24481e-08	661.46	862.468
0.00088973	1.26994e-07	930.631	931.206
0.00118458	1.24251e-07	505.644	570.702
0.00118047	1.26454e-07	342.756	777.924
0.000173689	3.66888e-08	638.307	785.585
0.00630455	2.04461e-06	613.887	734.938
0.00427461	4.79648e-07	703.907	821.291
0.00305367	1.09966e-06	508.816	629.084
0.000490687	1.46477e-07	605.243	782.909
0.00566293	2.09838e-06	674.469	674.703
0.00045465	1.59122e-07	264.793	528.306
0.00222356	5.57403e-07	506.206	506.261
0.00172675	3.0856e-07	623.165	636.162
0.000158404	1.94375e-08	568.913	657.214
0.000205272	5.8378e-08	342.596	410.538
0.00213865	5.02088e-07	443.655	502.242
0.00266859	9.8922e-07	687.927	878.256
0.000444339	8.98838e-08	655.395	672.683
0.00084471	3.07147e-07	281.727	884.429
0.002443	7.08613e-07	402.106	404.897
0.0117997	1.36476e-06	337.217	826.762
0.000754215	2.1057e-07	542.383	629.315
0.00220936	2.78892e-07	625.167	654.308
0.00134071	2.70606e-07	791.355	800.29
0.000720673	2.18028e-07	587.396	743.209
0.000209197	3.66543e-08	463.035	513.859
0.00132919	4.22091e-07	300.028	473.133
0.000553383	1.52943e-07	708.383	760.45
0.000843267	2.11244e-07	797.928	805.248
9.65554e-05	2.57775e-08	388.4	616.546
0.000954343	2.03696e-07	769.674	774.861
5.46495e-05	1.19071e-08	412.432	479.405
0.0285144	3.2906e-06	536.762	752.647
0.000339719	3.05186e-08	392.653	452.65
0.000200248	3.45462e-08	735.759	967.96
0.0056592	1.26953e-06	686.947	726.672
0.00734772	9.27005e-07	699.992	712.041
0.000281582	8.82631e-08	375.19	697.198
0.0027235	2.97408e-07	499.076	952.563
0.000644588	2.14649e-07	591.582	850.653
0.00375048	4.04623e-07	603.007	990.741
7.90227e-05	2.2807e-08	425.295	591.976
0.000338818	1.06396e-07	352.349	438.19
0.00257427	7.85633e-07	177.305	177.493
0.000159912	4.40326e-08	635.344	863.901
8.2706e-07	1.21674e-10	232.521	898.234
0.000286219	7.11444e-08	762.413	999.221
0.000457059	1.4952e-07	505.338	687.258
0.0126011	1.44307e-06	540.548	927.303
0.000129252	3.66382e-08	215.461	540.301
0.000102859	2.8296e-08	285.222	448.57
2.95767e-05	6.38232e-09	288.352	735.465
0.000848568	2.34117e-07	319.372	367.421
0.000141863	3.07915e-08	696.692	818.113
1.76299e-06	2.01048e-10	122.966	857.207
0.00236405	1.27619e-07	869.83	932.304
0.0170101	1.97871e-06	580.374	796.938
0.000971136	1.20625e-07	805.599	908
0.000402133	1.35215e-07	339.279	529.891
0.000335194	3.3939e-08	788.265	875.652
0.000177337	2.38414e-08	872.861	900.953
0.00106526	1.20932e-07	803.892	843.402
0.00109266	2.24958e-07	660.603	668.615
0.000172353	3.0106e-08	607.513	707.209
0.000196635	3.60718e-08	806.619	923.493
0.00111352	1.7191e-07	696.312	803.925
2.66754e-05	5.67909e-09	234.683	406.539
0.000215488	6.57384e-08	366.964	565.282
0.000387162	1.23779e-07	525.245	879.348
0.000460207	8.21788e-08	898.498	978.898
0.00136037	3.23106e-07	581.126	585.074
0.000110518	3.07825e-08	254.64	487.269
0.000491546	8.18793e-08	470.726	521.166
0.000187982	4.42245e-08	379.187	449.596
0.0103149	1.17985e-06	493.271	648.804
0.000393235	8.87668e-08	850.108	858.489
0.0089538	4.84695e-07	421.993	450.625
0.000681401	4.30986e-08	844.509	911.855
0.00224949	1.78898e-07	802.555	802.631
0.000104824	2.98561e-08	449.709	716.593
0.0001857	5.56713e-08	336.141	506.147
0.000158861	4.72569e-08	338.101	637.58
0.000247775	7.82967e-08	472.834	974.53
0.00946335	2.27736e-06	933.991	949.686
0.000242554	7.23211e-08	445.378	589.703
0.000159876	2.18747e-08	669.307	822.141
0.00285467	4.26482e-07	786.38	801.606
0.0013699	3.81985e-07	222.859	312.011
0.000797728	1.53317e-07	700.791	749.036
0.000123215	1.25844e-08	635.965	674.283
0.000326608	9.52306e-08	467.29	556.122
0.000393846	4.24274e-08	730.127	810.554
0.0003842	6.01345e-08	416.743	447.765
0.00347172	7.62699e-07	855.872	856.638
0.000393902	4.46795e-08	610.235	708.469
0.0020282	3.41356e-07	729.119	847.945
0.000126998	2.04775e-08	345.331	376.035
0.000270833	5.67122e-08	597.325	721.586
0.00301314	5.02507e-07	824.712	870.809
0.00065152	9.63534e-08	680.503	697.381
0.000227158	3.68632e-08	654.558	673.173
0.00230676	2.42135e-07	550.874	824.083
