Omega	Omega_err	MA1	svev	alpha
0.0117713	4.91975e-05	731.607	913.985	0.124512
0.000758536	2.5053e-06	889.698	237.295	0.374177
0.0495806	0.000189634	67.0911	473.384	-0.671307
0.231129	0.00129947	74.8595	645.684	0.777163
0.921271	0.00561677	76.4992	293.348	-1.48512
3.58708e-05	1.40294e-07	304.327	197.187	0.374757
0.00237526	8.97679e-06	666.223	830.177	-0.911661
0.0205565	9.7051e-05	800.943	540.013	1.16191
0.000332995	9.75375e-07	415.534	410.073	0.288154
1.20074e-06	2.139e-09	326.096	211.616	-0.505337
0.0590649	0.000330912	541.228	625.837	-0.547381
8.57806e-05	2.39406e-07	879.304	74.0687	0.230688
0.0199754	9.05497e-05	937.618	601.101	1.41652
0.0111133	5.0858e-05	602.367	570.611	-0.726246
0.112531	0.000692466	170.63	479.159	-0.63324
0.00251235	9.69613e-06	474.479	169.114	1.47157
0.000821052	3.88112e-06	251.4	560.577	1.18687
0.000127881	3.46184e-07	459.182	217.721	0.0959793
8.06042	0.104192	151.873	856.458	-1.56937
0.894373	0.00702378	315.715	574.311	-1.46197
0.0240509	0.000111505	924.504	985.547	-0.686496
15.2957	0.148065	910.311	550.76	0.268333
1.03239	0.0101934	92.4246	883.963	-1.28826
0.000104698	6.08508e-07	616.904	59.2905	0.0590031
0.00024588	6.99e-07	400.504	397.176	1.11109
0.0281884	0.000152251	460.32	384.838	1.08101
3.59294e-05	5.99183e-07	202.993	844.706	0.217093
0.0367196	0.000197335	583.72	604.14	-0.109228
0.00292267	8.467e-06	180.491	746.966	0.203241
0.0145265	7.25144e-05	343.374	150.957	-1.25384
1.11098e-05	2.66369e-07	127.474	191.635	-0.398638
0.199641	0.0011603	830.894	891.999	0.678505
0.000671887	2.14178e-06	861.777	570.076	-0.763066
1.21972e-05	3.16607e-08	224.964	102.103	-0.446466
0.00244647	8.98731e-06	377.771	927.061	-0.42601
0.0481477	0.000370451	158.007	829.799	1.43637
0.00248437	9.29339e-06	836.028	522.384	-0.738281
0.00184697	7.01716e-06	685.369	366.523	-0.944564
0.0111305	4.90662e-05	775.3	572.873	0.917495
5.96839	0.0536766	727.52	508.514	0.545219
0.617237	0.013708	78.3821	930.726	0.486239
1.58225e-08	2.16577e-11	929.854	13.6475	-0.860986
0.00704766	3.14151e-05	473.342	590.746	-0.496984
0.00102091	3.49711e-06	946.676	299.718	0.283962
0.307759	0.00211686	493.642	855.53	1.16136
2.31961e-05	5.72284e-08	750.19	69.9388	-0.945928
0.0152833	0.000103296	145.211	990.959	0.263509
0.0522049	0.000288487	568.976	258.169	1.12654
1.24657e-05	1.21688e-07	247.95	513.851	0.339844
0.0104939	5.01209e-05	469.106	834.281	-0.950145
0.00599347	2.55688e-05	809.975	539.825	1.3699
0.0175776	8.52301e-05	643.375	526.915	1.07042
0.00119279	4.22997e-06	592.792	710.685	-1.09252
0.00611907	2.73892e-05	428.771	351.792	-0.373564
4.6225	0.0386707	806.958	965.003	0.0837126
2.17855e-06	4.15645e-09	419.43	385.851	-0.258539
3.4893e-08	4.19409e-11	432.164	26.8542	0.409731
0.0115921	5.14316e-05	306.003	828.153	1.22616
0.00286566	9.78509e-06	235.154	826.527	-1.16596
0.00836617	3.67198e-05	711.16	969.618	1.14678
2.09767e-07	3.67464e-10	463.448	18.2561	-0.509804
0.00512763	2.13966e-05	689.458	719.096	1.19457
0.00506907	2.11603e-05	865.56	407.483	0.162022
0.00058788	1.80473e-06	671.655	969.308	-0.575994
0.008949	3.81694e-05	819.638	947.13	-1.2084
6.68509e-10	7.44653e-13	178.163	6.64868	-1.13223
0.00163079	5.84609e-06	216.322	269.196	-0.477114
0.0850744	0.000447691	876.233	213.949	1.31766
3.00767e-05	6.80618e-08	588.967	257.892	-0.385086
0.000323925	1.03954e-06	643.773	258.409	-0.598912
0.000567926	1.53068e-06	461.015	861.073	0.207112
0.00390178	1.60033e-05	792.832	882.698	-1.10769
0.00908748	4.17763e-05	594.244	263.503	0.567125
6.60701	0.0869604	140.385	820.302	0.776345
0.000101376	2.83437e-07	343.976	96.1529	-0.674717
0.000554799	1.91555e-06	534.961	205.451	-0.802124
0.000104401	2.90822e-07	443.992	622.477	-1.13821
0.0439158	0.000240444	539.891	447.611	-1.26444
2.05899	0.0198522	174.382	663.78	-1.56763
0.00340747	1.42529e-05	388.114	149.27	1.45635
0.50174	0.00343926	661.645	644.448	1.50921
0.000364677	1.12872e-06	547.521	727.788	0.879751
9.31825e-06	1.81219e-08	168.057	66.1991	1.19205
2.78565e-05	7.17885e-08	708.553	124.993	0.534133
0.180523	0.00110009	613.385	807.91	-1.03831
3.51873e-05	8.5968e-08	556.49	267.745	-1.03576
0.000904704	3.30535e-06	478.831	172.141	0.631363
0.0906561	0.000514879	707.824	664.876	1.10635
0.0302761	0.000152002	745.563	832.726	-0.281107
0.00220588	9.13567e-06	394.554	191.364	-0.54774
0.00346975	1.53664e-05	523.165	205.885	0.0440185
0.000686094	7.08481e-06	117.882	184.847	-0.761949
7.85972e-05	3.75756e-07	271.872	427.532	0.632739
8.91566	0.0858798	611.983	871.841	0.971665
0.232928	0.00156914	376.481	510.749	-1.25379
0.00159617	5.57726e-06	485.089	953.113	-1.27652
2.15153e-05	3.76499e-08	361.129	504.689	-0.76567
0.00167831	5.78761e-06	905.509	582.347	0.717969
0.00477978	3.20668e-05	154.603	243.306	-0.0744415
0.428004	0.00312793	426.495	734.035	-0.96871
0.00448314	1.76823e-05	819.228	893.164	0.517898
0.0113084	4.69912e-05	777.016	474.668	-0.0655854
0.000642237	3.36984e-06	193.282	580.449	-1.03499
7.89331e-06	4.06333e-08	336.848	264.961	0.4481
0.00710773	3.12709e-05	466.849	899.015	0.516537
1.20493e-05	1.25099e-07	291.075	393.563	-0.271022
0.0298915	0.000210835	105.875	890.145	-0.36415
0.087378	0.000511759	756.078	576.162	-0.0615399
1.05468e-05	4.57638e-08	260.208	146.118	0.4374
0.000647417	2.1963e-06	593.427	119.234	-1.44086
7.95451e-06	1.10634e-08	258.328	212.702	0.826271
0.0137608	6.24526e-05	270.101	406.239	0.157695
0.000359965	1.11823e-06	756.862	215.4	0.652577
0.00436289	1.85546e-05	268.767	122.331	-1.40347
1.18741	0.00894153	621.763	437.913	-0.612116
0.000104497	1.99408e-07	483.694	785.783	-0.251883
0.000212101	6.9016e-07	545.214	59.993	0.676848
0.00156498	5.35762e-06	838.207	757.052	-1.08685
0.0802627	0.00046365	450.374	917.139	-1.23382
0.000362662	1.10767e-06	614.534	657.8	0.59507
0.00288507	1.1399e-05	481.678	397.741	-0.274382
5.10247e-05	1.24964e-07	527.071	466.459	0.699686
8.55996e-07	1.5723e-09	874.727	28.8463	-1.05127
0.00628579	2.61062e-05	719.847	585.609	-0.31967
1.90873e-05	4.59579e-08	789.486	114.58	-0.645559
0.0186902	8.78644e-05	805.301	449.109	0.620264
0.0161036	7.66432e-05	669.483	804.893	-0.678321
0.0108395	4.94761e-05	350.805	973.527	-0.579391
0.792929	0.00531135	850.307	728.507	0.986051
0.00653554	3.91256e-05	137.692	537.05	-0.2535
2.6565	0.0242874	390.113	585.095	-1.52745
0.00741927	3.19389e-05	782.708	412.632	-1.18696
3.09981e-06	5.53464e-09	406.616	417.274	0.426537
0.0421836	0.00022805	257.776	333.874	-0.831067
0.0138752	6.66116e-05	590.054	520.027	1.31688
0.000695972	2.23247e-06	827.317	235.517	1.36435
0.00182882	5.96433e-06	191.433	748.409	0.794558
0.000135203	3.88522e-07	814.284	173.052	-0.771
0.000736434	2.41267e-06	884.1	269.113	-0.857315
0.000195264	8.04893e-07	235.548	349.937	0.756802
0.000820875	2.81757e-06	618.103	377.292	0.321711
0.119375	0.000677413	813.002	838.029	1.13754
49.354	0.568105	815.415	781.485	-0.163865
0.84134	0.0056411	931.104	382.745	0.672763
0.000403075	1.21324e-06	423.525	467.596	-1.14306
8.39101e-05	2.03886e-07	406.571	391.345	-0.740686
2.82128e-05	1.31597e-07	355.589	491.849	-0.556163
2.60385e-05	7.42796e-08	595.944	64.8016	0.143595
2.94559e-05	8.39784e-08	185.368	148.963	-0.82363
0.00287187	1.2483e-05	359.053	100.819	1.56511
0.000919595	3.12165e-06	857.483	446.584	-0.96179
0.17423	0.000997257	912.598	908.092	1.18189
2.3884e-06	7.66102e-09	62.9147	13.3477	-0.397506
0.0678164	0.000335001	105.991	638.064	-0.281046
0.00800813	3.2227e-05	922.703	733.775	-0.308643
7.32915	0.0780048	264.117	947.516	0.239623
0.0197271	0.000161452	123.397	814.291	-0.350863
0.0016049	5.79192e-06	765.689	387.12	-0.235794
0.00490378	2.02561e-05	644.625	619.178	0.604482
0.0100633	4.3467e-05	861.674	569.052	0.374277
0.0528112	0.000264456	935.668	992.613	1.30756
1.03486	0.00752491	733.416	327.423	-1.42538
0.0135509	5.97477e-05	821.868	448.596	0.71949
0.301079	0.00210772	491.974	305.99	-1.27065
0.0697819	0.000766208	80.0823	484.372	0.228189
0.0087094	3.8143e-05	682.609	997.582	1.03244
0.789578	0.0066803	178.856	521.526	-0.428534
0.00844312	3.49992e-05	653.583	982.747	-1.42932
0.15204	0.000908718	595.079	961.282	0.486077
0.495694	0.00360193	363.425	701.31	-0.424132
0.000158955	4.99712e-07	540.106	94.9216	-0.924
0.00154597	5.34618e-06	516.84	302.119	-1.45882
0.0189094	9.25917e-05	640.075	608.671	0.163791
0.00028367	1.15871e-06	250.012	381.39	-0.444418
0.00853778	3.45208e-05	942.336	722.409	-0.422831
0.0108059	4.90965e-05	662.177	411.032	0.509353
0.598239	0.00429426	643.71	317.538	-0.672803
0.365253	0.0033253	200.229	651.184	-1.54589
0.000119158	5.25235e-07	179.745	214.596	0.664397
0.00596695	2.43924e-05	320.456	747.382	0.51168
0.0101636	4.31984e-05	915.14	215.794	1.43302
0.372089	0.00262074	497.838	315.368	-0.994307
0.0440381	0.000211822	717.507	549.362	-0.0342998
0.000145281	4.13483e-07	347.935	152.063	-0.245451
2.62064	0.023074	487.342	708.003	1.54163
0.00549936	1.86021e-05	143.056	998.646	0.480216
0.770791	0.0054893	704.917	364.977	-0.793074
18.1279	0.209848	470.191	910.519	-1.48223
0.560746	0.00392432	699.097	984.353	-0.225738
0.174021	0.00110242	352.25	612.036	-0.883366
0.0185539	0.000116813	157.921	708.19	-1.3273
0.139857	0.000908706	344.464	499.878	-0.154094
0.00387267	1.60027e-05	559.07	442.225	0.983688
0.000310321	9.62524e-07	637.489	466.509	0.531018
0.00732048	2.92321e-05	897.608	916.669	-0.375574
0.0281014	0.000133488	907.208	409.234	-0.286936
0.0223608	0.000108314	672.799	836.974	0.545608
0.14273	0.00088108	598.116	892.596	-1.48336
1.08521e-05	2.50994e-08	463.549	106.234	0.719202
0.000257553	7.82795e-07	780.624	180.7	0.900632
1.06316	0.00903923	105.672	600.198	-0.385042
5.69589e-07	1.01068e-09	856.48	47.4191	0.674258
0.000173967	5.12181e-07	761.059	95.979	1.06147
0.474074	0.00305364	857.027	247.295	0.761897
0.0259326	0.000133901	528.63	416.775	0.278646
0.00457338	1.79592e-05	868.16	616.911	-1.12837
5.50535	0.0552303	343.925	869.888	-0.412916
0.000116414	3.29944e-07	654.065	156.09	-1.13604
0.00392103	1.56718e-05	788.734	516.309	0.73212
0.0010926	4.06033e-06	522.807	448.216	0.681427
0.0100786	6.40593e-05	91.8096	555.226	-0.579916
0.000498423	1.62798e-06	846.209	58.8685	1.3922
1.28646	0.00941797	754.518	532.316	-0.262361
0.0178526	8.0106e-05	833.218	557.759	0.602759
0.000194426	6.31537e-07	479.041	61.3685	-0.95245
0.000786608	2.55081e-06	923.645	335.878	-1.10617
0.0234071	0.000118332	421.997	881.056	0.915874
6.87172	0.0594196	834.205	508.928	1.37813
0.0427259	0.00021021	828.087	254.824	1.31254
0.043351	0.000224506	757.51	861.085	0.782939
0.000101375	2.80897e-07	537.052	166.539	0.21652
7.60722e-05	1.35287e-07	185.087	261.524	-0.27831
0.000100365	2.41455e-07	533.199	608.629	0.398382
0.241487	0.00181058	765.04	774.93	0.0238887
0.000555523	1.77265e-06	935.819	299.837	-0.917914
0.00196111	7.29207e-06	833.711	147.344	1.11709
0.00364958	1.46643e-05	691.316	773.603	0.739314
661.385	12.3386	74.4042	485.064	-0.00409859
6.76024e-05	2.21346e-07	385.948	68.5484	0.214522
0.235982	0.00158457	634.653	979.716	0.0734248
7.38529e-06	1.58917e-08	528.245	151.031	-0.984882
0.000110147	2.74397e-07	572.475	694.412	-0.547039
0.00928385	4.09441e-05	770.733	534.158	0.203483
0.000441468	1.02671e-06	122.675	420.932	0.539111
0.00036539	1.15428e-06	795.246	407.529	0.921499
0.00485673	2.1326e-05	537.563	292.726	1.11579
0.0269141	0.000132195	669.231	424.028	1.3038
0.00492516	1.9525e-05	941.971	438.946	-0.51004
0.284224	0.00197352	512.106	524.627	0.0705663
0.00291372	9.36524e-06	240.35	848.486	-1.27555
817.348	9.54504	105.986	659.09	-1.53211
3.21637	0.0306849	295.547	684.234	-1.12169
1.88531	0.0138282	934.104	936.342	-1.25387
0.576457	0.00431301	579.137	956.092	0.0756328
0.00039229	1.23448e-06	754.382	439.648	-0.703828
0.652125	0.00481321	469.432	614	0.859934
0.203002	0.00138154	370.42	296.891	1.50635
6.3437e-06	1.40396e-08	523.892	74.3917	0.212127
0.226733	0.00140568	780.184	580.256	0.278828
0.000551404	1.54465e-06	369.147	731.978	-1.30644
0.0477362	0.000246275	856.656	185.842	-0.512251
0.834052	0.00662236	518.517	861.159	-0.0495899
0.000151802	2.76167e-07	209.82	760.419	-0.618199
5.11529e-05	1.46181e-07	510.403	77.8696	0.451177
0.00116908	4.09038e-06	515.89	623.478	1.15479
1.0778	0.00892325	435.902	435.668	-1.43193
0.00245436	9.03025e-06	300.823	633.323	-0.816513
0.0178691	0.000238316	79.3889	324.918	0.418776
0.00758215	3.18887e-05	635.31	970.276	1.34755
0.010822	5.0284e-05	168.236	413.741	-1.03384
0.00165137	6.1794e-06	542.415	474.667	-0.600199
0.118376	0.000651352	881.799	952.612	-1.38643
0.0327871	0.000158845	295.008	926.34	-0.1826
0.467337	0.00352904	388.678	486.593	0.631497
0.126661	0.000784803	485.33	941.166	0.486951
0.033109	0.00016561	747.157	289.013	0.0513798
0.0078036	4.68653e-05	130.832	445.849	-0.235735
1.01594	0.0219157	78.604	596.287	-0.875919
0.0148445	7.24007e-05	609	530.607	0.247902
0.0847765	0.000662837	102.531	637.958	0.142415
0.050382	0.000255643	882.708	987.221	-0.532188
8.20131e-08	1.43472e-10	583.09	32.5793	-0.62348
0.141276	0.00093468	264.261	956.585	-1.33197
4.97053	0.0480489	503.052	592.785	-1.53094
7.16603	0.0614148	856.507	438.212	0.292809
0.00657302	5.95188e-05	143.201	814.576	1.34429
0.904258	0.00636142	794.507	507.304	0.705813
0.0388445	0.000204138	687.441	270.729	1.21139
0.010061	4.57607e-05	707.446	216.98	0.419402
0.00136424	6.49522e-06	248.473	935.105	-0.556637
0.00931096	5.47282e-05	172.782	399.44	-0.130081
0.172101	0.000974076	75.9984	471.809	0.439241
0.420051	0.00269632	898.216	233.786	1.3352
0.148001	0.000949987	402.743	853.055	-1.42622
4.02036	0.0380803	503.712	770.915	-0.882263
0.000117327	3.33011e-07	318.104	105.659	-0.903544
0.0278078	0.000130053	561.892	846.047	-1.48161
0.000322839	1.02574e-06	655.262	351.854	0.908845
0.000251245	7.8541e-07	717.134	248.64	0.970557
0.00065	2.24389e-06	615.288	449.304	0.848694
0.0275954	0.000135655	706.263	695.459	0.221673
0.0685701	0.000355657	867.002	616.963	-1.19029
0.0030336	1.24448e-05	435.155	340.944	-0.276759
0.0105406	4.63922e-05	739.409	624.673	0.709508
1.74265	0.0150346	276.011	754.477	-0.519059
0.00479496	1.95257e-05	819.933	124.949	1.33089
0.0138902	5.68e-05	132.016	732.842	0.303921
2.27571	0.0180463	826.789	367.522	0.688723
0.000105303	2.87027e-07	599.094	290.498	0.289907
10.1891	0.112147	314.27	713.685	0.0561856
0.0037507	1.50564e-05	498.859	929.859	0.696125
0.0838965	0.000234751	71.8498	447.98	-0.739086
2.35246e-05	9.54764e-08	326.386	599.92	-0.7056
0.000298341	1.21096e-06	135.998	199.839	-1.06005
0.178351	0.00112096	151.646	759.558	-0.984315
1.63036	0.0143288	219.424	906.004	1.49552
5.6322e-05	9.42887e-07	141.859	568.751	0.937303
0.0121418	6.00294e-05	351.86	316.921	-0.327671
0.000184824	5.41627e-07	770.102	118.165	1.04971
3.54342e-05	9.07603e-08	739.731	99.7751	1.0191
0.00140068	5.41963e-06	429.788	100.692	-1.34
0.00542626	3.02056e-05	257.398	236.803	0.0551041
0.00277589	1.52418e-05	159.406	704.519	-0.492029
0.000229756	6.8315e-07	775.248	320.102	-0.597499
5.29827e-06	2.22606e-08	202.513	109.055	1.28145
0.0103882	5.00644e-05	653.384	304.292	0.0152667
0.0176156	7.9339e-05	937.029	339.653	-0.0925504
6.73346e-05	5.18482e-07	172.634	295.636	0.791544
44.4449	0.510453	674.197	825.594	0.182987
0.000730275	3.2134e-06	101.133	76.7108	1.33202
0.000119759	3.25131e-07	401.128	268.109	-1.01041
0.000764114	2.60083e-06	477.086	488.698	-0.955127
0.00610889	2.27537e-05	68.6748	104.767	0.452386
0.000378451	1.19487e-06	795.511	149.71	0.600599
0.00117472	4.08356e-06	883.144	162.555	0.98625
0.151983	0.00086835	816.234	566.324	-1.37609
0.0030436	1.10083e-05	457.491	620.602	0.141132
0.0283814	0.000128535	478.416	469.449	0.030103
0.21759	0.00146939	340.784	688.27	1.15033
0.000788071	2.80214e-06	745.245	63.0719	0.935041
0.00106434	4.09266e-06	566.124	442.19	0.921254
0.00900855	6.55782e-05	120.506	484.936	-0.308454
0.0614503	0.000517056	142.507	216.533	-1.55805
0.000122425	4.61724e-07	205.653	66.9657	1.42678
5.00695e-05	2.74232e-07	394.036	499.582	0.394946
5.42343e-05	1.43482e-07	683.864	136.162	1.12557
0.0963776	0.000500959	949.46	724.717	-1.48476
0.276777	0.00162937	907.322	825.194	0.854183
26.8466	0.273869	821.426	565.574	0.0818409
13.0291	0.127313	676.128	927.939	1.3681
9.41577	0.0827928	882.729	939.597	0.937714
0.440696	0.00302759	672.639	752.888	-1.26229
0.00457525	2.54115e-05	247.748	724.193	-1.33805
0.0203635	9.98782e-05	664.223	932.433	1.33208
0.000260458	6.90889e-07	449.043	951.448	0.571364
0.103579	0.000755184	88.7614	454.312	-0.326847
0.0437771	0.000318798	111.618	922.09	1.25729
0.00419085	1.61602e-05	944.145	835.853	0.829891
0.177371	0.00104291	752.713	563.084	1.31554
2.00584e-07	3.34742e-10	560.308	17.9345	-0.0860355
0.00428589	1.77433e-05	590.075	547.152	0.900786
0.00193464	1.02723e-05	172.283	711.032	-0.683128
0.0421267	0.000228502	444.704	964.46	0.248974
0.000542107	7.72162e-07	443.385	975.237	-0.0577167
0.151432	0.000888197	722.393	382.455	0.0174661
0.000272238	7.99515e-07	943.475	270.453	0.75586
0.00165482	8.78603e-06	182.89	659.688	0.859357
8.6937e-06	1.62337e-08	425.45	246.91	0.674389
0.64947	0.00501853	294.726	501.892	-1.5166
0.0352569	0.000173186	836.85	300.504	-0.289696
0.000708071	2.28794e-06	664.176	987.051	-0.587987
2.35259	0.0185943	823.527	794.672	-1.19533
1.34531e-05	7.3293e-08	404.445	625.448	0.334822
1.74342	0.0136813	704.447	347.828	-0.356328
0.00168909	6.43677e-06	664.538	160.959	1.17753
1.41089	0.0117516	229.217	589.895	-1.25668
0.000563215	1.79955e-06	322.713	118.12	-0.0909582
0.00128669	4.40458e-06	663.143	878.955	-1.01382
0.0786091	0.0004197	795.31	490.64	-0.428237
0.953116	0.00763908	464.809	483.718	0.589352
0.0615104	0.0021683	52.7619	294.879	1.11441
0.0017193	6.59263e-06	633.083	242.062	0.723297
0.436034	0.00290862	776.928	605.447	-0.531904
0.0267309	0.000103385	306.873	431.246	-1.54935
0.0631312	0.000328283	918.46	478.397	0.277805
0.0163505	7.65972e-05	250.323	765.955	0.459379
5.38524e-07	1.01931e-09	536.402	10.9031	-1.41151
15.4173	0.166483	591.249	738.561	-1.56657
20.586	0.222352	656.439	856.216	0.328161
1.14275e-05	2.15089e-08	498.918	335.355	-0.560173
2.14215	0.0204155	170.85	652.729	-0.60791
0.000522537	1.7209e-06	617.875	314.01	-0.252297
1.53706e-08	2.3427e-11	183.117	9.11139	0.301364
0.033991	0.000167161	76.721	242.91	-0.406873
0.452493	0.00295473	720.661	421.77	0.22034
1.17772e-05	8.85354e-08	222.768	571.91	-0.482024
0.14217	0.000869949	522.435	951.073	1.14915
0.00236746	1.22085e-05	252.909	188.289	-1.49626
0.00185131	6.82545e-06	880.624	330.892	-0.440666
0.000795235	2.21053e-06	441.27	779.643	0.169292
0.000617734	2.27481e-06	555.244	150.665	0.259659
0.125729	0.000741285	629.628	953.187	0.286111
4.61969e-05	1.21108e-07	530.44	162.047	-0.348055
0.00149886	7.86855e-06	194.219	736.042	0.70933
0.00221911	8.01438e-06	925.263	591.981	0.581732
4.80105	0.0440603	607.016	709.189	-0.948859
0.121044	0.000724442	664.4	558.143	0.131389
4.60851e-05	1.07869e-07	162.199	96.6141	-1.20194
0.00221087	8.46874e-06	623.742	700.363	0.584487
0.049121	0.000248399	74.7819	277.843	-0.686369
3.63194e-06	5.66758e-09	203.916	671.062	0.192762
0.000684502	3.08873e-06	133.981	287.858	-0.530109
1.24146e-06	2.48147e-09	641.99	17.4157	-1.36399
0.000177832	5.08974e-07	738.005	264.532	-0.701602
0.0165347	0.000103801	192.758	818.677	-0.16614
0.00178055	6.11465e-06	193.757	564.963	-0.680828
0.519352	0.00335798	876.015	969.364	0.933745
0.000165918	5.0541e-07	666.304	79.6637	1.39905
0.00177329	9.18425e-06	190.387	507.181	1.11778
0.0124425	5.76491e-05	655.295	187.874	-0.787603
0.00212119	7.8213e-06	885.941	315.81	-0.533077
0.00322161	1.31979e-05	410.376	607.383	0.607185
3.03549e-06	2.86465e-09	355.722	141.249	0.185473
0.281306	0.00220843	922.556	842.481	-0.00182013
0.00311171	1.71313e-05	102.3	297.344	1.21674
0.000150762	2.89379e-06	162.373	832.799	0.76307
0.00166885	8.05262e-06	169.837	599.095	-0.688497
0.0012771	4.31824e-06	940.323	530.613	0.960392
3.14625e-05	7.20512e-08	431.77	136.883	1.31341
0.00142368	6.94489e-06	201.644	611.733	1.01978
0.0756547	0.000454555	460.985	384.261	0.0257118
6.34792e-05	2.01912e-07	83.863	8.59734	-0.231984
0.393508	0.00260257	661.666	314.145	-1.27003
0.00948455	4.30359e-05	486.869	838.791	0.956577
1.09515e-05	3.67126e-08	250.769	86.2472	0.372474
0.000685057	2.31867e-06	464.669	424.84	-0.903757
9.95998e-06	3.12771e-08	322.962	131.266	1.2093
7.50864	0.0765789	494.127	709.831	-0.0886413
0.00789553	4.7478e-05	337.238	979.989	1.41411
7.79404e-06	4.09372e-08	312.638	376.905	-0.449942
1.00644	0.00713897	802.247	453.063	1.4811
0.00118646	4.05968e-06	705.62	776.161	-0.56159
0.234437	0.00157827	479.07	939.862	1.41857
0.030876	0.000147352	881.915	164.705	1.37441
0.0272148	0.000212303	82.4058	822.599	-0.855641
0.0382269	0.000194591	612.632	699.726	0.0926169
0.00288563	1.06913e-05	650.271	480.126	1.39581
0.0019224	7.17074e-06	541.064	301.778	1.44133
0.05257	0.000432851	90.2648	930.307	-0.372412
0.00159752	5.88006e-06	560.699	702.995	0.8583
0.0458383	0.00102889	55.9099	725.024	-1.43197
0.0139944	8.77265e-05	214.595	981.695	1.35376
7.40492e-06	2.15163e-08	352.453	159.399	-0.883133
1.86165	0.0154957	533.639	748.623	1.44892
0.000704226	1.40967e-06	125.477	905.6	-0.928827
0.0882402	0.000465956	914.16	163.97	0.406804
3.18551e-06	6.92864e-09	769.59	11.9363	-1.55535
0.0023074	8.509e-06	370.53	778.344	-0.417869
0.00333133	1.36327e-05	402.341	411.766	-0.431305
3.62474e-07	9.23911e-10	227.257	294.334	0.233651
0.00695118	2.50917e-05	329.151	793.47	0.103707
0.0191935	9.1151e-05	742.65	494.722	1.09184
0.000245876	8.09309e-07	595.675	52.838	1.11047
0.0014668	4.93502e-06	327.554	483.48	0.208865
0.00210734	7.08978e-06	236.8	571.829	-1.2317
0.00273168	1.00248e-05	817.155	475.451	0.200121
0.0612792	0.000335625	301.061	926.485	-0.80461
0.14219	0.000900727	655.002	818.44	-0.0756848
2.20117e-07	4.05126e-10	187.84	9.9108	1.51548
0.0090044	3.94008e-05	862.572	830.107	1.32816
0.000103673	7.37882e-07	137.165	776.464	0.0287871
2.25014e-05	5.99618e-08	727.803	76.5714	-0.297686
0.0101679	4.49173e-05	946.914	513.668	1.44724
0.0178287	7.96459e-05	836.79	524.846	1.09631
1.08131e-05	2.4724e-08	653.739	93.7578	-1.0896
0.00141256	5.07784e-06	520.367	629.448	-0.493086
0.012053	6.02751e-05	177.02	326.112	0.552249
0.145198	0.00138645	83.4813	598.954	-1.4326
0.00309568	1.28151e-05	620.597	553.601	-1.14966
1.56058	0.0131066	298.264	539.756	-0.354654
0.00482361	3.07443e-05	86.526	348.432	-0.714965
0.00264108	1.07442e-05	340.638	122.264	1.30312
0.000422982	1.67162e-06	162.811	68.896	1.55117
1.68749e-05	2.62858e-08	351.534	337.462	0.464879
0.00555237	2.17191e-05	785.85	324.438	-0.0748623
1.37394	0.0118867	317.397	520.641	1.11468
0.0706587	0.000378532	681.904	988.875	1.35435
0.017646	8.30322e-05	572.572	318.896	1.50157
0.00258458	1.07184e-05	534.329	251.133	0.380823
0.00265151	1.14139e-05	577.405	536.479	1.13435
0.116594	0.000712224	320.918	854.973	0.663979
0.00136302	4.77545e-06	818.476	359.967	0.427439
2.60871e-05	6.74482e-08	594.863	113.116	0.5387
0.0125458	5.59804e-05	685.134	526.76	1.26452
4.44223e-05	9.24659e-07	88.978	833.78	-0.289593
0.00221616	8.27425e-06	786.039	386.398	0.389382
0.000836934	1.0524e-05	57.1433	245.919	-0.452501
0.0959441	0.000582667	396.643	217.822	0.29513
1.53751e-05	8.71301e-08	287.143	305.989	0.584898
0.00129961	4.54705e-06	362.938	322.915	-1.20212
0.0545603	0.000472349	110.17	789.04	1.42349
0.00471366	1.8749e-05	797.238	855.767	0.856271
0.000910789	3.15493e-06	806.958	181.199	1.17362
0.000462164	2.09301e-06	232.098	498.02	0.499154
1.02033e-06	2.00961e-09	521.475	15.8352	-0.910221
4.21908	0.039968	323.38	804.406	1.28497
0.00242486	8.81375e-06	746.713	595.603	0.211265
0.00341115	1.31961e-05	366.71	684.918	-1.18804
6.47158e-06	1.39818e-08	759.691	75.8714	-0.255238
0.0014751	5.75557e-06	607.825	192.123	0.373254
0.00613951	2.38434e-05	894.071	492.892	-0.122932
0.0148424	7.14522e-05	709.325	120.635	-1.13038
0.0624315	0.000363109	379.845	351.105	-0.765154
1.87555e-05	6.83165e-08	287.753	166.298	0.534856
0.00105859	3.56805e-06	660.286	238.26	-1.45049
0.0181229	9.22723e-05	405.978	160.97	-1.47656
0.000518019	2.40233e-06	199.08	449.302	-0.992501
4.41666e-05	3.3088e-07	60.5832	803.085	0.896769
0.00447742	1.75226e-05	306.656	247.074	1.41251
0.00259597	1.0736e-05	500.612	90.7137	-1.51501
0.00259146	1.05018e-05	585.432	274.927	1.15351
0.000913403	4.27227e-06	230.292	537.887	1.12813
24.8911	0.270566	677.32	897.492	1.18884
0.0239762	0.000114773	313.336	908.507	-1.28003
0.98374	0.00665976	947.508	277.354	-0.131192
0.0419172	0.000225467	387.311	244.447	-1.54255
29.7072	0.321243	820.477	958.648	0.50254
3.19071e-05	5.80201e-08	489.802	678.043	-0.449982
4.12932e-05	9.62519e-08	402.426	224.717	-1.30818
