Omega	MA1	MH	MS1	alpha	svev	WH	WS1
0.000330968	218.317	125.09	480.89	-0.168868	819.817	0.005883	2.82263
0.0925391	941.686	125.09	225.082	0.144123	276.33	0.00592912	0.0526744
0.000259745	547.737	125.09	869.842	0.144209	320.86	0.00592898	8.89429
0.00374487	831.816	125.09	794.793	0.10763	291.055	0.00598415	3.86153
0.0809646	870.362	125.09	300.798	0.100679	367.124	0.00599285	0.124582
0.00357171	132.36	125.09	877.803	-0.19677	272.707	0.00582261	102.203
0.0203363	901.311	125.09	854.583	-0.0711022	456.224	0.00602345	2.23032
0.00823191	412.47	125.09	368.492	-0.128162	248.498	0.00595511	0.495892
0.0160279	958.489	125.09	573.906	0.195781	463.958	0.0058249	4.68796
0.00504715	642.207	125.09	892.382	0.0855845	546.78	0.00600977	3.52762
0.0007996	426.49	125.09	744.079	0.142096	707.731	0.00593259	5.6118
0.109926	853.685	125.09	432.058	0.100208	576.233	0.00599342	0.50566
0.0171397	913.829	125.09	818.867	0.16244	747.543	0.00589566	9.65899
0.0314792	805.611	125.09	551.145	-0.0912654	493.562	0.00600372	0.989493
0.000179379	497.639	125.09	928.962	-0.146143	799.693	0.00592562	11.9102
0.0105583	183.177	125.09	558.63	-0.193982	979.17	0.00582904	5.86881
0.0058922	269.212	125.09	272.832	0.121416	160.803	0.0059652	0.110115
0.109497	608.71	125.09	312.184	0.133647	493.567	0.00594651	0.251958
0.0365473	485.7	125.09	637.943	0.0645755	694.122	0.0060288	0.751647
0.00358325	261.111	125.09	993.141	0.231619	753.611	0.00573499	47.3594
0.000991791	691.32	125.09	890.407	-0.286662	586.017	0.00557	39.8689
3.04756e-05	236.492	125.09	513.511	0.182718	271.919	0.00585413	9.6606
0.016737	725.552	125.09	562.096	-0.10705	421.946	0.00598489	1.45606
0.0596308	946.296	125.09	490.632	-0.0999798	523.158	0.00599369	0.817955
0.095848	111.87	125.09	427.047	0.0864869	518.865	0.00600883	2.79491
0.0013763	287.287	125.09	892.415	-0.186018	528.752	0.00584692	35.9991
0.036628	884.202	125.09	782.274	0.0652669	553.597	0.00602825	1.40326
0.000784236	501.362	125.09	764.852	-0.248192	643.109	0.00568868	19.2233
9.19354e-06	157.167	125.09	321.163	0.0787807	748.698	0.00601651	0.221137
0.00487359	953.053	125.09	732.598	-0.232486	433.331	0.00573264	15.2206
0.0332642	664.648	125.09	790.1	-0.0726128	725.651	0.00602214	1.83441
0.0184569	98.6901	125.09	254.127	-0.236533	829.67	0.00572157	0.437125
0.00150722	233.588	125.09	696.276	0.233285	563.667	0.00573047	19.2381
8.80579e-05	410.467	125.09	904.974	0.258041	867.87	0.00565977	35.2734
0.0144702	150.061	125.09	667.717	-0.230206	781.129	0.0057388	15.1275
0.0194089	891.553	125.09	762.716	0.206992	861.691	0.0057983	12.5315
2.09418e-05	166.337	103.721	125.09	-1.53892	30.0194	5.08069e-06	0.00604786
0.00391603	993.335	125.09	807.635	0.245171	473.328	0.00569734	19.9408
0.00910504	248.997	125.09	766.357	0.136788	901.824	0.00594143	9.81882
0.0965474	364.708	123.577	125.09	1.32969	240.55	0.000340933	0.00570883
0.0459646	705.483	125.09	503.608	-0.106857	543.093	0.00598514	1.01699
0.00841551	810.176	125.09	723.558	-0.222259	594.938	0.00575984	13.2021
4.77596e-05	171.861	125.09	359.068	-0.0853283	829.372	0.00601003	0.379084
0.00352913	148.321	125.09	252.14	0.147832	338.302	0.00592266	0.102742
0.104822	827.389	125.09	687.088	0.0855483	859.699	0.00600981	1.64187
0.0590796	216.996	125.09	809.128	0.0556596	693.826	0.00603527	10.3428
0.00175904	230.416	125.09	923.509	-0.187569	382.323	0.0058435	64.6176
0.0113412	153.266	125.09	566.559	0.232236	756.42	0.00573332	8.86171
0.0394148	101.6	125.09	719.334	0.16116	456.391	0.00589812	23.0031
0.0969184	323.135	125.09	242.218	0.161925	468.201	0.00589665	0.0916484
0.11561	944.469	125.09	663.555	-0.126517	987.611	0.00595762	3.30244
0.00830069	108.987	125.09	891.524	0.316158	394.232	0.00546877	81.67
0.0105633	438.155	125.09	598.481	0.144511	831.198	0.00592845	3.03067
0.0317372	981.88	125.09	835.509	0.0805928	613.103	0.00601477	2.58782
0.00105736	502.442	125.09	725.641	-0.236637	570.097	0.00572128	15.0833
0.00719696	989.828	125.09	497.58	-0.172623	298.242	0.00587539	2.63964
0.0330778	569.287	125.09	625.398	-0.0500451	364.494	0.00603886	0.437952
0.00117386	869.899	125.09	859.646	-0.273158	369.551	0.00561341	33.8523
0.0686117	701.573	125.09	690.673	0.0655553	613.386	0.00602803	0.980705
0.000600669	458.872	125.09	742.881	-0.0759099	249.121	0.00601919	1.71374
0.0659277	63.0611	125.09	185.909	0.106997	602.865	0.00598496	0.137799
0.0569457	684.143	125.09	174.302	0.0326425	218.946	0.00604756	0.000520782
0.000284332	453.66	125.09	785.549	-0.275529	786.686	0.00560592	25.2191
8.50617e-07	498.182	125.09	997.838	-0.0633042	284.838	0.00602978	9.40054
0.00410245	289.805	125.09	845.988	0.108923	604.595	0.00598246	16.7144
0.0186328	603.981	125.09	837.448	0.046744	547.861	0.00604079	0.884354
0.044801	664.416	125.09	510.306	0.110556	555.619	0.00598031	1.07993
0.00381238	500.773	125.09	668.417	-0.230082	784.408	0.00573914	11.0391
0.00095319	983.571	125.09	608.151	0.0645926	195.664	0.00602878	0.632585
0.000578046	730.133	125.09	179.686	0.2227	65.6832	0.00575869	0.0293199
0.0642569	580.989	125.09	525.532	-0.013348	403.526	0.00605293	0.0179929
0.054218	164.819	125.09	862.725	-0.0824624	600.683	0.00601293	19.3212
0.118131	324.167	125.09	476.265	0.00482553	136.43	0.00605386	0.00169036
0.000174318	520.466	125.09	907.583	0.227184	617.8	0.00574688	24.6525
0.00777542	693.556	125.09	833.266	0.103677	545.983	0.00598916	4.20576
0.0130087	561.55	125.09	587.65	-0.19515	671.007	0.00582636	5.44857
0.000872447	778.478	125.09	945.87	-0.251409	464.004	0.00567935	37.4393
0.000893195	325.349	125.09	735.8	-0.10993	914.326	0.00598114	5.58343
0.0477534	604.913	125.09	380.286	0.00868623	425.575	0.00605355	0.00241238
0.00146216	334.081	125.09	635.499	0.0228155	337.78	0.00605085	0.0933145
0.00628197	570.334	125.09	172.091	-0.243085	131.219	0.00570326	0.0256205
6.32269e-05	298.873	125.09	545.203	0.158822	218.925	0.00590258	2.5653
0.0668155	588.461	125.09	710.986	0.0682474	912.828	0.00602585	1.1626
0.0657118	886.129	125.09	973.66	-0.066657	995.165	0.00602715	2.84413
0.00935387	756.41	125.09	796.751	0.227967	925.271	0.0057448	17.1542
0.00279618	256.483	125.09	493.623	-0.0261773	524.582	0.00604986	0.0566157
0.0173693	876.451	125.09	833.343	-0.199543	964.948	0.00581613	15.9448
0.00496476	936.193	125.09	813.459	0.1113	352.127	0.00597932	4.44548
0.0188132	116.224	125.09	418.469	-0.188008	512.017	0.00584252	3.90055
0.0271442	834.208	125.09	775.621	0.15265	874.918	0.00591403	7.32452
0.0202856	132.929	65.728	125.09	-1.41026	151.108	7.96484e-05	0.00589932
0.0221572	135.81	125.09	356.085	-0.0628444	447.149	0.00603013	1.54572
0.0142082	171.293	125.09	990.641	0.259978	875.344	0.00565396	52.6092
0.00401776	904.047	125.09	917.334	-0.309843	821.19	0.00549117	49.6082
0.00202609	396.714	125.09	976.768	0.0826672	696.666	0.00601273	15.3739
0.00065035	247.931	125.09	570.91	0.157118	674.045	0.00590578	5.03742
0.0083375	801.623	125.09	762.695	-0.103282	367.657	0.00598965	3.40416
0.120784	764.438	125.09	507.958	0.0213096	631.37	0.00605126	0.0407537
0.00350423	137.715	125.09	993.372	-0.250279	362.368	0.00568264	110.6
0.0226756	860.62	125.09	636.002	-0.0192907	445.593	0.00605175	0.0677879
0.0293329	125.063	125.09	817.087	0.292798	900.272	0.00554965	35.3125
4.90776e-07	259.33	125.09	521.511	-0.193243	346.592	0.00583073	4.99133
0.00198983	289.337	125.09	934.126	0.297837	896.334	0.00553267	52.2718
0.00709328	146.686	125.09	447.891	-0.199792	629.352	0.00581555	4.01412
0.000181707	474.966	125.09	747.467	-0.246927	348.038	0.00569232	18.4934
0.000850488	639.01	125.09	374.36	-0.0194545	147.062	0.00605171	0.0116347
0.0542622	608.264	125.09	609.381	0.0430306	353.547	0.0060428	0.290106
4.53323e-05	370.37	125.09	755.092	-0.0189184	379.5	0.00605184	5.87654
0.0164462	849.246	125.09	260.881	-0.00395739	211.27	0.00605391	0.000103269
0.00924614	589.509	125.09	551.278	0.0664529	254.306	0.00602731	0.498384
0.00296465	299.853	125.09	973.724	0.254947	995.735	0.00566896	45.0633
0.00211813	333.323	125.09	462.177	0.170693	362.054	0.00587932	1.76408
0.0745018	97.0177	125.09	835.677	-0.247877	897.852	0.00568959	31.148
0.00186323	889.122	125.09	780.078	0.101093	240.999	0.00599235	3.20969
0.0324887	821.424	125.09	669.112	-0.175913	795.389	0.00586859	6.53727
0.0545283	541.058	125.09	884.906	0.0249804	941.79	0.00605023	0.29938
0.00246211	620.788	125.09	711.6	-0.0713855	200.515	0.00602321	1.34386
0.00101768	261.182	125.09	915.232	-0.169706	330.563	0.00588132	71.576
0.00531253	967.371	125.09	735.928	0.17747	403.129	0.00586532	8.17788
0.0333055	104.803	125.09	599.301	-0.218378	593.749	0.00576986	12.6758
0.00618121	107.381	125.09	442.042	-0.292114	364.147	0.00555194	10.1583
0.100038	72.0995	125.09	416.618	0.1988	164.906	0.00581788	25.3425
0.00575283	662.022	125.09	519.153	-0.137989	302.724	0.00593946	1.92132
0.00342158	907.516	125.09	755.725	0.112995	305.947	0.00597704	3.66552
0.00790006	256.025	125.09	815.445	0.153076	913.94	0.00591325	13.4492
0.000627672	480.347	125.09	749.868	0.261539	659.005	0.00564925	18.3544
0.00406428	859.23	125.09	849.343	-0.16458	432.308	0.0058915	11.8385
0.0345687	788.954	125.09	823.715	0.0820887	694.997	0.0060133	2.57851
0.00438671	656.473	125.09	687.491	0.142423	372.217	0.00593203	4.36718
0.0011021	240.073	125.09	882.015	0.227183	371.4	0.00574688	61.4995
0.00306612	391.65	125.09	626.132	0.0906173	499.794	0.00600443	1.37978
0.0351012	123.733	125.09	292.501	0.048066	643.318	0.00604003	0.346333
0.0038835	216.722	125.09	626.799	-0.179799	733.477	0.00586039	8.80691
5.62315e-06	381.237	125.09	757.498	-0.12719	615.999	0.00595659	4.99013
0.086695	131.672	125.09	205.099	-0.163283	895.617	0.00589403	0.043312
0.00172795	495.154	125.09	756.192	-0.166816	664.262	0.00588709	8.50251
0.0671143	56.456	125.09	830.652	-0.0352565	498.621	0.00608836	23.1905
0.00111251	425.224	125.09	353.229	-0.132027	145.209	0.00594909	0.474448
0.000100307	130.187	125.09	281.684	0.207698	424.111	0.00579658	0.829504
0.00347517	519.18	125.09	783.574	-0.165258	928.553	0.00589017	9.18937
0.0428707	86.1854	125.09	795.492	-0.273977	584.901	0.00561083	39.4949
0.000463521	244.476	125.09	249.099	-0.199692	87.1348	0.00581578	0.156327
4.89582e-06	425.413	125.09	876.122	-0.122383	437.924	0.00596378	15.3535
0.0293574	756.08	125.09	665.778	0.152163	738.364	0.00591491	4.61099
0.000782355	625.995	125.09	746.776	0.141774	239.342	0.00593313	5.40582
0.0123729	863.062	125.09	827.71	-0.227915	920.733	0.00574494	20.2839
0.0120784	136.437	125.09	956.826	-0.220269	554.598	0.00576499	55.4443
0.010669	144.118	125.09	705.244	0.168081	435.104	0.00588458	22.8696
0.000403447	551.62	125.09	220.504	0.0450503	82.781	0.00604173	0.00471541
0.00210973	532.519	125.09	901.598	0.0494817	435.269	0.00603919	1.22618
0.000303285	269.757	125.09	602.325	-0.215288	912.175	0.00577772	8.16148
0.035749	987.32	125.09	477.851	0.0794168	428.658	0.0060159	0.451657
0.0383149	615.599	125.09	465.928	-0.128625	515.307	0.0059544	1.14161
0.0217041	119.173	125.09	718.906	0.214366	523.702	0.00578004	23.1888
0.00299145	401.123	125.09	626.885	-0.19944	937.951	0.00581637	6.85132
0.00239452	565.307	125.09	538.91	-0.148028	217.664	0.00592231	2.55581
0.00113131	318.804	125.09	907.067	-0.0935534	313.641	0.00600117	57.8726
0.0291583	195.454	125.09	603.675	-0.0264096	249.246	0.00604978	26.9332
0.00103348	229.605	125.09	696.637	-0.26169	516.589	0.0056488	25.1909
0.000105009	314.31	125.09	690.263	0.260724	821.238	0.00565171	16.2624
0.034806	662.405	125.09	511.066	-0.163885	595.402	0.00589286	2.49998
0.0525131	129.369	125.09	736.555	0.187218	920.918	0.00584428	13.5778
0.115307	77.8274	125.09	237.572	-0.263085	487.647	0.00564456	0.614418
0.0563507	582.689	125.09	495.18	-0.0616918	484.05	0.00603099	0.320073
0.00140303	821.843	125.09	992.625	-0.147592	387.37	0.00592308	15.1081
0.00165429	940.685	125.09	767.582	-0.213917	294.271	0.00578117	15.2474
0.0208244	991.908	125.09	767.139	-0.203613	780.246	0.00580647	13.0804
0.096719	947.683	125.09	388.872	0.0852996	473.96	0.00601006	0.246508
0.0316453	554.999	125.09	492.544	0.113439	481.427	0.00597643	1.00743
0.0745336	509.454	125.09	406.273	-0.00346128	460.296	0.00605393	0.000497428
0.00412211	501.764	125.09	806.925	-0.110217	908.942	0.00598076	4.48232
0.000711033	525.332	125.09	825.288	0.269575	807.524	0.00562461	25.9492
0.00860447	143.831	125.09	610.062	0.153973	378.391	0.00591161	17.1263
0.00124048	280.363	125.09	763.223	0.147216	484.044	0.00592375	18.9387
0.00241282	227.041	125.09	876.268	-0.26059	609.052	0.00565212	45.997
0.0161501	613.727	125.09	485.798	-0.206143	479.706	0.00580037	3.37317
0.00216075	900.036	125.09	885.547	0.217606	441.613	0.00577183	20.832
0.0783454	515.611	125.09	376.664	-0.120513	551.964	0.00596651	0.457339
0.0372265	926.923	125.09	263.995	-0.064271	254.595	0.00602903	0.0302103
0.0738938	665.747	125.09	262.354	-0.0726828	350.173	0.00602208	0.0368885
0.000957886	274.598	125.09	650.171	-0.178134	866.368	0.00586392	8.02419
0.0527789	405.234	125.09	239.564	-0.216852	377.071	0.00577375	0.155669
0.000151345	559.3	125.09	944.624	0.155805	365.503	0.00590823	13.2218
0.0542814	778.552	125.09	651.066	-0.119856	761.58	0.00596745	2.81382
0.00606651	326.619	125.09	538.128	0.0520891	392.043	0.00603759	0.28869
0.0497697	90.2488	125.09	733.275	-0.20743	533.894	0.00579723	24.8188
0.0678114	800.158	125.09	644.605	-0.142728	914.461	0.00593151	3.85239
0.000348702	543.226	125.09	836.461	-0.138123	301.525	0.00593924	8.10499
0.00359461	250.794	125.09	894.87	0.275007	889.37	0.00560757	41.1733
0.0461253	713.024	125.09	613.369	0.0111227	452.671	0.00605326	0.0200347
0.0669171	685.494	125.09	419.857	-0.0204167	488.712	0.00605148	0.0196532
0.0109661	222.39	125.09	544.167	0.0395109	469.706	0.00604456	4.35237
0.00529911	90.9594	125.09	347.384	-0.228154	217.784	0.0057443	8.4139
0.0055231	306.69	125.09	830.458	0.0458597	373.355	0.00604128	28.3213
0.0358707	676.626	125.09	585.359	0.146435	687.549	0.00592511	2.89278
0.0118679	954.773	125.09	383.625	0.10262	266.071	0.00599047	0.32699
0.0152554	586.185	125.09	613.902	-0.0926277	395.373	0.00600221	1.42826
0.00482937	499.803	125.09	819.047	0.0995376	991.543	0.00599422	3.72673
0.0446899	161.498	125.09	673.99	-0.131233	919.73	0.00595034	6.83134
0.000206721	387.185	125.09	850.108	0.146001	895.454	0.00592587	11.8769
0.00504826	680.626	125.09	406.257	-0.0899563	246.792	0.00600515	0.351395
0.0554897	460.485	125.09	543.462	-0.109004	937.256	0.00598236	1.33503
0.00359301	656.617	125.09	926.097	0.0644519	390.941	0.00602889	2.23387
0.00342225	482.472	125.09	237.598	0.157721	161.552	0.00590465	0.0800493
0.0278031	947.754	125.09	672.562	0.132629	596.259	0.00594814	3.61991
0.000732658	373.916	125.09	736.795	0.0197316	642.082	0.00605165	0.108952
0.000375987	379.819	125.09	925.976	-0.203452	704.517	0.00580685	31.4995
0.0149645	717.54	125.09	965.58	0.0923225	991.347	0.00600255	5.20596
3.97251e-05	426.742	125.09	769.827	-0.280565	396.317	0.00558983	25.6329
0.025267	136.406	125.09	760.954	-0.22574	844.986	0.00575071	21.0295
0.00248407	614.976	125.09	829.588	0.273937	966.354	0.00561096	27.3043
0.000378018	539.755	125.09	974.222	0.166632	951.503	0.00588746	16.9816
0.0373163	318.129	124.999	125.09	1.10836	200.798	0.00120407	0.00484905
0.00292358	303.761	125.09	852.29	0.0746475	394.731	0.00602033	29.9056
0.021408	841.438	125.09	879.783	-0.133176	904.916	0.00594727	8.4218
0.00308172	616.031	125.09	520.404	0.15106	251.719	0.00591691	2.03145
0.0170412	154.367	125.09	682.49	-0.213726	821.127	0.00578165	14.1526
0.00106406	667.369	125.09	244.455	0.121104	107.961	0.00596565	0.053528
0.00160896	808.064	125.09	674.525	-0.16051	243.054	0.00589937	5.91304
0.000238162	703.521	125.09	327.188	0.101517	92.9596	0.00599183	0.153559
0.00328895	157.412	125.09	905.461	-0.243018	386.035	0.00570345	74.9861
5.22666e-05	556.116	125.09	931.561	0.290692	356.363	0.00555668	40.6962
0.047039	801.334	125.09	634.545	0.194322	958.786	0.00582826	6.43759
0.0676482	859.244	125.09	613.363	0.104169	703.085	0.00598855	1.71607
0.0643824	785.75	125.09	531.98	-0.00447954	543.932	0.00605388	0.00210019
0.0316811	367.634	125.09	561.521	-0.0731653	984.607	0.00602165	0.666337
0.00520082	776.958	125.09	983.608	0.169792	920.439	0.00588114	18.1
0.00101016	867.25	125.09	827.524	0.26322	334.1	0.00564415	23.8791
0.00164922	974.427	125.09	297.602	0.0907353	123.787	0.0060043	0.0902557
0.0270014	212.03	125.09	126.62	-0.21618	211.129	0.00577546	0.000282006
0.0979214	879.771	125.09	578.509	-0.142294	841.486	0.00593225	2.76127
0.059256	658.641	125.09	472.026	0.059431	517.359	0.00603265	0.24548
1.08298e-05	471.454	125.09	981.195	0.222229	714.786	0.00575991	34.7195
0.0117711	622.291	125.09	841.95	-0.096389	801.875	0.00599793	3.89265
0.018394	104.72	125.09	777.152	0.217657	416.594	0.0057717	38.8551
0.000303733	531.596	125.09	888.568	-0.214883	601.126	0.00577874	22.6031
0.029167	191.253	125.09	735.002	-0.0664113	487.362	0.00602734	15.3834
0.00373045	665.254	125.09	722.553	0.222977	558.54	0.00575796	12.1163
0.000102439	494.86	125.09	863.289	-0.17586	365.738	0.0058687	14.3059
0.0120778	821.883	125.09	456.735	-0.0181118	320.791	0.00605202	0.0209033
0.0490262	151.648	125.09	539.66	0.0661877	503.068	0.00602752	5.55692
0.00319238	855.115	125.09	987.929	0.274575	931.243	0.00560894	45.7198
0.0104583	390.228	125.09	506.676	0.112137	494.31	0.0059782	1.08154
0.0332921	541.744	125.09	839.094	-0.0403279	884.12	0.00604416	0.672848
0.00407847	257.54	125.09	651.52	0.108045	771.02	0.00598361	5.01647
0.00414012	551.478	125.09	391.018	0.0544879	227.845	0.00603605	0.102305
0.000793488	793.846	125.09	995.109	-0.20245	415.777	0.00580925	28.5304
0.0024967	80.9676	125.09	190.042	-0.263415	272.844	0.00564356	0.518742
0.00380015	988.828	125.09	615.316	-0.173812	301.266	0.00587294	5.18762
0.000358017	415.116	125.09	690.286	-0.282335	633.234	0.00558411	18.2124
0.0954111	899.097	125.09	261.708	0.183592	336.064	0.00585223	0.205286
0.00246384	387.254	125.09	750.111	0.026039	869.976	0.0060499	0.200021
0.0778401	124.077	125.09	663.569	-0.11319	628.276	0.00597677	9.40921
0.0695637	676.017	125.09	157.239	0.183597	209.48	0.00585222	0.000254361
0.0755043	831.554	125.09	572.778	-0.188157	912.745	0.00584219	4.64344
0.00270345	627.311	125.09	708.317	-0.18558	412.697	0.00584789	8.83463
0.00335021	221.679	125.09	644.341	-0.216127	819.511	0.00577559	11.485
0.00052808	131.575	125.09	398.145	-0.222938	165.735	0.00575807	18.5386
2.10321e-06	493.519	125.09	996.101	-0.237463	456.496	0.005719	44.9996
0.000820392	622.998	125.09	915.343	-0.22275	627.248	0.00575856	26.413
0.0102647	692.515	125.09	576.55	-0.157486	410.187	0.00590509	3.42481
0.117685	882.152	125.09	189.653	-0.016838	255.1	0.00605229	0.000293824
0.00701573	192.225	125.09	637.049	-0.10139	407.545	0.00599198	14.1339
0.116697	720.152	125.09	131.098	0.137652	195.111	0.00594002	0.000119547
0.000478467	584.327	125.09	964.718	-0.219043	779.699	0.00576815	29.5748
0.00795973	581.653	125.09	243.332	-0.0935332	192.129	0.0060012	0.0313694
0.00098038	693.249	125.09	820.737	-0.228285	380.455	0.00574395	20.6999
0.0178759	640.854	125.09	481.767	0.151636	430.819	0.00591587	1.635
1.68362e-06	288.377	125.09	574.56	0.174303	441.851	0.00587193	3.76317
0.000659274	313.413	125.09	741.639	-0.127913	592.451	0.00595549	10.8244
0.0720412	949.729	125.09	696.635	0.144742	950.632	0.00592806	4.81397
0.0139014	551.511	125.09	556.267	0.15938	536.292	0.00590152	2.88792
0.00196314	196.753	125.09	831.814	-0.276437	467.015	0.00560304	52.2854
0.032529	984.581	125.09	611.576	-0.120605	545.762	0.00596637	2.37748
0.0700191	120.035	125.09	977.488	0.169934	752.058	0.00588086	33.185
0.115803	752.368	125.09	627.186	0.112242	989.382	0.00597806	2.13735
0.00343701	779.713	125.09	992.746	0.0903372	435.837	0.00600473	5.33659
0.0706413	458.609	125.09	400.472	-0.115387	556.558	0.00597376	0.53234
0.0282364	630.041	125.09	297.838	-0.0215826	308.456	0.00605119	0.0058858
0.0164954	788.001	125.09	841.368	0.12635	767.107	0.00595787	6.41862
0.0220483	391.551	125.09	355.327	-0.114929	320.069	0.00597439	0.336936
0.0128658	141.33	125.09	848.039	-0.168455	473.09	0.00588383	37.1335
0.0421443	106	125.09	597.444	0.214418	669.246	0.00577991	10.6271
9.04357e-05	203.675	125.09	436.773	-0.125258	549.753	0.00595952	1.83759
0.000564609	167.981	125.09	716.457	-0.292377	223.701	0.00555106	83.2815
0.00300197	420.268	125.09	743.823	-0.0801359	900.818	0.00601521	1.8658
0.0431144	710.945	125.09	527.155	-0.158525	640.099	0.00590314	2.57777
0.0460414	92.0758	125.09	497.661	0.0581263	165.976	0.00603357	41.4786
0.0289835	793.833	125.09	663.149	-0.22818	942.806	0.00574423	10.5473
0.00264129	835.119	125.09	730.815	0.0698328	241.153	0.00602453	1.28743
6.31308e-05	525.424	125.09	993.482	0.263394	963.87	0.00564362	43.0594
0.00408113	281.201	125.09	804.362	-0.0855724	490.475	0.00600978	17.9773
1.45225e-05	455.648	125.09	943.158	0.0955275	688.365	0.00599893	9.6702
0.00107583	492.162	125.09	907.786	0.0769088	895.362	0.00601827	3.02372
0.0701139	574.025	125.09	647.711	0.0621259	684.814	0.00603067	0.728619
0.00836088	154.415	125.09	494.361	-0.0447656	158.309	0.00604188	37.5412
0.0293995	440.484	125.09	692.222	-0.0140696	281.475	0.00605281	0.0465016
0.00144798	631.662	125.09	856.604	-0.0748706	255.059	0.00602013	2.53158
0.0496257	954.701	125.09	708.142	0.187951	992.645	0.00584265	8.39054
0.00103547	412.634	125.09	470.265	0.149516	181.835	0.00591967	1.386
0.0476575	942.054	125.09	714.452	-0.149855	845.312	0.00591907	5.77589
0.047062	637.918	125.09	499.01	0.158882	661.717	0.00590246	2.04119
0.0374169	667.816	125.09	711.492	0.0459853	387.939	0.00604121	0.527275
0.0214644	897.79	125.09	801.056	-0.154123	760.459	0.00591133	8.57953
0.0372915	725.769	125.09	672.974	-0.166886	941.104	0.00588696	5.96948
0.0960189	652.478	125.09	480.059	0.0275013	569.518	0.00604943	0.0562508
0.00177279	545.283	125.09	734.884	-0.181548	490.978	0.00585665	9.34875
0.0262475	911.256	125.09	916.597	0.129678	974.495	0.00595277	8.7181
2.65028e-06	442.755	125.09	899.66	-0.0915531	441.718	0.0060034	10.818
0.0139702	647.299	125.09	727.593	-0.0899644	484.425	0.00600514	2.22614
0.00474522	351.136	125.09	805.17	-0.0432843	844.952	0.00604267	4.2377
0.00175356	698.805	125.09	858.36	0.189313	498.752	0.00583961	14.689
0.0438066	513.77	125.09	650.93	0.0800443	874.113	0.0060153	1.225
0.000306595	357.756	125.09	653.716	-0.0715397	292.53	0.00602307	1.03385
0.0430351	84.6348	125.09	951.105	0.190547	403.901	0.00583684	69.6693
0.0016131	767.904	125.09	753.874	0.204868	322.51	0.00580345	11.3749
0.0130086	164.808	125.09	532.352	0.222779	971.551	0.00575848	6.04474
0.0123932	992.196	125.09	912.41	0.176858	785.957	0.00586661	15.6536
0.005903	718.302	125.09	846.521	0.119484	533.647	0.00596799	5.81176
0.00363333	207.021	125.09	738.77	0.28873	750.1	0.00556318	26.6238
0.0249069	91.0767	125.09	589.563	-0.140059	269.347	0.00593602	29.1666
0.0021396	414.325	125.09	176.866	0.113854	117.009	0.00597587	0.00700009
0.0870281	388.283	125.09	463.29	-0.102372	962.78	0.00599078	0.699617
0.0115148	892.333	125.09	892.855	0.197666	926.498	0.00582053	18.264
0.0024161	562.02	125.09	483.909	0.161986	225.402	0.00589654	1.80917
0.00190824	590.616	125.09	939.603	0.133883	829.963	0.00594614	9.95183
0.0271574	157.755	125.09	932.06	-0.150409	701.091	0.00591808	27.8475
0.00356529	594.222	125.09	828.715	-0.0952115	472.816	0.00599929	3.66216
0.000639366	541.974	125.09	991.533	-0.0945077	847.988	0.00600009	6.04048
7.49796e-07	392.356	125.09	783.147	-0.141995	379.34	0.00593276	6.97905
0.00244139	721.28	125.09	342.195	-0.0313854	175.226	0.00604804	0.0213549
0.0848114	762.88	125.09	473.6	-0.08199	587.536	0.0060134	0.487232
0.00145758	271.063	125.09	668.459	0.0623435	302.384	0.00603051	19.7318
4.16461e-05	41.6951	83.8254	125.09	1.49026	593.503	0.00170766	0.00628148
0.00207423	250.253	125.09	666.705	0.137919	562.114	0.00593958	9.84578
0.0219116	884.325	125.09	785.453	0.0827435	508.135	0.00601265	2.26573
0.0143505	758.146	125.09	261.249	-0.197968	216.104	0.00581983	0.284164
0.000243395	338.714	125.09	654.056	-0.0240871	200.668	0.00605049	0.11603
0.0166412	184.572	125.09	867.829	0.186623	826.46	0.00584559	23.3238
5.08064e-05	487.678	125.09	782.429	0.252097	233.806	0.00567734	18.1431
0.00175451	657.698	125.09	816.58	-0.13419	351.763	0.00594564	7.06758
2.59531e-06	418.114	125.09	853.147	0.310241	447.856	0.00548977	41.485
0.0104455	893.65	125.09	840.81	-0.199299	742.382	0.00581671	16.449
0.0104106	386.276	125.09	545.82	-0.156866	876.994	0.00590625	2.79411
7.67551e-05	525.62	125.09	984.352	-0.269645	971.252	0.00562439	46.5617
0.000495687	640.761	125.09	993.429	0.168801	511.511	0.00588314	18.1238
0.00101072	263.711	125.09	668.492	-0.247949	849.39	0.00568938	15.1094
0.0161494	689.567	125.09	826.812	0.110665	814.741	0.00598017	4.70757
0.0209737	848.32	125.09	825.191	0.147494	843.517	0.00592326	8.21463
0.109732	863.893	125.09	658.105	0.0927571	859.692	0.00600207	1.69366
3.0283e-05	450.538	125.09	820.203	-0.281866	399.184	0.00558563	31.1461
0.0076132	386.336	125.09	389.279	0.135149	260.768	0.0059441	0.586273
1.39206e-05	431.481	125.09	851.242	-0.243867	972.358	0.00570105	25.068
0.0213858	527.65	125.09	645.384	0.084634	597.474	0.00601074	1.326
0.0359072	642.65	125.09	844.539	0.0403848	580.774	0.00604414	0.678223
0.00195634	626.345	125.09	683.147	-0.216895	369.032	0.00577364	10.9027
0.00117455	588.239	125.09	864.749	-0.288695	890.933	0.0055633	36.38
0.083146	349.232	123.07	125.09	1.44051	234.708	0.000100512	0.00595182
