Omega	MA1	MS1	alpha	svev
0.000678637	403.177	918.261	-0.0560356	439.25
0.08466	532.607	370.656	-1.36364	606.831
0.0120461	637.487	70.1966	-0.911801	97.9481
0.00279203	554.071	423.834	1.15124	272.592
0.0264592	646.682	671.536	0.128372	751.61
0.963937	243.091	174.568	0.0208705	630.043
0.012308	590.276	433.34	0.518068	642.448
0.00364951	724.975	830.991	0.129124	429.65
1.5583e-06	799.252	616.732	-1.12346	24.2416
0.00759206	937.388	324.838	-0.41239	209.122
8.17912e-05	345.035	815.325	0.435895	578.919
0.01891	289.159	280.906	1.21861	505.695
4.10917	902.441	102.588	1.34684	429.329
0.463059	227.155	119.701	-1.06279	435.92
0.0979819	503.041	280.119	0.93351	826.782
6.77013e-05	161.11	375.361	-0.774871	338.909
0.0346512	942.093	593.665	1.43243	396.345
0.0139704	868.503	862.868	1.49917	325.365
2.87954	728.194	159.036	-0.825408	616.335
0.00162776	389.942	548.526	-1.51022	126.035
0.0434542	601.114	395.014	-0.550187	948.045
0.0123842	464.715	331.864	0.971343	487.086
0.00302474	561.983	900.122	1.45825	606.727
6.22374e-06	325.483	601.94	0.604208	218.308
0.000711055	245.604	925.676	-0.63678	648.635
0.000446427	838.544	851.413	-1.17249	275.233
6.54939e-05	60.449	490.29	0.407492	364.687
0.0308236	88.8165	587.285	-0.347702	649.341
0.856898	932.299	230.69	0.488449	714.479
2.8	512.553	113.9	-0.184955	465.202
0.0669415	64.0223	610.544	-1.31062	405.896
0.000610096	262.483	431.084	-0.560232	775.368
1.87021e-05	406.76	854.138	-0.146301	619.36
0.000459805	755.551	899.841	-0.714524	580.637
0.00258568	440.131	546.133	0.928516	902.366
0.00417007	183.418	859.165	-0.0734871	185.694
0.000256419	139.854	587.078	-1.16687	132.955
0.000323809	650.978	927.502	0.35747	570.131
0.00828613	588.045	474.573	0.575958	696.908
6.59029e-09	855.657	611.586	1.04904	6.0008
2.56224e-05	515.725	830.811	-0.654789	288.064
0.011594	780.652	469.763	-0.623865	564.57
0.00349054	65.8952	303.667	-0.800116	97.8764
0.0018716	212.832	818.609	-1.0496	722.201
9.01107e-06	455.687	827.76	-0.688756	295.182
0.0228029	805.262	582.037	-1.19847	894.654
0.0729867	106.61	776.17	-0.197897	802.047
0.00343887	437.756	552.451	1.43908	271.657
0.000146906	433.263	782.405	1.40841	250.399
0.000511793	302.167	362.033	-0.824091	250.48
0.120202	615.7	234.43	-0.635082	483.516
0.00523051	103.039	732.404	0.972258	464.286
0.000153915	610.164	936.311	0.0304578	91.1512
0.0804671	568.348	437.054	-0.120687	628.583
0.215488	263.224	202.568	0.436189	898.693
0.000715482	705.019	811.91	0.527018	597.321
0.000705978	644.315	829.217	-1.0881	616.451
0.00239962	241.25	836.896	1.38398	391.939
0.00124148	121.326	681.919	1.07146	239.144
0.000461177	464.324	716.698	-1.13668	650.884
0.334503	703.009	298.48	-1.31078	648.23
0.00987589	685.534	448.647	-0.623581	544.805
0.0619936	601.214	533.542	1.39193	940.411
0.0622899	395.452	254.198	-0.50184	611.209
0.040147	133.415	846.713	-1.43198	494.412
0.565769	733.609	250.793	-0.612035	984.737
0.000104552	882.713	767.095	1.06442	147.092
0.00646779	533.793	612.39	-0.359409	977.023
2.25102	860.871	61.439	-0.744201	468.893
0.00376178	460.086	504.476	0.336517	565.057
0.00231912	88.0179	194.901	-1.35682	550.631
1.56153e-05	399.099	862.049	-0.232232	408.962
0.0449101	758.762	459.487	-0.061039	470.794
0.00449085	660.28	888.793	0.147903	785.968
0.0176745	705.888	376.606	0.324607	386.51
0.0524496	938.997	461.555	-0.734151	988.933
2.68049	472.994	134.643	1.22127	529.896
2.94715	589.118	91.4351	1.3372	496.362
0.000796225	236.336	411.913	0.443789	993.761
7.63264e-06	323.962	533.844	0.298221	68.2734
8.08234e-05	943.331	825.126	-1.28203	76.422
5.51311	763.919	72.4019	0.536204	639.356
0.0150716	399.008	286.634	0.06914	274.731
0.130141	698.189	335.972	-0.390937	788.532
1.89538e-05	420.614	734.144	-0.973253	265.038
0.0219515	775.579	148.643	-1.53682	116.732
0.0767068	510.556	697.476	-1.52921	652.425
0.000140365	281.32	665.297	0.993157	608.557
0.00542339	540.423	542.339	-0.786617	908.14
0.601747	564.741	224.867	-0.508442	920.371
0.0181679	461.501	633.638	1.44426	860.306
0.00259372	919.609	589.625	-1.01337	335.946
0.000774042	373.77	485.137	-0.383192	368.27
1.00813	583.78	86.8256	-1.04947	389.452
0.00031174	734.301	758.612	-1.2415	180.002
0.0228218	473.909	796.098	-1.51627	921.029
0.142353	388.437	218.534	-1.52077	267.702
0.132754	393.401	242.823	1.40735	354.728
0.541255	826.46	268.68	1.06431	907.788
1.29194e-06	808.305	395.466	1.03348	17.1976
0.00068605	830.603	586.25	-0.935236	207.786
0.0116254	623.075	542.687	-0.124325	368.88
0.00171586	351.299	487.574	-0.323316	565.679
1.41171e-05	333.672	663.27	0.960657	415.028
1.36495	831.805	208.214	0.600774	821.889
0.000839027	401.037	542.213	-0.78468	639.568
0.00568977	760.892	144.7	-0.776681	89.9195
0.000123866	490.166	309.86	0.416078	82.6592
1.04312	846.11	232.696	-0.451098	834.912
0.463862	725.383	393.873	0.0669697	817.02
0.432451	831.447	349.56	-1.30313	918.484
0.0104718	62.8303	691.43	-0.99442	891.098
0.043202	849.643	512.515	1.203	874.824
6.50467e-05	104.728	249.948	-0.695758	134.023
0.000140358	344.648	601.744	1.10172	531.777
0.0505022	861.604	336.09	0.994191	483.648
4.89497e-06	518.786	940.738	0.899593	173.699
0.0105529	384.611	253.462	-0.718488	308.359
0.0232931	553.022	272.74	-0.816612	357.143
0.0918227	914.169	318.407	0.229868	424.107
0.00374615	780.922	580.328	1.09541	456.641
0.000190513	780.276	642.67	1.17164	128.087
0.0797326	294.414	236.088	-1.13473	723.91
3.96563	522.178	165.323	-1.02619	955.31
0.00592657	156.061	290.632	-1.4278	959.743
0.0229051	494.094	655.982	-0.0325631	317.497
12.1617	878.722	187.907	-1.40633	729.969
5.18267	456.313	123.456	1.19692	625.895
0.000681999	653.783	821.197	-0.742689	729.941
0.000188829	513.867	824.155	-0.0556437	137.403
0.0064954	110.244	568.722	0.901569	621.471
0.00256063	684.045	878.032	0.287706	960.372
0.00155319	218.664	908.518	1.01266	637.458
0.780668	614.501	87.5064	0.568134	312.663
0.00582708	225.413	372.843	0.150875	733.461
0.149298	446.299	192.818	0.459813	429.586
0.251388	64.0143	91.8472	-1.22144	910.048
1.0208	866.003	243.125	0.0973225	593.897
0.454487	761.847	300.46	1.48788	318.639
9.14835	228.492	232.054	-0.0143403	565.621
0.000395158	190.572	616.775	-0.358993	318.457
3.06363e-06	654.281	769.789	0.890371	67.5049
0.000731694	192.632	734.409	1.15085	332.108
0.0341328	877.227	430.383	0.310427	513.178
0.163585	472.23	323.155	1.36569	710.305
0.000270645	516.279	755.283	-0.39014	466.225
0.00299053	105.743	873.147	-0.599953	350.072
0.213443	155.201	160.016	-0.753161	804.66
0.00203639	726.79	691.306	-0.712887	646.344
1.9726e-05	511.095	399.141	-0.240605	57.4385
0.000452016	183.549	772.187	0.536607	290.45
0.000982314	252.571	931.671	-1.35865	270.35
3.21917e-10	304.825	471.139	0.610171	3.23869
5.7434e-06	276.422	427.513	0.946334	70.9679
4.94816e-06	350.66	873.249	-0.585854	111.146
0.0707029	83.2645	247.792	-0.154073	574.205
0.0027407	889.098	752.48	0.907763	724.314
0.000187504	201.62	501.893	-0.173862	213.15
5.43618e-05	324.08	396.576	-0.575367	116.35
0.0331308	378.247	397.962	0.0930287	384.999
0.00818002	819.101	314.486	0.464509	224.612
0.00632647	691.999	553.408	-1.23736	449.636
0.000483071	476.656	944.088	-1.42189	420.233
1.29795	241.88	250.155	0.0346307	498.858
0.144176	52.6345	511.102	-1.1136	300.673
0.00895129	62.9951	685.089	-1.03235	590.599
0.00232507	131.665	835.369	-0.568715	488.761
9.56955	283.332	115.178	-0.139935	848.736
3.57242e-05	379.664	547.16	-1.21324	104.212
0.00160574	150.568	625.643	-1.32065	220.73
0.000111984	619.731	612.843	0.269563	127.898
0.000588586	812.998	407.121	1.08773	97.7311
0.0244345	868.223	573.76	1.10177	991.774
6.94752e-07	308.848	509.311	1.3307	23.0746
0.0919554	394.681	132.02	-0.382182	243.306
0.00338482	197.198	893.408	0.446847	833.971
0.000266021	490.568	928.4	0.093764	756.294
0.00182029	604.043	712.847	0.318123	609.862
0.00130484	375.69	305.505	-0.789678	187.879
0.00743291	662.626	127.975	-0.912151	95.7782
0.00136841	651.735	124.208	0.282218	61.2958
0.00672531	583.519	730.362	1.43321	513.896
1.20233	812.382	201.52	1.4947	335.217
0.182806	144.928	386.656	-1.53736	618.395
0.327766	365.056	184.965	0.298438	540.949
0.0503921	847.812	394.992	1.46293	197.061
0.00428201	650.497	328.259	-0.790627	215.089
0.000889839	406.234	516.51	-0.477792	458.531
0.0998742	590.718	456.04	-1.36845	937.809
1.61167e-07	236.402	369.648	-0.962595	21.5925
0.000233217	521.168	758.647	-1.40051	170.204
3.03612e-05	195.304	594.805	0.405253	65.7838
0.00330959	729.77	428.224	0.036162	224.768
0.00197908	773.216	672.331	0.445345	477.699
3.16544	50.5897	363.274	-0.0917608	890.203
0.00877818	829.784	730.807	-0.325247	818.887
3.45941e-06	236.848	483.344	-0.102966	461.419
0.00471199	802.992	797.175	-0.267907	661.16
0.0036167	605.823	530.398	-0.439264	469.458
0.0168159	175.203	241.849	0.876596	989.185
0.000491409	620.073	740.944	1.23909	291.249
0.0211897	463.275	433.638	-0.197959	536.636
0.0505459	746.912	703.836	-0.126134	907.871
0.0565336	484.644	335.481	0.442254	856.465
1.85344e-05	768.825	741.938	0.598619	108.891
4.03534e-05	589.113	566.776	0.425222	106.163
0.0069232	147.175	936.234	-0.890342	995.535
0.00703843	228.082	307.548	-0.794553	995.629
0.000667691	98.4921	659.905	1.04076	142.359
0.170562	143.543	208.445	0.0410764	269.003
0.00699631	862.282	796.321	1.18841	972.952
0.00130204	181.803	614.351	-0.359797	519.538
0.00117607	406.289	213.159	1.39846	76.9434
2.26541	729.936	568.422	1.55475	580.914
0.022518	554.656	236.4	1.14183	212.275
0.000713041	493.947	276.838	0.81241	111.431
0.0111528	886.743	822.338	0.148142	590.292
0.0158359	80.7834	79.8397	-1.46508	61.1698
0.256122	826.161	437.893	1.37206	912.023
0.420505	102.243	408.409	-1.543	322.89
0.0798734	571.568	531.037	-0.14475	954.037
0.00139505	149.459	644.272	-0.51835	449.367
0.00484924	830.671	328.102	0.537963	199.262
1.48997	554.94	67.7472	-0.437663	430.407
0.298974	840.085	921.265	-0.0290342	907.935
0.959246	51.105	442.709	1.29458	524.885
2.5848	830.602	203.925	1.14237	848.967
0.00339521	562.334	793.822	1.33638	872.605
3.73984e-05	374.858	795.312	-1.10339	379.929
0.00756633	489.583	664.02	-0.0896486	484.3
0.000291642	942.121	565.286	-0.452896	143.56
0.0175315	583.033	611.932	0.164274	716.81
1.72067e-05	583.197	560.711	-0.0938347	44.0051
0.053266	53.4205	257.921	0.29427	382.825
0.0104934	411.846	346.798	1.16596	457.841
1.01589	190.62	208.245	1.48067	796.723
0.0712639	53.5572	593.487	0.0540303	120.97
5.97856	307.506	168.229	-0.0239438	988.674
0.00808458	683.515	558.269	-0.699431	848.369
0.00144256	220.201	835.432	-0.640368	829.824
0.682541	446.143	183.653	0.884525	766.53
1.8432e-06	391.574	799.268	-0.176056	375.847
0.0582969	196.067	150.454	0.884602	315.781
0.000294147	308.699	835.681	-0.570071	753.135
0.00019015	479.168	791.961	-0.655348	835.903
0.00806497	910.19	618.793	0.826148	783.991
1.60287e-06	227.062	832.99	0.501625	41.295
0.0083411	718.422	699.92	-0.358622	955.881
0.0006963	833.573	538.36	-0.996354	168.233
6.91669e-05	387.628	897.716	-0.784886	627.184
0.0026794	98.1695	756.166	0.117618	32.709
0.00364846	641.847	672.547	-0.499622	856.124
0.0137185	514.509	424.523	-1.14838	632.729
0.547268	93.3152	893.991	-0.088318	897.535
0.0339378	776.981	128.657	-0.801536	132.428
0.0111057	778.576	768.299	0.158487	631.079
0.00718316	356.659	374.098	0.566007	733.565
0.000532363	321.814	915.863	0.678192	930.399
0.20893	722.029	148.365	-0.453844	254.061
0.147277	770.912	345.978	-0.30063	696.806
0.012207	720.5	442.579	-0.57449	539.228
0.000127873	386.57	878.523	0.92089	789.233
0.000888867	57.1801	651.831	-0.999897	38.9535
0.00562829	470.13	468.923	0.997478	732.439
0.0131874	793.021	435.202	0.966179	498.175
8.70741e-05	401.064	749.061	-1.16995	523.896
0.66034	847.426	211.67	-1.14112	483.648
3.78805	507.648	121.859	0.587609	541.535
4.62251e-10	514.438	763.878	-0.774407	5.17181
0.0005595	692.401	126.157	1.22525	47.5804
3.65303e-06	727.988	773.512	0.69667	72.6599
0.534432	292.435	83.2433	-0.879233	539.725
3.14262e-06	468.445	545.986	-1.2725	28.6481
8.84614e-06	345.046	685.109	1.1153	223.323
0.0239196	846.78	529.571	-0.898943	991.788
0.00109578	601.43	864.568	-0.33361	900.999
0.00373155	678.446	674.541	-1.16634	647.66
1.81776e-05	750.697	131.434	-0.276296	19.7324
0.000214285	854.947	655.766	0.100131	134.675
0.00216975	689.009	751.712	-1.05634	752.252
0.000202217	347.698	483.129	-1.02118	259.45
5.25259e-05	218.238	69.5651	0.498272	30.9289
0.00484255	549.136	746.026	-1.34384	872.59
1.75239	660.594	152.022	-1.04522	466.584
0.0147422	776.562	333.31	-0.387325	296.742
2.5297e-05	414.745	880.315	0.269688	788.974
6.28749e-06	586.081	832.749	-0.629396	118.599
0.000697417	634.461	699.911	-0.610553	463.951
0.00262034	233.039	509.506	1.50852	481.123
0.00791072	529.072	510.119	-0.344608	639.143
0.000794595	306.145	885.739	-1.2978	463.087
0.0382869	87.761	545.208	1.45469	254.939
0.735508	828.518	165.665	1.0972	340.414
0.00429748	95.9802	547.529	-0.72165	435.657
1.96314	430.278	80.0267	0.460979	570.379
0.166152	729.937	439.694	-1.34482	952.437
0.000235822	899.2	671.801	1.44156	53.0563
0.00605568	231.92	780.548	-0.0758455	349.822
0.0779363	716.287	785.253	-0.0416592	563.192
1.5074e-05	380.461	760.583	0.886796	450.333
15.0786	876.249	109.955	-0.841323	631.893
3.73511	607.484	115.195	1.47386	502.988
0.0372301	145.222	561.44	-1.43898	616.262
0.114372	51.1338	199.397	1.13502	114.775
9.50541	821.198	202.39	1.39743	820.331
0.00339237	932.938	935.085	-1.38538	421.253
0.000281722	770.339	945.989	0.695427	546.214
1.45131	756.572	171.646	-1.04441	504.134
0.000374046	231.601	862.019	0.638165	400.354
0.171928	927.214	309.34	1.0091	672.605
0.00546272	820.78	929.346	-1.31795	863.299
0.00648267	178.743	735.731	1.12369	941.83
44.1022	888.12	250.853	1.57059	802.695
1.02123e-05	235.939	594.244	1.29524	59.8965
8.44291	590.233	173.557	-1.54888	634.014
1.83111e-06	295.202	566.855	-0.36022	175.355
3.88653e-05	478.874	734.675	-0.080972	89.3841
6.33083e-06	94.0146	192.733	-0.153282	296.135
0.00184854	172.079	476.118	1.27337	532.161
3.38384e-05	261.849	558.955	-0.695262	763.245
0.0114736	759.809	353.823	-1.0473	279.347
0.00593859	898.067	691.311	1.55595	79.8406
3.27034e-09	814.868	209.102	0.133692	3.24757
12.1257	725.956	64.7297	-1.18658	927.966
0.000663911	749.405	852.761	-0.855804	596.93
0.00339044	95.4946	239.442	1.02423	679.119
0.0113689	665.56	494.921	-0.985854	731.617
0.0184117	103.876	719.159	1.31741	465.419
0.000187026	122.983	198.407	1.09497	86.8907
0.098661	839.718	811.457	-1.49732	843.97
0.366807	70.5587	494.454	0.714138	566.378
0.00919067	509.184	451.529	0.8605	849.768
3.89379e-11	354.29	662.264	-0.668152	2.49334
4.15925e-05	851.706	810.222	-0.349816	114.229
3.54307	355.143	85.7543	0.234802	575.268
0.00743693	754.914	572.055	-0.317584	494.59
0.33045	720.461	132.136	1.14457	248.201
0.0719759	893.593	458.296	0.384596	887.83
1.10234	902.75	229.42	1.44566	350.388
0.0164915	630.949	712.012	-0.132877	734.34
0.00914437	424.276	822.53	1.51927	745.28
0.000129909	682.752	902.383	-0.607439	372.877
1.14694	938.137	387.923	-1.43852	881.505
0.00175533	909.977	669.617	0.848407	441.574
0.0078526	751.753	519.893	0.629849	634.751
0.00103636	928.189	655.381	0.681888	323.585
0.125362	834.801	420.166	1.32973	677.543
0.38751	182.178	163.395	0.0549774	381.588
0.00491659	935.925	836.013	0.197061	501.598
0.00360593	788.396	725.683	0.588792	869.503
0.0334947	163.606	203.484	0.965284	729.794
1.04037	823.101	240.531	-1.31394	577.739
11.8434	710.424	144.639	0.435826	782.464
1.31429	750.02	79.7	0.658384	356.424
1.83761	449.866	62.4243	0.470615	633.203
0.000363446	175.819	651.56	0.286386	168.134
0.0358861	537.574	70.933	-1.18074	154.732
0.017641	746.616	536.991	-0.432945	811.766
0.000305849	690.475	722.088	1.25741	170.279
0.0276563	912.62	737.827	0.221924	982.024
0.000604435	832.466	558.633	0.604037	210.159
1.63132	588.333	81.2088	0.462466	402.439
0.0267588	93.6331	467.879	-1.43746	297.712
0.00236423	169.44	758.74	-0.979297	633.969
0.362706	779.673	161.616	0.548081	313.127
2.09469e-05	648.607	235.488	0.266297	37.6121
0.0179505	907.576	470.316	-0.387178	485.527
0.696746	258.143	191.09	1.29223	947.451
4.36366	699.723	54.8963	-1.25451	603.996
0.205871	86.1052	90.4035	-0.565293	748.136
0.000110081	508.283	946.496	-1.29246	363.142
0.0010465	755.235	580.386	0.445836	277.601
0.0113904	692.002	367.72	0.296385	317.057
0.000117636	553.208	647.707	-0.381849	179.928
0.277649	168.022	682.348	0.0376425	755.456
3.47754	823.438	74.2187	-0.432266	423.887
0.0568235	79.115	239.869	0.255378	463.619
0.1158	280.273	287.47	-1.34313	901.45
3.63537e-05	283.965	444.149	0.832717	161.904
1.85743	74.5347	701.014	-1.43396	407.569
0.00633891	118.734	785.305	0.755854	638.261
2.41107e-06	483.012	836.835	0.425659	119.93
0.000136313	569.183	563.705	0.352677	148.326
0.111457	587.924	443.973	-0.200291	974.692
8.4047e-09	633.843	876.997	0.408543	18.5173
0.00452145	214.467	827.218	1.271	702.808
4.36257	321.366	118.95	-0.180005	669.965
1.47431	769.964	161.742	-0.537907	486.773
0.0022354	897.047	219.582	1.18228	70.3056
0.0203337	106.417	643.367	-0.244138	512.312
0.000185704	257.073	58.2937	0.438425	35.5144
0.00152406	452.267	134.002	1.02973	76.7247
0.000172549	60.999	194.295	-1.27022	458.359
6.81312e-06	71.5124	652.897	-0.958305	1.25074
2.87516	721.847	161.531	-0.548456	638.027
0.001687	273.273	701.217	0.14595	654.546
0.000527693	870.8	891.152	-0.976265	423.367
0.0617866	584.519	631.474	1.49127	611.922
0.00179592	639.768	671.036	1.01785	614.625
9.8751	755.038	148.624	-1.24953	652.113
0.00321846	292.918	228.371	0.928644	198.741
0.0119145	831.269	615.401	-0.647759	990.568
0.157005	726.932	296.09	0.359942	619.614
0.111702	947.307	575.438	-1.57008	161.87
9.20411e-05	516.59	770.906	1.28493	190.284
0.0117581	452.38	498.138	-1.21786	883.808
0.00226141	219.175	579.288	-1.24914	936.397
0.0387307	677.912	412.328	1.48078	205.443
0.02693	590.7	731.752	1.46897	767.177
1.86786e-05	397.153	842.57	-0.0978498	262.139
5.90856e-05	188.66	270.012	-1.13766	84.3432
0.00316498	795.45	344.816	-1.09618	138.962
1.15219e-06	165.722	899.396	-0.481572	61.0218
0.0126319	447.535	405.849	0.237722	459.595
0.00268024	935.137	844.434	0.407393	678.378
0.00241428	306.762	381.171	0.569148	601.423
0.00758623	162.923	869.14	1.21287	649.106
0.017856	761.71	444.514	0.0351724	355.567
0.00910049	664.526	758.451	1.39756	649.419
0.0970655	153.267	190.411	0.0348215	96.8342
0.000899247	139.807	335.164	-0.80638	857.937
0.119106	691.013	497.342	0.130348	819.172
1.74629e-06	391.776	744.973	0.614879	171.997
0.100869	176.145	73.0774	0.518498	377.51
0.000898596	892.217	865.431	-0.736291	551.561
0.00305998	359.945	433.305	0.71184	777.05
0.021302	241.756	740.634	-1.48538	671.77
0.0283573	881.045	406.462	-0.54097	538.736
0.637604	691.626	401.104	-1.49801	571.554
0.00808814	848.447	712.246	-0.235136	565.096
8.33163e-05	507.219	497.987	-0.73226	121.755
0.012113	521.064	484.763	0.465528	932.026
0.00300369	400.194	671.576	-0.128172	913.9
0.000335436	154.882	821.506	0.733522	186.601
0.0805697	612.14	319.056	-0.535334	760.917
0.657002	675.518	255.674	0.150743	657.744
1.40375	606.779	172.231	-0.289223	571.581
0.639807	834.477	908.57	0.0182409	833.258
0.000808628	456.557	684.211	-0.378052	772.948
1.12036e-05	218.973	897.492	1.49268	28.8168
0.00370511	619.069	608.111	0.241438	434.902
0.436058	479.617	113.915	0.781735	311.029
3.64918e-06	382.971	712.25	-1.2505	79.3534
2.04869	917.925	248.979	-1.36663	650.285
0.0207749	371.21	325.414	0.260764	473.452
5.3771e-06	283.985	825.378	-0.852814	89.7213
0.00120644	559.588	622.443	0.665118	608.595
2.3324	569.936	159.067	0.797831	687.162
0.000908896	717.178	627.034	-0.911047	331.479
11.0044	690.949	83.5435	-0.883851	958.88
0.000562738	745.794	923.494	-1.31277	321.293
2.63949e-05	222.473	608.041	0.746018	147.973
0.0146229	883.455	418.351	0.152481	321.148
0.00290123	293.729	396.752	-0.98632	777.3
0.947822	69.1955	576.146	1.05878	897.86
0.000818528	685.213	879.608	0.311126	591.386
