Omega	Omega_err	MA1	svev	alpha
0.0866051	9.26398e-05	809.768	883.033	0.174386
1.4957e-05	1.91617e-08	406.958	618.319	-0.303235
0.000587102	7.60535e-07	144.381	210.481	-0.318831
0.00488333	7.10054e-06	981.159	517.5	-0.147199
0.0590555	5.50183e-05	119.265	571.936	-0.136105
0.0221426	2.70998e-05	627.355	400.621	0.0570666
0.000649173	1.13011e-06	656.832	213.671	-0.223614
0.00359899	3.10063e-06	392.848	661.274	0.0503485
0.0599407	5.5132e-05	96.892	877.742	-0.206422
0.0312112	3.72155e-05	806.039	960.743	-0.144669
0.0915849	9.58563e-05	439.827	240.37	0.256992
9.51056e-05	2.25967e-07	523.251	696.497	0.193248
0.0122375	1.51757e-05	491.055	175.255	-0.153559
0.0352959	3.9809e-05	434.558	459.459	-0.206145
0.0026261	3.98002e-06	966.958	377.626	-0.171937
0.0142734	6.44678e-06	369.791	603.005	-0.0164955
0.01679	2.1745e-05	922.526	942.614	0.133167
0.00350324	5.23382e-06	215.368	825.314	0.215736
0.00164415	2.67789e-06	286.787	415.534	0.081028
0.117242	0.000122581	867.658	691.146	0.163855
0.000350081	6.89365e-07	500.513	875.184	-0.212503
0.088221	0.000183217	466.469	845.351	0.00190754
0.0044796	6.34927e-06	865.104	346.461	0.18996
0.023867	2.82977e-05	728.305	332.197	-0.146689
0.00476277	5.31321e-06	94.2805	157.437	0.171166
0.0126713	1.32598e-05	147.537	377.839	0.0876829
6.49707e-05	3.50196e-08	325.287	929.069	-0.0903739
0.0033531	4.96551e-06	489.937	309.431	0.0579427
0.0116232	1.49366e-05	261.188	389.717	0.193789
0.00333655	4.50818e-06	334.739	128.902	0.235116
0.00012455	1.89122e-07	131.072	38.5256	-1.51018
0.00226342	3.52965e-06	851.372	417.585	-0.206384
0.00651431	6.01262e-06	392.325	530.156	-0.0324401
0.000838732	1.05438e-06	366.229	373.853	-0.0918742
6.59335e-06	1.19362e-08	421.162	867.859	-0.0628525
0.00284662	3.40152e-06	161.444	336.611	-0.19077
0.00134628	2.20594e-06	887.907	363.197	-0.256393
0.0232615	3.12573e-05	348.94	770.589	-0.0428947
0.000205169	9.12638e-08	365.785	887.587	0.0591392
0.00187588	2.35158e-06	230.007	486.918	0.255401
0.00417953	5.98299e-06	805.892	178.445	0.151132
0.0150064	1.89361e-05	793.497	229.638	0.234432
0.00852743	1.15071e-05	563.992	545.013	0.0952768
0.0117331	1.53817e-05	642.761	669.383	-0.121067
0.0324886	3.82262e-05	510.018	354.814	-0.0469341
0.0523477	5.73175e-05	689.714	663.819	-0.144971
0.00051981	9.66489e-07	580.392	773.946	0.209377
0.00759374	1.046e-05	629.618	798.882	0.129648
0.0306	3.89286e-05	414.663	876.511	-0.0452388
0.0341736	4.0165e-05	582.492	333.402	-0.0293294
0.00435493	5.16439e-06	185.117	615.977	-0.28984
0.003188	4.83821e-06	776.205	797.007	0.20832
0.0874565	8.88944e-05	934.15	708.113	-0.0521726
0.000550361	8.84692e-07	408.229	144.003	0.154097
0.00436364	6.20923e-06	454.443	628.689	0.177832
0.00170412	2.74585e-06	942.8	512.067	-0.312006
0.0053225	7.72067e-06	627.813	927.538	0.123695
0.00631516	8.35292e-06	473.479	346.254	0.199708
0.0197342	2.33942e-05	204.737	196.707	-0.295881
0.00219073	3.41055e-06	634.639	251.302	-0.0648364
0.0125579	1.56516e-05	630.964	297.404	0.0849155
0.0434	1.74441e-05	77.7949	222.384	-0.2791
0.000405059	5.11122e-07	278.369	607.331	0.302059
0.00733227	2.26663e-06	198.722	780.48	0.0637763
0.000129387	1.30785e-07	389.396	990.698	0.288536
0.00017664	3.47558e-07	280.391	247.536	0.0911838
0.0325804	3.90091e-05	960.055	947.185	0.138941
0.0014795	2.20586e-06	819.038	207.938	0.0443617
0.00163779	2.69936e-06	436.44	933.978	-0.155304
0.0013366	2.1385e-06	525.953	340.738	0.127471
0.000150996	2.71104e-07	206.934	151.059	-0.12542
0.0309357	3.74738e-05	207.492	787.085	0.272155
0.00463665	5.45995e-06	196.227	310.052	0.121744
0.0315904	3.60005e-05	547.731	359.926	0.163887
0.0814328	8.74969e-05	840.674	250.556	0.119648
0.000702086	1.35873e-06	223.109	973.043	-0.165659
0.00399888	5.77632e-06	839.973	120.442	0.025823
0.000775617	1.23634e-06	392.436	261.075	0.154017
0.007877	1.08337e-05	992.648	690.561	-0.234358
0.000830853	1.07424e-06	188.633	253.516	-0.247031
0.0112537	1.49173e-05	343.71	612.82	-0.13099
0.000752833	1.32227e-06	831.558	361.766	-0.264686
0.0304523	3.6143e-05	882.543	196.461	0.010521
0.100957	0.000107033	895.292	784.621	-0.126729
0.0856364	9.16115e-05	848.94	659.086	0.131041
0.00121362	1.9676e-06	610.848	217.637	0.121741
0.000202877	1.21718e-07	415.61	911.705	0.122333
0.0629682	7.12147e-05	358.748	949.685	-0.220558
0.00631164	9.67246e-06	571.11	785.86	-0.0409021
0.0335317	3.65983e-05	345.803	321.815	-0.0845395
0.0252928	2.53626e-05	172.572	757.199	0.101417
0.000632993	8.40554e-07	219.813	291.648	-0.267898
0.00801219	1.10234e-05	581.599	487.636	-0.0687663
0.0368272	4.26333e-05	494.496	736.515	0.136927
0.00391598	5.76969e-06	901.27	519.036	0.225858
4.21154e-05	2.88343e-08	373.189	588.23	0.133247
0.0222083	2.37814e-05	165.919	598.858	-0.12327
0.00838656	1.12022e-05	840.182	501.14	-0.191415
0.00274657	3.36117e-06	200.543	510.604	-0.265809
0.00373961	4.4539e-06	241.004	811.755	-0.23256
0.000156882	2.94915e-07	194.039	226.886	0.159708
0.0048979	6.74579e-06	653.775	343.069	-0.215612
8.50388e-06	2.87394e-08	399.579	991.345	-0.262198
0.000140664	2.96402e-07	540.557	362.858	-0.148489
0.0194653	2.42285e-05	589.246	578.927	0.0694116
0.0178239	2.14788e-05	379.326	247.708	-0.198604
0.0115506	1.53106e-05	878.18	906.945	-0.261957
0.0107373	1.44346e-05	339.791	901.828	0.143041
0.0230808	2.48831e-05	468.396	330.814	0.0810401
0.000673108	1.20257e-06	795.7	449.373	0.244717
0.0113174	1.50582e-05	929.143	846.96	-0.208725
3.01778e-06	6.01265e-09	142.421	276.82	0.0648848
0.0669205	7.67906e-05	457.475	392.849	-0.0170445
0.000942798	1.20944e-06	195.235	260.423	0.256718
0.031855	3.80968e-05	962.416	814.01	-0.153288
0.0743808	1.37228e-05	114.209	53.2418	1.52262
0.000202171	3.87651e-07	669.908	64.5915	-0.0508371
0.00823286	1.13185e-05	686.831	843.847	-0.135487
0.00132022	1.87138e-06	221.752	169.788	-0.230216
0.00021717	4.37793e-07	474.874	812.044	0.260214
0.120327	0.000120772	672.764	535.148	-0.0544724
0.00846208	1.13734e-05	645.254	893.502	-0.22955
0.0218493	2.8345e-05	405.607	576.194	0.0404058
0.0513297	5.09251e-05	135.32	713.854	-0.123874
0.000745956	1.25284e-06	466.707	580.711	0.252868
0.0180157	2.2779e-05	993.643	652.385	-0.253313
0.000395678	6.33246e-07	457.972	121.369	0.186821
0.0865768	9.2699e-05	950.605	841.624	0.0612286
0.00759155	8.00314e-06	254.748	882.803	-0.107339
0.00236551	3.66397e-06	703.203	394.139	0.134667
8.94746e-05	7.18779e-08	363.266	472.566	0.146772
0.117025	0.000121184	843.428	600.164	0.0416924
0.0528656	5.77677e-05	572.424	787.802	-0.21794
0.000233896	4.50637e-07	550.215	341.833	0.193436
0.00339447	5.36006e-06	586.473	688.489	0.0622359
0.000368648	6.44695e-07	389.203	342.124	-0.156373
0.00444752	6.35298e-06	673.705	279.618	-0.0969088
6.06327e-05	3.42977e-08	352.223	760.471	0.0937504
6.35919e-05	2.1486e-07	250.326	824.815	0.10598
0.100548	9.73742e-05	216.853	414.356	0.0243642
0.0127018	1.63576e-05	466.546	850.578	-0.197978
0.000265332	3.67762e-07	308.428	354.657	0.282348
0.0222982	2.79041e-05	339.511	407.2	-0.0703966
0.0180134	2.25604e-05	889.879	670.201	-0.131128
0.00087397	1.5118e-06	505.817	690.293	-0.178785
0.0674766	8.47315e-05	532.872	740.033	-0.0104162
0.00946413	1.07472e-05	213.639	843.947	0.202683
0.00333782	4.9322e-06	674.431	624.838	-0.29239
0.00355319	5.31433e-06	875.552	322.201	-0.0959707
0.00332582	3.97345e-06	230.166	508.945	0.165405
0.0107344	1.20648e-05	252.317	303.643	-0.0472328
0.0136168	1.76844e-05	538.328	683.029	-0.0859094
0.00727866	8.19761e-06	111.928	344.683	0.285327
0.00470109	6.74235e-06	510.88	695.433	-0.149172
0.00498833	5.51172e-06	163.384	629.773	0.214685
0.0003238	6.21783e-07	254.606	630.443	0.181261
0.00111697	1.21172e-06	266.127	583.71	0.147397
0.0717429	4.84948e-05	973.119	390.2	-0.00680219
0.00447219	6.38315e-06	310.254	667.355	0.156078
0.00272584	3.23841e-06	216.57	682.595	-0.23976
0.00662791	9.16137e-06	822.809	561.989	0.213495
0.0446798	5.17965e-05	927.183	701.282	0.187744
0.00148798	2.30748e-06	379.485	307.078	0.086831
1.11323e-05	7.41453e-09	227.201	409.83	-0.1858
0.0169672	2.14427e-05	848.319	875.278	0.23453
0.00802601	1.05831e-05	442.387	384.263	-0.180945
0.00338531	5.07326e-06	646.147	685.838	0.157949
0.000202721	4.10808e-07	741.267	307.286	-0.268192
0.000131513	1.73879e-07	278.234	252.619	-0.19704
0.0103425	1.10828e-05	150.367	639.393	-0.167332
0.0257554	3.09048e-05	604.333	957.401	0.181524
0.0271325	3.19794e-05	762.675	132.065	-0.1867
0.00655714	7.54863e-06	160.786	493.584	-0.203778
0.00374412	4.53384e-06	235.071	288.129	0.0984216
0.0183388	2.25293e-05	592.607	703.426	0.184223
0.00239064	3.33821e-06	393.156	138.134	-0.0896498
0.00126013	1.986e-06	622.677	131.802	-0.273024
0.0716834	7.87517e-05	997.479	634.142	0.0602794
0.0428723	3.75711e-05	805.879	386.292	0.0265112
0.00105933	1.34733e-06	302.213	575.06	-0.207009
0.000141662	1.57912e-07	417.828	974.357	-0.274798
0.011999	1.49615e-05	560.765	264.839	0.153141
0.000854975	1.26285e-06	454.544	137.056	-0.0550276
0.0846651	9.09747e-05	457.377	915.58	0.131932
0.00419096	6.00654e-06	759.091	378.601	0.155176
0.00275736	4.26993e-06	734.873	566.554	-0.122017
0.0888032	9.57607e-05	344.276	332.541	0.336504
0.00843877	1.13721e-05	754.064	757.934	-0.269703
0.00464511	6.56023e-06	993.382	331.666	-0.115308
0.00266294	3.24096e-06	175.206	319.786	-0.199394
0.0163638	1.98181e-05	576.543	295.672	-0.137542
0.00425487	5.60179e-06	727.219	261.747	0.0237263
0.000364549	6.75982e-07	842.537	61.8307	0.230175
0.000500169	9.43976e-07	586.718	436.114	-0.104918
0.00173894	2.14556e-06	219.204	447.615	-0.206054
0.011196	1.66196e-05	281.63	934.814	0.0666094
0.000535287	9.7277e-07	682.34	291.786	-0.140172
0.00573527	8.83303e-06	302.754	531.235	0.0493611
4.49324e-05	5.04272e-08	425.871	848.769	0.28753
0.0569006	6.30291e-05	971.388	662.157	-0.0677397
0.0060897	8.48409e-06	707.022	598.842	0.186225
0.0939727	8.20777e-05	86.9439	543.184	0.151022
0.000689609	4.00285e-07	280.3	913.997	0.159986
0.0199184	2.41292e-05	321.79	394.746	-0.302488
0.0660739	7.07194e-05	945.956	629.622	0.0496334
0.00735527	1.00792e-05	969.647	161.472	-0.151355
0.00815923	1.08035e-05	500.066	513.546	0.202433
0.00956874	1.21192e-05	474.901	212.187	-0.164764
0.018775	2.15925e-05	161.51	183.777	1.31138
0.00337092	4.80683e-06	412.524	300.028	-0.125808
0.00195115	3.1338e-06	733.242	766.083	-0.203112
0.0383286	4.44984e-05	878.411	863.815	-0.137396
0.0106056	1.39165e-05	916.654	458.226	-0.181448
0.0565443	6.42218e-05	713.751	673.234	-0.040738
0.052066	5.89578e-05	919.956	847.254	0.153975
0.0219821	2.61482e-05	648.88	312.662	0.178177
0.0307431	3.67761e-05	963.106	719.426	0.211418
0.000157537	4.01354e-07	454.796	777.037	-0.0932931
0.0441633	5.13795e-05	902.535	983.711	-0.109343
0.0107919	1.41492e-05	698.074	976.155	-0.29582
0.00111984	1.81113e-06	805.416	246.668	-0.222052
0.064946	7.32511e-05	979.218	145.28	-0.0461434
0.000871604	1.51068e-06	515.926	482.139	0.11005
0.0856523	7.38782e-05	82.6124	542.322	-0.162895
0.100525	0.000110242	174.503	575.529	0.33104
0.00254216	3.93455e-06	727.375	897.31	-0.264075
0.00336145	4.89245e-06	829.097	244.505	-0.0903146
0.0005895	7.19004e-07	387.156	568.442	0.138061
0.0175186	2.20694e-05	270.271	558.21	-0.250577
0.031423	3.51826e-05	973.978	508.94	-0.0111621
0.00140478	2.25823e-06	868.628	185.211	0.176085
0.00200532	3.15612e-06	609.187	653.645	0.125514
0.00634012	9.42504e-06	517.099	527.622	-0.0358741
0.00532691	8.49633e-06	180.337	765.022	0.0937766
0.00108788	1.79901e-06	856.822	112.959	-0.0837881
0.0342172	3.99304e-05	885.243	591.847	-0.122842
0.0018562	3.02926e-06	186.384	872.162	0.22426
0.120214	0.000123508	788.71	493.112	-0.22089
0.00625761	8.69064e-06	999.702	498.057	0.174122
6.92747e-05	7.87962e-08	232.977	278.948	-0.258226
0.00246577	1.8114e-06	327.975	894.082	0.0925274
0.0394423	4.3968e-05	702.828	450.02	-0.0538427
0.0331903	3.83935e-05	264.332	281.898	0.244684
0.0153202	1.63055e-05	132.046	539.101	-0.189245
0.000293465	7.05214e-07	238.903	499.494	-0.0635402
0.00320712	4.75949e-06	626.836	604.128	0.187987
0.00116506	1.48988e-06	248.011	540.668	-0.292488
3.59187e-06	1.47106e-08	496.526	428.915	0.175472
0.0190404	2.34348e-05	614.92	662.941	0.124715
0.00684892	9.62028e-06	711.247	419.192	0.0588602
0.0989368	9.53881e-05	147.129	881.849	0.0967893
0.0451248	5.1124e-05	823.975	429.509	0.181614
0.0283472	3.49088e-05	443.8	794.051	0.0665613
0.0400136	4.47243e-05	830.882	615.865	0.0784346
0.003108	4.89895e-06	591.359	902.06	-0.100325
0.107778	0.0001145	723.33	690.599	0.0383799
0.00209952	3.30521e-06	621.364	882.1	-0.25314
0.0963792	0.000100581	749.811	580.805	0.130436
0.000585128	7.56756e-07	343.402	848.343	-0.306368
0.0129898	3.48596e-06	216.291	738.067	-0.00752641
0.0105513	1.32105e-05	402.425	183.054	-0.109679
0.000762402	1.29952e-06	792.728	109.195	-0.27658
0.000775983	1.24391e-06	429.556	182.252	-0.11213
0.00532777	7.20491e-06	201.106	446.074	-0.261222
0.0714092	6.85821e-05	113.51	678.059	-0.154593
0.0170476	1.58439e-05	120.946	674.087	0.200301
0.0823922	7.76505e-05	265.283	623.234	-0.0252354
0.00961541	1.2244e-05	526.055	177.194	0.085482
0.0751939	8.00836e-05	824.594	757.783	0.103775
0.000202693	4.03951e-07	494.572	430.461	-0.17166
0.0217068	4.06744e-05	113.84	938.715	0.0523058
0.0287554	3.37565e-05	745.565	725.528	0.152871
0.0322826	3.03357e-05	88.6342	545.42	0.286455
2.76387e-05	8.34053e-08	489.284	625.241	-0.155448
0.0104424	1.37148e-05	886.435	345.586	0.168645
0.00709527	7.96686e-06	210.338	792.352	-0.17519
0.00552364	7.37841e-06	380.35	188.294	-0.095704
0.000795218	1.27766e-06	518.23	172.144	0.18572
0.014224	1.81293e-05	305.077	487.669	-0.265312
0.00183394	2.88712e-06	950.265	60.4114	-0.0564534
0.0125337	1.23762e-05	351.037	307.287	0.0183172
0.0466247	5.55945e-05	213.444	975.19	0.274588
3.01621e-06	5.59711e-09	296.356	754.211	0.132485
0.0015164	2.48467e-06	914.73	342.147	-0.16622
0.0168755	2.12949e-05	788.575	890.508	-0.244445
0.00317052	4.77203e-06	676.713	751.628	-0.21438
0.0101962	1.14515e-05	218.737	974.272	0.199716
0.113931	0.000118122	792.482	176.435	-1.38595
0.00240934	2.97813e-06	234.959	267.751	-0.108524
0.0486756	6.55195e-05	378.458	426.754	0.00923174
0.00259867	3.17446e-06	191.576	335.634	0.200278
0.00342935	4.99957e-06	937.261	374.612	-0.155234
0.00273661	4.09758e-06	879.837	232.887	-0.0358524
0.00167083	2.1174e-06	289.782	709.72	0.268055
0.107257	0.000123898	259.286	989.069	-0.0966834
0.00883057	1.1876e-05	726.458	672.824	0.1702
0.0488971	5.50684e-05	494.089	847.066	0.129938
0.00536603	7.68105e-06	781.879	826.974	0.213857
0.106334	0.000106646	732.806	773.23	-0.0755148
0.0366374	3.82477e-05	147.94	861.339	-0.174071
0.00166592	2.66678e-06	501.412	576.282	0.1315
0.00954174	1.27569e-05	986.99	554.396	0.160242
0.0281685	2.84544e-05	127.835	626.357	-0.183982
0.0017519	2.8423e-06	735.331	797.937	-0.229284
0.000518744	9.38287e-07	767.65	259.823	0.213753
0.116045	0.000106926	115.746	826.387	-0.148101
0.0374578	2.53516e-05	85.2457	135.313	-0.0344514
0.000441054	6.89368e-07	278.237	196.39	-0.186194
0.0485176	5.47802e-05	387.163	673.308	-0.232547
0.0035974	5.04324e-06	878.87	277.914	0.0215323
0.00193943	3.41146e-06	494.739	891.848	-0.0704666
0.0545911	5.96757e-05	413.592	401.856	-0.188505
1.15731e-05	3.77049e-08	475.604	970.561	0.273945
0.0137053	1.72327e-05	974.961	417.35	-0.0422254
0.00173988	2.74122e-06	655.88	249.156	-0.113193
0.067434	6.75814e-05	251.127	354.744	0.0223373
0.00377347	8.9628e-07	73.028	75.8359	-0.146085
0.00218152	3.2566e-06	194.493	214.419	-0.0891588
0.000545995	7.2916e-07	295.251	501.514	-0.287752
0.0521528	5.97737e-05	993.899	585.383	0.179119
0.0901286	2.32065e-05	307.383	705.395	-0.00719561
0.0458007	5.14791e-05	659.89	916.397	0.141338
0.0339894	3.98804e-05	688.152	991.094	0.117178
8.88982e-06	1.07198e-08	420.428	360.312	0.182556
0.0933317	9.03733e-05	150.487	626.031	-0.0648656
0.00177267	2.68374e-06	608.561	157.41	0.0350961
0.000126744	1.79683e-07	358.541	379.787	0.276184
0.00286624	4.26955e-06	783.554	365.948	-0.198991
0.00263541	3.75779e-06	786.173	252.844	0.0997935
0.000194567	3.59251e-07	550.446	36.1541	-1.37878
0.0284102	2.70437e-05	122.692	586.398	0.186226
0.0518751	6.09227e-05	304.058	787.183	-0.166855
0.0095525	1.06714e-05	170.213	816.402	0.281369
0.0222084	2.71139e-05	595.999	287.249	-0.0345074
0.00472201	7.00258e-06	915.887	723.45	0.232416
0.0297147	3.58875e-05	983.152	146.7	-0.25354
0.000321019	1.33628e-07	293.391	915.876	0.0323676
0.0152162	1.81634e-05	572.08	378.584	-0.12771
0.00011148	1.19108e-07	375.261	806.127	0.297109
0.000270671	6.0938e-07	122.928	417.864	-0.171437
0.00919814	1.23257e-05	967.352	184.286	-0.119429
0.00293777	4.15135e-06	511.359	155.613	-0.0856932
0.056416	6.22342e-05	822.237	476.51	-0.0663667
0.031626	3.068e-05	125.902	384.678	0.0953028
0.000233686	2.84842e-07	266.935	521.416	-0.297689
0.011422	1.24959e-05	143.761	589.099	-0.196473
0.119045	0.000125161	841.5	999.467	0.206973
0.027766	3.31735e-05	883.855	701.878	-0.162251
0.00236761	2.74757e-06	127.864	308.176	-0.314202
9.26236e-05	2.05835e-07	424.496	484.034	0.17179
0.00744386	9.5869e-06	500.566	267.185	0.181144
0.0241908	2.51703e-05	174.976	747.569	-0.119583
0.00447242	6.36863e-06	492.059	384.224	0.092073
0.00695139	7.27866e-06	199.34	234.547	0.0404405
0.00179541	2.52869e-06	545.521	188.502	-0.140694
0.00318769	4.79766e-06	206.457	430.001	-0.10973
0.0330214	3.99624e-05	317.896	575.441	-0.134644
0.0015606	2.23619e-06	379.527	128.449	-0.136343
0.00071482	1.30044e-06	557.242	358.232	0.0641295
0.000497483	9.56457e-07	225.113	844.229	0.193256
0.0112317	1.45875e-05	863.46	294.602	0.0816283
4.92472e-05	2.50178e-08	247.77	510.878	-0.0818843
0.0396547	4.52943e-05	804.742	577.937	0.158243
0.000875171	1.22408e-06	183.977	68.074	-1.45396
0.0843457	8.92998e-05	691.531	789.991	0.21925
0.00393446	5.50675e-06	610.417	212.133	-0.194744
0.000333753	3.33461e-07	316.97	996.909	-0.285555
0.079763	8.41859e-05	723.313	431.899	-0.00239672
0.0131659	1.79415e-05	576.292	566.84	-0.0310422
0.0188923	2.26468e-05	508.719	129.781	1.44984
0.00135167	1.69428e-06	173.444	279.138	0.285693
1.2197e-05	1.26613e-08	307.192	302.152	-0.269802
0.0694189	7.55848e-05	899.508	543.019	-0.0357095
0.0257236	2.39377e-05	184.819	433.336	0.0400038
0.00261091	3.99258e-06	658.289	513.183	-0.155756
0.00854813	1.24766e-05	399.422	969.946	-0.071598
0.0206713	2.44349e-05	808.751	478.739	-0.0932775
0.00690238	9.43972e-06	883.56	249.912	-0.0879238
0.0553089	5.38618e-05	96.7528	829.239	-0.273699
0.00600574	5.27817e-06	80.0044	181.828	-0.324638
0.0166934	2.07491e-05	872.142	374.731	0.0356723
0.00230158	3.44603e-06	669.659	123.005	0.0743044
0.000403915	7.6227e-07	661.838	512.318	-0.255018
0.00182015	2.9277e-06	770.981	654.726	-0.218295
0.0112148	1.46362e-05	418.056	888.465	0.194757
0.0131299	1.68927e-05	940.286	349.418	0.0345702
0.000928946	1.19575e-06	263.759	456.202	-0.226836
0.0183537	1.96224e-05	166.653	911.717	0.197119
0.0017003	1.93173e-06	338.391	518.237	-0.0870235
0.0326397	3.73421e-05	459.56	565.367	0.173237
0.0326789	3.8419e-05	847.083	258.535	-0.173354
0.00660182	9.09306e-06	550.742	552.339	0.120212
0.00290997	3.28142e-06	260.792	883.123	-0.174692
0.0675756	4.03035e-05	714.031	305.943	0.00757286
0.0542439	5.85522e-05	501.962	344.373	0.0410524
0.0020464	3.21972e-06	463.222	745.635	-0.155267
0.0519087	5.63804e-05	171.267	245.864	1.30705
0.0033723	3.94675e-06	221.656	891.983	-0.265938
0.0638247	3.96735e-05	910.096	331.667	0.0141158
0.00255396	2.7145e-06	141.771	83.6612	0.277333
0.00187417	2.90194e-06	773.305	135.492	-0.141218
0.0218789	2.65066e-05	703.143	795.477	0.19096
0.0370578	4.20122e-05	524.927	679.295	-0.166765
0.0256478	2.53048e-05	254.067	863.254	0.0586911
0.00407339	6.53046e-06	183.091	731.111	-0.103218
0.00826406	1.05688e-05	486.825	263.51	0.200434
0.0644379	7.1119e-05	864.461	812.154	0.147398
0.00120646	1.52485e-06	182.131	271.542	0.27997
0.000513519	9.19925e-07	600.158	400.402	-0.234534
0.000247202	2.65363e-07	402.11	961.701	-0.238076
0.000128904	8.28118e-08	173.056	180.323	-0.0935703
1.08482e-05	1.3013e-08	367.451	752.074	-0.245927
0.00444703	6.49487e-06	993.903	636.234	-0.286098
0.000454293	8.23188e-07	878.138	135.551	-0.101895
0.00354928	5.19901e-06	539.513	508.521	-0.139579
2.2292e-06	3.32183e-09	299.391	215.509	-0.120664
0.00285151	4.18754e-06	404.402	246.82	0.0606426
0.00217558	2.32973e-06	170.356	379.836	-0.129919
0.00515337	6.01462e-06	222.637	320.285	-0.0837295
0.102023	0.000107427	585.601	832.517	0.0645938
9.43075e-05	2.06832e-07	580.94	460.938	-0.293233
0.00620831	6.95724e-06	97.0756	245.672	-0.242043
0.000128179	2.18986e-07	394.071	68.3071	0.183864
0.0525937	5.31356e-05	745.543	494.965	-0.0149938
0.0836555	9.23372e-05	950.282	944.417	-0.0665108
0.00328047	4.43796e-06	616.121	235.251	-0.109417
0.00248851	3.8932e-06	395.878	550.474	-0.0858476
0.0172269	2.20213e-05	847.699	663.576	0.0929614
0.00312506	4.59145e-06	803.416	156.407	0.0169107
0.000155424	2.2094e-07	362.577	447.615	-0.28543
0.0360252	4.31345e-05	332.559	851.067	0.19483
0.00330324	4.70688e-06	691.804	237.41	0.103826
1.80044e-05	2.41529e-08	443.498	592.306	-0.287378
0.0272295	3.21962e-05	384.248	557.89	-0.273395
0.0826162	8.67699e-05	883.378	641.943	-0.0368521
0.0470145	4.5842e-05	109.285	830.386	-0.217009
0.000902195	1.50934e-06	895.891	184.045	-0.0718797
0.0298279	3.14611e-05	192.934	823.504	0.121616
0.000696624	1.21894e-06	885.411	288.744	-0.301104
2.11522e-06	6.46843e-09	381.318	531.009	-0.284735
0.000743349	1.2234e-06	692.234	188.667	-0.191577
0.00133944	2.13923e-06	598.622	228.163	0.147784
0.0241739	2.85599e-05	708.455	583.39	0.143025
0.00308553	4.59452e-06	987.771	358.74	-0.216026
0.000273082	3.79566e-07	375.882	461.215	0.227804
0.0424806	4.88767e-05	875.231	341.846	0.209634
0.0914583	9.15521e-05	965.406	660.573	-0.00722596
0.00784484	8.81555e-06	311.032	881.244	0.110467
0.0277596	2.84405e-05	101.28	305.058	0.130844
0.00275273	4.06061e-06	344.918	296.063	0.059343
0.00184601	2.7907e-06	618.009	153.849	0.193825
0.0164846	2.12843e-05	318.991	435.252	-0.0753913
0.00637958	8.23953e-06	797.971	308.979	-0.055316
9.84859e-05	2.1239e-07	635.621	300.86	-0.290469
0.000523454	9.13175e-07	741.878	151.166	-0.162583
0.0172426	1.71775e-05	208.46	550.318	0.0563086
0.0023262	3.61239e-06	724.796	705.517	0.222799
4.56325e-05	6.14707e-08	430.295	272.676	0.0302766
8.56539e-06	6.91037e-09	100.556	421.41	-0.180059
0.00621083	7.13834e-06	212.628	958.222	-0.254157
0.00700823	9.6766e-06	977.301	244.537	-0.181774
0.0409273	4.5706e-05	516.229	574.147	0.183622
0.0233804	2.74508e-05	714.715	427.344	0.0946244
0.000332526	6.6002e-07	461.236	977.42	0.223395
0.0187024	2.28768e-05	773.916	383.424	-0.133762
0.0238026	2.86509e-05	468.346	572.236	-0.144348
0.000533285	9.00639e-07	568.537	98.1344	-0.0197183
0.00242985	3.78188e-06	949.155	604.304	-0.288401
9.57462e-06	1.07628e-08	361.158	320.247	-0.227774
0.0501532	5.72578e-05	926.523	418.376	-0.0886193
0.0407541	4.65349e-05	968.579	583.421	0.0652523
0.0307813	3.54583e-05	451.78	118.332	-1.48053
0.10071	0.000106205	425.292	916.135	0.214177
0.109031	0.000113177	766.984	775.84	0.160885
3.77717e-06	1.23349e-08	474.574	497.176	-0.299104
0.000246737	3.21648e-07	183.622	228.841	-0.280861
0.00718831	8.06247e-06	199.54	346.801	-0.0820333
0.00123139	1.45458e-06	219.634	462.136	0.186403
0.000106769	2.09738e-07	454.643	330.925	0.250193
0.0197276	2.46892e-05	142.049	453.086	-0.20007
0.000495652	7.72572e-07	327.205	150.247	-0.18792
0.00240621	3.47299e-06	523.99	177.86	-0.232521
0.101014	8.92721e-05	85.7792	380.066	-0.108111
0.000204025	2.15169e-07	375.574	889.271	-0.254988
0.0147362	1.8726e-05	991.946	567.333	-0.137652
0.00184064	2.77875e-06	335.321	577.529	0.201353
0.113542	0.00011696	784.655	667.643	0.151611
0.0106783	1.21288e-05	231.444	913.121	0.183996
0.015786	1.89947e-05	500.233	308.176	0.13511
0.00171778	2.70198e-06	900.226	214.108	0.116295
0.0162181	2.04229e-05	552.319	306.117	0.0436791
0.000687696	1.22767e-06	811.785	506.895	-0.310629
0.0227983	2.71178e-05	380.21	404.838	-0.308923
0.0106972	1.14128e-05	142.992	264.499	0.0774516
0.027009	3.17334e-05	600.511	537.685	-0.107392
0.0205348	2.60244e-05	237.153	676.446	0.171608
0.0112084	1.26508e-05	206.057	549.808	0.127408
0.00194474	3.02287e-06	972.456	271.839	-0.220611
1.51692e-06	2.09996e-09	223.563	369.049	-0.214273
0.0137821	1.73267e-05	783.68	327.447	0.0573617
0.0231525	2.23114e-05	124.823	304.511	0.107716
0.0099959	1.30964e-05	773.769	233.673	0.230645
