Omega	Omega_err	mH1	mH2	mHc
0.00750442	0.000875458	388.649	438.282	398.437
0.00643193	0.000422627	626.703	663.958	631.717
2.073e-05	1.58477e-05	204.023	773.147	687.592
0.000194482	3.43719e-05	343.104	425.561	377.738
0.000967344	0.000183934	619.446	627.261	672.196
0.00364707	0.000234455	514.154	514.261	569.998
0.000254754	2.69425e-05	225.254	362.233	346.105
0.000258806	4.57223e-05	542.726	660.263	691.568
0.00493656	0.000491463	468.582	473.535	501.572
2.30329e-05	1.46503e-05	240.885	825.3	771.292
0.000258173	3.92841e-05	495.122	715.194	708.707
0.000569319	0.000151786	621.833	707.681	640.197
0.000357139	2.25793e-05	271.159	482.354	359.507
0.00073508	0.000113972	619.776	722.299	711.34
0.000160094	1.41642e-05	338.66	652.56	566.214
0.00550158	0.000303496	299.855	486.632	503.272
0.00123214	0.000157565	418.044	458.904	467.331
0.000170892	1.79037e-05	527.441	742.081	814.265
0.000154724	3.97937e-05	570.947	576.847	699.187
0.00118616	0.000207171	765.287	869.779	780.067
0.00379534	0.000435921	556.954	566.524	589.612
0.000133911	2.91091e-05	527.388	750.79	671.32
0.00106664	7.76777e-05	373.976	549.388	383.603
3.75608e-05	2.58241e-05	191.789	454.558	328.359
0.000153818	4.28254e-05	633.018	699.429	782.497
0.000982335	0.000112471	678.865	993.321	928.2
0.00276426	0.000104293	639.251	680.256	760.532
0.00024129	5.39456e-05	701.16	899.421	896.453
1.0201e-05	7.50521e-06	276.28	947.833	969.8
6.06714e-05	1.61479e-05	523.244	673.998	708.446
0.000157952	9.66717e-06	350.213	763.778	794.881
0.000267918	5.86535e-05	646.151	710.833	756.96
7.98437e-06	6.08072e-06	194.283	811.779	827.638
0.00124918	0.000136959	528.473	682.252	767.201
0.000244132	1.30658e-05	198.77	424.607	420.511
0.000529317	9.85744e-05	457.328	547.802	498.6
0.000255524	5.60776e-05	662.499	806.044	786.952
0.000197151	7.26706e-05	875.953	950.399	986.458
0.000405518	7.99465e-05	511.202	522.904	591.932
0.000387113	4.03239e-05	399.9	895.839	981.406
0.000122804	7.34897e-06	330.983	549.319	571.541
0.000159535	4.23282e-05	616.054	628.219	694.035
3.89757e-07	1.19532e-07	128.439	584.7	589.513
0.000197135	3.77196e-05	585.635	784.869	783.803
0.000775108	0.000108973	692.77	928.852	868.215
0.000393219	5.09792e-05	565.244	881.986	931.468
0.00083248	0.000155484	526.964	565.285	605.302
0.00643369	0.00066493	740.752	785.882	745.881
5.92029e-07	3.15995e-07	137.804	724.843	771.326
0.0114863	0.000737534	883.239	889.963	892.857
0.000955983	0.000161348	751.673	751.851	809.265
0.000638314	6.77885e-05	508.35	929.814	895.354
0.000866339	0.000254258	837.475	899.56	885.926
0.00138027	0.000179641	368.531	387.026	460.397
2.17066e-05	3.40867e-06	126.42	308.372	376.332
0.000365535	2.86509e-05	306.884	645.217	696.397
0.000142966	9.16194e-06	348.677	523.239	568.896
0.00272312	0.000929476	472.676	581.009	600.011
0.000400837	0.000135581	830.972	902.677	925.172
0.00079845	0.000150731	707.885	713.315	753.363
0.0023276	0.00027526	823.595	939.401	929.175
0.00113193	0.000184487	630.589	766.572	803.622
0.000393198	4.42992e-05	377.123	546.502	415.016
0.00029391	4.90757e-05	556.608	694.102	798.177
0.0017608	0.000128438	495.647	664.309	527.281
0.000788017	0.000129732	700.888	794.827	834.904
0.000171399	3.11416e-05	476.462	512.398	576.691
0.000195258	4.16635e-05	700.871	834.548	843.643
3.03288e-06	2.53623e-06	190.82	837.064	762.214
0.00041782	6.40124e-05	747.232	926.724	960.222
0.0218603	0.000742082	918.516	937.693	949.372
0.000258717	2.08605e-05	339.422	424.3	402.195
0.000318075	3.4404e-05	421.228	896.087	856.971
0.00245503	0.000350325	548.983	582.109	602.214
0.00604085	0.000614643	605.345	780.097	850.933
6.34205e-05	8.68387e-06	472.539	587.655	622.479
0.000253725	6.37864e-05	561.416	669.815	581.288
0.00024665	7.64493e-05	612.546	644.01	688.978
0.000232502	7.68334e-05	605.851	754.882	631.87
0.00164689	0.000383081	662.464	750.251	698.482
0.00035561	0.000103464	835.071	935.003	955.953
0.000304782	1.48218e-05	258.251	539.793	437.218
0.000309254	7.00689e-05	728.764	989.173	877.86
0.001913	0.000261084	712.729	722.725	803.933
0.000168506	1.6592e-05	491.911	579.301	645.554
0.000975089	3.65069e-05	223.29	313.051	388.991
0.00118921	0.000155558	513.217	798.955	784.303
0.000525699	0.000256086	879.483	904.675	919.693
0.000754568	0.00020664	632.462	686.591	653.471
7.49979e-05	2.7294e-05	585.2	760.973	761.374
0.000224269	4.93442e-05	658.933	749.815	797.594
0.00106573	0.000248552	698.927	725.349	773.884
0.011399	0.000518709	271.712	476.714	466.387
0.0134555	0.000822367	961.832	962.548	997.555
0.000176453	3.59839e-05	642.075	893.63	946.73
7.53734e-05	9.62646e-06	289.14	607.995	510.53
0.000728587	0.000218568	596.904	598.814	616.261
0.000691464	0.000180656	572.459	596.31	614.345
0.000266008	3.03015e-05	438.433	781.977	764.413
0.000350042	4.01603e-05	404.638	526.614	586.662
0.000353263	5.90987e-05	646.57	871.107	808.381
0.00049417	7.09137e-05	563.921	739.83	659.56
0.000405617	8.25919e-05	576.428	620.996	720.821
0.000541612	5.53193e-05	400.059	471.532	479.3
0.000262394	1.5832e-05	178.35	565.487	613.257
0.00135311	0.00024511	654.7	715.705	762.137
0.00044338	2.38261e-05	303.366	708.118	539.65
0.000175869	1.57811e-05	459.415	798.055	902.62
0.00155058	0.000209024	825.475	943.41	952.371
0.000194259	4.87411e-05	655.154	736.802	802.643
0.000243777	1.77364e-05	361.16	710.029	659.937
0.000132821	3.12281e-05	381.302	625.474	550.9
0.0023489	0.000150236	416.64	935.633	853.422
0.00788964	0.000653479	496.451	505.516	533.662
0.000273436	3.45621e-05	395.716	565.022	607.154
0.00029011	6.36648e-05	695.871	773.954	771.013
2.91998e-07	1.24219e-07	132.046	680.596	730.863
0.000337285	0.00010537	768.369	848.88	847.55
0.000164108	5.9603e-05	691.065	729.354	798.989
0.00300904	0.000550162	712.314	805.525	809.947
0.000147254	4.4276e-05	628.88	644.229	733.907
0.000122093	1.9145e-05	493.74	552.928	661.342
0.00183502	0.000185192	608.357	837.944	828.406
0.000365049	8.95121e-05	606.632	733.464	645.57
0.00250376	0.000182047	731.634	769.144	805.3
0.00184422	0.000137316	445.952	766.343	789.08
9.44976e-05	7.53576e-06	258.081	561.991	387.578
0.000272973	2.85132e-05	202.964	883.54	839.267
0.000549122	0.000174261	657.611	700.795	701.712
0.00148626	0.000161147	471.253	489.08	560.694
0.00108188	0.00019762	582.999	731.652	818.829
0.00243472	0.000295169	557.576	850.357	837.551
0.000207002	0.000113515	834.934	950.68	876.414
0.000264292	3.52326e-05	517.616	781.752	832.031
0.000178635	5.03441e-05	627.105	665.823	733.548
1.0628e-05	7.41387e-06	149.487	509.426	582.38
0.00107373	0.000136199	624.654	722.561	765.891
0.000184789	2.6834e-05	476.563	643.892	692.617
0.00172101	0.000208089	564.017	708.819	610.6
0.000312123	4.84632e-05	519.083	709.247	710.157
0.000259645	6.53228e-05	710.672	873.334	819.02
0.000123272	2.34348e-05	580.532	701.239	670.472
0.0122432	0.00864817	194.664	212.593	197.049
0.000605845	7.16986e-05	520.888	671.058	705.851
0.000884395	3.67544e-05	280.999	705.663	708.289
0.0130169	0.000803048	781.55	899.515	883.072
0.000199407	1.49666e-05	335.345	733.257	576.98
0.000550455	0.000381673	353.034	376.674	413.935
0.000231038	2.04449e-05	323.833	459.732	513.69
0.0013513	0.000273019	669.024	698.399	737.531
0.00272786	0.000215354	537.29	563.062	575.351
0.00947342	0.000316386	362.726	885.812	854.133
0.000763535	5.94539e-05	244.549	339.758	282.397
0.00031417	7.47747e-05	686.658	692.238	810.766
0.000707946	0.000116882	662.105	668.294	751.787
0.00107054	0.000190059	677.405	677.408	725.779
0.000921731	0.00014522	630.804	895.188	876.243
0.00134522	0.00011431	192.612	216.426	233.244
0.000594485	0.000105418	659.593	808.824	749.442
0.00245638	0.000211242	707.898	736.685	797.564
0.000520595	1.85457e-05	131.404	371.422	370.602
0.00710211	0.000614288	876.456	886.315	878.779
0.00115328	0.000113141	483.472	484.076	562.275
0.00148889	0.000323037	619.38	659.55	636.974
0.00254673	0.000313229	400.422	430.178	411.727
0.000269926	4.02202e-05	490.054	616.166	558.223
0.000267937	4.57072e-05	547.873	828.997	791.575
0.000153979	6.50518e-05	775.326	846.674	852.696
0.00115612	0.000328879	747.627	767.176	791.29
0.00316881	0.00030552	911.442	981.529	917.752
0.00168445	0.000258014	587.1	621.181	641.616
0.000300302	1.88713e-05	201.428	481.705	254.679
0.000479294	0.000132681	586.091	627.555	643.801
0.000707469	3.43715e-05	195.475	337.222	414.258
0.000419483	0.000133237	849.685	915.565	954.191
9.86061e-05	2.01722e-05	319.373	398.895	450.52
0.000129102	1.92873e-05	444.459	454.264	584.916
0.00328892	0.000293998	557.387	569.142	622.061
0.000465393	3.08606e-05	368.714	651.939	625.367
0.000542371	0.000290537	694.574	695.262	758.474
0.000919418	0.000153187	512.329	603.705	616.103
0.0088321	0.000168727	758.978	822.735	861.57
0.000138244	2.6439e-05	534.384	662.895	598.304
0.000337613	4.07277e-05	403.637	495.995	506.697
0.00064765	0.000106309	514.866	620.554	712.201
0.000253578	4.07551e-05	527.853	671.474	616.556
0.000163397	4.63433e-05	721.146	821.582	833.009
0.000137955	7.98343e-06	337.548	889.116	835.619
0.00117831	0.000120568	497.693	688.689	663.478
0.000594382	5.89903e-05	370.974	559.451	382.528
0.00764857	0.000712166	624.141	673.379	653.427
0.000127513	3.19713e-05	721.367	899.142	948.689
0.000109062	1.39348e-05	220.926	618.554	554.887
6.58891e-05	7.46571e-05	860.625	995.383	965.254
0.000204688	1.74107e-05	273.811	423.484	428.374
0.00139369	0.000154221	290.327	312.609	375.864
0.000152869	6.29761e-05	850.354	934.938	946.16
0.000676761	5.65767e-05	360.547	436.978	580.286
0.00177489	0.000310639	809.62	826.337	886.158
0.0002755	3.78687e-05	322.382	488.332	508.938
0.000526311	9.0782e-05	788.186	945.17	954.269
0.00222525	0.000207333	464.56	811.479	729.812
0.00123683	0.000160071	613.046	710.313	718.713
0.000526796	7.64062e-05	355.048	382.012	393.714
6.14066e-05	9.31755e-05	663.104	833.501	734.879
0.00165691	0.000218372	817.847	869.932	964.385
8.61859e-05	1.00091e-05	416.103	645.838	590.457
0.0348759	0.00140223	770.796	815.096	810.361
0.00114184	0.000160367	695.838	777.86	852.043
0.0197106	0.00073069	181.603	844.99	800.858
0.000436926	9.60512e-05	458.434	559.279	487.638
2.68635e-05	1.66573e-05	201.647	319.913	367.748
1.12327e-05	5.27448e-06	139.784	928.197	875.279
0.00147177	0.000165341	339.057	401.634	366.493
0.000412131	9.20703e-05	776.24	858.985	944.769
0.000260432	4.44452e-05	528.796	619.958	641.81
0.000335211	0.000125499	843.647	887.84	934.76
3.19598e-05	7.66183e-05	743.141	949.208	952.992
4.86876e-05	1.98144e-05	301.717	370.367	454.456
0.00599469	0.000160593	550.529	621.209	591.924
0.00223523	0.00022951	422.985	473.241	434.962
0.00054925	9.84945e-05	555.832	701.149	763.392
0.000845321	0.000215933	791.452	857.274	862.674
0.0035312	0.000288528	442.811	445.559	522.733
0.0923331	0.0218044	752.562	754.633	755.713
0.000495109	7.57093e-05	610.152	760.919	728.804
0.000269975	9.53421e-05	560.034	652.395	596.398
0.00158555	0.000183799	785.524	968.576	891.421
0.000450885	0.000107434	691.455	766.003	784.26
0.000553931	0.000162565	670.115	700.56	728.044
0.00600429	0.000551751	532.075	547.645	586.429
0.00106169	0.000207812	851.464	957.513	909.688
0.000518867	4.92644e-05	362.657	468.216	540.552
0.000288175	3.12151e-05	276.289	298.743	391.136
0.00117521	0.000307489	869.158	895.323	938.119
0.0046705	0.000393099	585.036	592.542	598.128
0.000169626	1.93254e-05	349.162	524.849	602.312
0.000227	0.000102571	734.221	803.798	767.139
0.000167336	7.50844e-06	199.177	879.984	710.706
9.16673e-05	6.75229e-06	332.666	490.604	523.182
0.000809096	0.000133105	510.048	514.706	562.55
0.000300594	6.09914e-05	696.098	900.055	903.641
5.26017e-06	5.73673e-06	321.799	825.28	873.8
0.000218774	2.69008e-05	454.506	562.756	538.232
0.000407058	7.47038e-06	122.83	486.806	352.987
0.00122859	0.00014749	738.088	762.306	812.731
0.000632877	0.000191078	764.206	832.858	816.117
0.000155887	3.83698e-05	543.383	562.109	644.944
0.000293489	3.04203e-05	221.037	238.851	326.067
0.00029358	4.68387e-05	430.306	496.143	492.591
0.000889333	0.000219391	870.103	966.448	985.115
0.00192052	8.92999e-05	170.886	224.385	225.823
0.000326063	8.45016e-05	539.946	577.643	616.902
0.00464968	0.000159531	317.303	808.185	879.002
0.000167033	3.62964e-05	742.442	925.632	848.273
0.000698571	0.000265127	895.33	962.161	946.976
0.00269908	0.000214352	544.94	545.919	593.656
0.000264458	5.32995e-05	604.064	661.921	732.691
0.000182264	8.9768e-05	766.949	821.104	863.405
0.000223257	4.99592e-05	790.557	909.887	964.864
0.000217494	3.0364e-05	445.706	487.87	541.489
0.000108879	1.39945e-05	224.23	459.359	317.248
0.00103059	0.000110163	558.418	756.876	689.542
9.61095e-05	1.60755e-05	423.745	535.034	588.841
0.00182479	0.00029447	628.877	697.713	695.848
0.00124737	0.000262202	663.31	700.125	738.387
8.76389e-05	2.1564e-05	639.898	803.292	824.166
0.00254497	0.000308109	494.502	674.189	674.6
0.00381251	0.000312386	765.406	766.353	831.254
0.000630885	5.38305e-05	355.194	457.705	422.329
0.000169689	1.71185e-05	325.598	480.277	507.649
0.00125772	0.000192504	721.277	826.037	814.876
0.00508511	0.00058525	814.073	924.25	873.096
0.00159141	0.000305078	921.616	924.071	961.365
0.000154643	0.000105751	725.143	820.239	802.637
0.00275048	0.000362052	768.665	774.926	832.038
0.00160748	0.000149526	302.7	393.352	377.01
0.00198033	9.13909e-05	494.592	519.997	583.708
0.000416603	7.75697e-05	554.08	597.777	640.829
0.000299366	3.3664e-05	470.661	548.035	556.072
0.0189344	0.00172739	434.169	558.262	548.646
0.000195723	5.85657e-05	637.96	682.287	735.752
0.000398339	9.71201e-05	800.907	923.664	959.027
0.000433609	5.22309e-05	429.318	506.515	559.498
0.00068069	0.000121123	448.123	473.519	521.374
0.00120033	0.000117978	570.446	842.076	913.854
0.00517388	0.000384412	969.456	981.179	994.461
0.000411481	0.000265786	805.18	813.538	875.202
2.55623e-06	1.29152e-06	143.413	599.095	646.178
0.00203523	0.000199076	320.084	327.442	360.67
0.000124387	2.12331e-05	615.747	734.589	830.723
0.00254669	0.000239421	450.807	496.084	514.493
1.30339e-05	7.84711e-06	150.612	696.413	626.925
0.000181318	8.80513e-05	908.451	957.884	988.941
0.000212999	6.93987e-05	824.934	945.153	903.934
2.93819e-05	1.44131e-05	163.688	626.916	593.218
0.00307739	0.000163985	506.027	984.316	970.642
0.00185749	0.000256555	514.126	735.521	709.211
0.00047471	7.28936e-05	582.201	810.657	761.062
0.000359008	0.000104866	517.97	544.846	560.513
0.000153758	1.43581e-05	330.213	437.423	519.563
0.000231508	9.3752e-05	700.018	722.164	746.344
0.000463577	8.54432e-05	553.009	660.691	736.467
0.00147777	0.000665473	389.693	483.239	441.691
0.000842835	0.00011184	592.062	766.752	711.614
1.07059e-05	6.11324e-06	160.284	943.989	929.874
0.000156131	3.5152e-05	788.107	897.768	916.68
2.77082e-05	5.8281e-05	502.544	988.718	982.57
0.000363587	0.000143963	926.562	994.486	997.05
0.00061238	0.000167148	562.488	605.768	610.882
0.000236783	5.29585e-05	719.033	967.998	957.871
0.000143295	2.39101e-05	568.393	834.757	803.689
0.000285332	6.4329e-05	534.064	611.596	578.793
0.00193874	0.000304949	892.946	905.946	965.296
0.0042376	0.000166536	482.654	535.436	503.203
0.000378222	2.833e-05	289.241	394.016	386.653
0.000150388	2.26637e-05	485.518	574.522	574.75
0.0148893	0.0023803	401.219	435.226	403.231
0.00026487	5.01826e-05	513.929	538.192	594.166
0.000507456	7.68272e-05	485.846	629.392	670.059
0.000132968	2.91875e-05	581.205	709.16	735.387
0.000674341	0.000153848	710.49	833.583	763.414
0.000375125	0.000154941	714.083	771.993	742.034
6.1753e-05	5.80615e-05	736.792	883.969	918.882
0.0014721	0.000355425	725.367	743.632	746.208
7.88723e-05	1.417e-05	513.961	592.86	638.1
0.000627986	5.87112e-05	190.208	944.401	992.642
0.00116287	0.000189415	420.754	458.555	536.007
0.000175515	1.65205e-05	379.902	495.951	422.594
0.00063836	4.01037e-05	195.919	398.016	281.227
0.000992872	8.67804e-05	427.087	629.812	568.534
0.000732114	0.000193279	451.496	471.062	491.069
0.0176946	0.00122617	580.536	582.91	587.886
0.000148212	2.22697e-05	452.169	577.944	605.747
0.000180186	3.52611e-05	524.293	619.494	653.764
0.00101002	8.58751e-05	268.457	325.33	389.887
0.000327295	8.41769e-05	583.249	604.09	677.895
0.00161382	0.000347278	702.437	795.006	778.577
0.000573355	0.00020302	577.908	621.329	618.092
0.000290433	2.40791e-05	144.747	961.974	863.846
0.00104533	9.81374e-05	464.425	520.753	564.265
0.000625615	8.80282e-05	526.233	604.667	621.482
0.00794796	0.000436599	654.023	982.585	975.082
0.00372633	0.000409725	488.989	545.87	561.876
0.000607508	0.000112685	427.503	445.197	474.481
0.000858071	0.00022384	767.532	780.688	844.449
0.000594418	0.00010185	573.042	689.515	720.092
0.000109915	2.21846e-05	492.569	741.271	624.361
0.000755594	9.33079e-05	507.232	507.268	579.139
0.000158818	5.50305e-05	753.574	902.257	819.873
0.000202529	0.000119377	848.643	885.244	892.566
0.000322299	2.25064e-05	208.093	428.746	560.693
0.000314075	3.3264e-05	309.541	468.176	459.079
0.00107288	6.21172e-05	297.268	474.728	481.731
0.000261983	3.11627e-05	553.803	884.673	837.253
0.00038582	3.57943e-05	471.132	686.543	750.066
0.000373651	9.75413e-05	630.943	705.051	699.199
7.32447e-05	5.51391e-05	653.345	838.831	870.708
8.67783e-05	3.42743e-05	219.891	728.433	709.363
0.000242804	1.9175e-05	379.925	909.224	855.889
0.000260304	3.55482e-05	502.537	708.878	717.912
0.000678727	8.61684e-05	646.394	908.289	886.844
0.00199301	0.000342212	698.505	784.522	788.96
1.93898e-05	5.69014e-06	129.743	506.326	440.834
0.000242281	1.10228e-05	258.049	641.396	558.508
0.000592155	6.25909e-05	503.021	793.009	789.086
0.000496848	5.46355e-05	524.84	590.753	634.661
0.00038597	3.50466e-05	341.271	521.715	383.413
4.35707e-05	5.23409e-05	656.554	884.845	878.8
0.00578289	0.00025814	794.123	828.091	844.094
0.00412181	0.000177969	168.233	783.807	739.941
0.000100274	1.10471e-05	256.466	448.256	438.409
0.000748386	0.000143111	698.003	937.15	782.758
0.00232521	0.000316886	123.212	347.601	142.87
4.35331e-05	7.54592e-05	739.901	858.342	905.365
0.000114554	9.12584e-06	341.89	596.591	630.305
0.000246724	4.33495e-05	511.377	613.687	661.292
0.00116005	0.000121863	331.724	354.522	399.032
0.000807876	0.000124277	533.813	668.114	559.719
0.00150123	0.000234713	513.318	558.72	613.802
0.000928668	0.000109873	709.951	941.204	867.864
0.00238395	0.000286449	671.046	673.095	713.619
0.000471816	0.000110265	551.57	569.367	623.547
0.000292461	3.95086e-05	419.093	537.24	473.228
0.000182687	3.38288e-05	737.75	837.648	869.343
0.000582145	0.000185106	776.483	790.579	814.726
0.000506097	0.000248337	904.734	934.525	937.218
0.000126882	3.93685e-05	647.289	740.276	717.113
7.97959e-05	5.56288e-05	604.644	715.96	729.128
0.00011259	1.13964e-05	296.653	697.1	609.954
0.000219261	6.1549e-05	625.192	637.514	741.054
4.84109e-05	2.77296e-05	206.06	297.172	271.403
0.000586417	7.7217e-05	645.687	965.835	928.022
0.000478224	0.000157065	716.495	738.426	815.316
0.000576297	9.27235e-05	566.08	800.387	801.206
0.00029129	1.67248e-05	159.814	375.889	224.497
0.00180639	0.000138667	374.204	668.571	714.161
0.000116194	1.32758e-05	447.483	500.109	566.568
9.33207e-05	6.01682e-06	324.495	556.623	598.535
0.00076384	0.00017088	628.318	692.371	680.075
0.000841938	0.000148353	762.827	805.913	810.724
0.000256925	4.68924e-05	665.505	896.263	805.867
0.000654603	0.000193584	803.419	830.065	891.676
0.00198422	0.000148083	95.3743	114.51	139.694
0.000673715	0.000136393	488.404	557.988	529.043
0.000523086	0.000118478	727.931	729.395	788.213
0.000488513	0.000180443	757.16	817.838	794.182
0.00130783	0.000184774	717.07	732.602	824.354
0.000142136	1.48936e-05	369.499	738.688	861.069
0.000228226	1.78998e-05	411.625	774.318	666.221
0.00182809	0.000203951	486.555	498.559	558.135
0.000331818	0.000101296	583.363	675.415	610.866
0.0017283	0.000145545	189.058	205.162	254.06
0.000380395	4.06662e-05	356.39	662.026	590.839
0.000869545	8.45808e-05	367.685	493.688	407.692
0.000156424	1.79567e-05	436.516	775.849	799.327
0.000395281	2.75051e-05	155.505	599.952	491.825
0.000535193	0.00011946	573.558	615.977	645.15
0.000311565	6.19989e-05	539.497	601.434	613.21
0.00179167	0.000133038	309.038	324.229	363.583
0.000522537	2.2741e-05	139.479	863.057	867.3
0.00130629	0.000250447	620.835	697.906	669.019
0.00126506	0.000275266	302.04	403.004	405.424
0.000208254	3.63826e-05	568.276	716.571	737.743
0.000193152	6.01447e-05	747.396	788.422	900.7
0.000453506	8.77618e-05	533.789	540.262	602.798
0.0034754	0.000240426	596.65	846.769	820.136
0.000973172	0.00027531	251.981	269.736	311.528
0.00076994	0.0002025	741.932	813.977	756.074
0.000838646	0.000164508	574.974	587.652	652.703
0.000501127	9.39206e-05	429.851	447.165	484.339
0.000748904	0.000100863	453.807	510.776	521.522
0.00157133	0.00012697	306.684	325.764	354.107
0.00102041	0.00045526	552.363	563.636	594.31
0.000783013	2.74437e-05	129.576	312.635	339.76
0.00094028	0.000148384	648.736	653.334	728.548
0.000939098	0.000226337	931.758	938.804	995.848
0.00245388	0.000360871	149.127	233.811	162.886
0.00174627	0.000200663	917.002	924.939	996.405
0.000306115	8.12541e-05	666.807	701.3	761.361
0.000183107	8.17116e-06	192.353	843.22	876.258
0.000451785	5.49649e-05	402.042	477.414	517.121
0.000399453	0.000117131	693.092	723.798	783.078
6.34293e-05	6.30058e-06	295.041	472.266	530.116
0.000300143	5.46414e-05	630.775	917.204	853.589
0.000912286	0.000121617	715.511	857.615	913.554
8.5083e-05	1.11089e-05	471.799	741.757	578.745
0.000479683	8.33382e-05	429.833	447.084	491.381
0.000618851	0.00014154	704.991	788.378	754.191
9.19498e-05	9.21008e-06	327.146	510.674	483.005
0.000208728	5.72492e-05	767.133	892.16	907.188
0.00168548	0.00022665	489.472	596.971	660.118
0.000620329	0.000149688	653.291	676.678	730.548
0.000713597	9.71283e-05	391.461	618.197	505.979
0.000123605	1.19679e-05	309.866	400.457	409.405
5.91736e-06	4.94621e-06	175.767	552.604	559.955
0.00281052	0.000311123	647.061	648.591	719.959
0.000129749	5.20893e-05	677.215	713.466	753.783
0.00211067	0.000120974	426.684	915.402	870.173
0.0002988	1.26297e-05	159.529	481.698	488.102
0.00172074	0.000181158	495.241	669.227	729.982
0.00152594	0.000233353	786.034	786.724	835.164
0.00077058	0.000138816	773.584	776.501	835.381
0.000101887	3.55391e-05	677.519	739.666	806.858
0.00804049	0.000393185	544.941	977.746	916.788
0.000225736	1.80749e-05	204.412	313.475	353.735
0.000865741	0.000179496	650.742	793.949	703.753
0.00254504	0.000285569	600.294	669.121	602.265
0.00286199	0.000373687	939.927	946.915	976.841
5.67971e-07	6.0242e-07	275.317	934.794	935.577
0.000662679	4.65802e-05	374.852	630.048	595.386
0.000123929	0.000220088	723.933	813.02	767.431
0.000418755	6.13304e-05	550.989	891.892	818.403
0.00289001	0.000382386	727.459	908.948	922.182
0.00301961	0.000924702	708.49	748.229	733.36
0.000659622	0.000108778	614.321	619.972	752.155
0.000129468	7.49782e-06	342.054	803.415	681.04
0.000370483	5.11052e-05	493.711	661.61	603.823
0.00068111	5.9172e-05	348.636	451.822	436.305
8.74464e-05	1.21983e-05	430.114	519.873	535.727
0.000295828	1.27853e-05	156.854	293.809	361.01
5.97872e-05	3.74905e-06	322.471	555.816	631.462
0.00213733	0.000359531	98.1537	108.43	142.819
0.00213586	0.000227831	369.605	528.13	561.132
0.000213738	4.31817e-05	638.865	740.114	773.746
0.000973598	0.000229269	630.023	643.867	708.994
0.000980221	6.26139e-05	363.975	450.091	423.586
0.000492393	0.000152534	708.806	729.565	762.096
0.00302345	0.000349695	496.49	632.396	580.708
0.000839122	0.000143319	782.624	865.887	945.256
0.000342138	0.000128312	887.396	904.98	968.332
0.00762827	0.000179483	837.346	897.727	922.8
0.00283228	0.000320791	660.806	683.947	743.04
0.000450536	2.1989e-05	137.411	593.744	377.059
0.00107248	0.000282429	594.747	676.233	617.584
0.000291106	7.05993e-05	538.813	569.471	642.359
0.000669087	0.000131948	671.122	830.013	741.832
0.00102131	8.28064e-05	408.56	617.061	481.434
0.000335568	6.62626e-05	522.169	567.283	632.19
0.000288124	3.14751e-05	429.53	508.583	552.102
0.000189218	3.53612e-05	637.011	767.847	707.176
0.00061245	0.000120134	565.089	856.891	849.28
8.94396e-05	1.58676e-05	508.416	945.804	993.732
0.00128267	0.00021465	815.983	831.068	875.903
0.00190469	0.000164924	356.558	616.879	490.722
0.000346144	7.31994e-05	762.979	910.666	913.691
0.00200993	8.0816e-05	249.735	534.893	519.824
0.00309725	0.000249008	582.043	752.861	749.615
0.00398947	0.000883359	897.268	938.447	947.877
0.000463418	0.000136623	821.295	879.517	838.152
0.0250444	0.00102385	479.29	870.855	799.897
0.000343781	7.14678e-05	630.451	707.431	759.844
6.88479e-05	1.22148e-05	389.59	616.862	715.875
0.000416796	0.000139413	652.833	672.426	693.572
0.00380957	0.000166696	584.69	642.801	614.771
0.00277241	0.000144177	715.73	766.39	814.014
0.00155109	0.000261854	501.673	544.327	627.388
0.000142512	3.51975e-05	786.475	897.48	917.329
0.00158575	0.000157582	424.807	646.565	678.018
0.000121902	1.07233e-05	296.957	566.988	593.321
0.000796698	0.000101881	659.83	946.413	881.147
0.000739084	3.80363e-05	226.513	782.875	727.365
0.0307894	0.000987747	657.749	663.881	663.932
0.000259238	0.000108359	816.776	845.96	907.408
0.000265766	1.87898e-05	363.625	568.839	644.156
0.000242138	7.17027e-05	814.546	860.14	951.945
0.00156685	0.000436629	499.468	504.243	536.92
0.00138897	0.000144056	451.277	452.664	498.742
0.000180148	1.94924e-05	497.466	980.354	885.79
1.39714e-05	9.5915e-06	167.535	539.659	549.339
9.7811e-06	7.96877e-06	196.41	535.487	593.928
0.000134583	3.02162e-05	616.093	794.115	761.594
0.000763385	3.09169e-05	128.007	206.939	269.189
0.000647519	3.18018e-05	199.794	616.938	596.067
0.000214006	2.69856e-05	397.225	533.485	545.221
0.000285171	1.55609e-05	169.029	240.071	346.081
0.000299856	0.0001269	865.404	974.367	929.383
0.000419525	0.000143298	816.046	857.879	942.052
0.00107199	9.88097e-05	389.362	391.261	457.749
0.00413016	0.000458098	502.418	543.235	559.35
0.000368401	8.93975e-05	430.019	474.415	459.321
0.000591956	0.000172723	682.193	770.693	709.411
0.0010852	0.000158054	496.39	560.788	578.773
0.000913748	0.00022531	796.401	827.458	865.856
0.000168494	2.69492e-05	582.827	748.26	858.867
0.000111869	1.7323e-05	452.155	513.135	632.2
0.000162854	1.72055e-05	186.418	607.868	604.314
0.000120418	8.37494e-06	376.025	487.111	512.541
0.000359097	5.52593e-05	416.138	427.78	495.201
0.000265425	2.26064e-05	277.334	330.594	387.281
0.00091343	0.000118449	353.256	426.886	373.41
0.000388612	4.28284e-05	324.76	395.278	404.82
0.00115578	0.000206785	635.838	746.968	700.014
