Omega	Omega_uncer	mH1	mH2	mHc
0.00239021	0.00019649	609.744	794.196	775.474
0.000433174	9.85553e-05	762.629	768.362	843.935
0.00141678	0.000241433	772.619	773.235	840.912
0.000840144	9.39401e-05	556.535	773.88	845.522
2.38654e-05	2.8389e-05	344.318	773.639	749.35
0.00465368	0.00125513	258.844	268.193	295.512
0.000112347	1.59473e-05	413.114	518.186	552.497
0.00234807	0.000284361	753.26	913.848	860.91
0.000652256	9.16149e-05	608.991	724.504	796.459
0.00118642	0.000135363	646.376	840.914	760.78
0.000289285	4.84095e-05	586.807	692.649	709.768
0.000271831	7.26401e-05	843.661	946.766	977.328
0.000703893	0.00013623	646.95	849.546	831.129
0.0294194	0.00301997	291.521	298.918	332.903
0.00125179	0.000226238	731.212	802.28	854.445
0.000225435	4.78545e-05	704.889	922.878	840.792
0.00130921	0.000119234	412.464	543.098	416.91
0.00290607	0.000216894	612.437	767.672	812.933
0.000215909	5.88111e-05	751.526	886.264	835.527
0.000428003	2.59925e-05	318.467	476.714	622.711
0.000320578	0.000126541	708.703	735.811	727.081
0.000327	0.000124129	712.656	745.347	772.456
5.68246e-06	3.71863e-06	159.887	385.46	418.885
0.00169189	0.000238843	437.279	534.903	486.348
0.000614109	5.51977e-05	390.563	705.404	682.635
0.000125461	2.01876e-05	605.772	862.989	828.68
0.0195302	0.00144049	618.502	618.511	643.115
0.000593818	5.75284e-05	332.815	369.354	388.885
0.000825654	5.36027e-05	235.918	616.888	747.584
0.000296308	5.52491e-05	567.017	655.598	693.472
0.000159965	2.11965e-05	453.417	571.316	537.203
0.00173313	0.000178728	336.091	347.73	425.43
0.00178919	0.000274195	726.29	755.581	770.301
5.72234e-07	3.69444e-07	144.901	545.826	514.714
0.00399141	0.000267232	547.565	736.806	769.031
0.00298793	0.000309455	261.04	347.824	378.949
0.00466277	0.000335438	323.009	476.217	395.576
0.000643255	7.44027e-05	571.328	888.529	787.659
0.00919972	0.000187615	661.489	725.118	732.546
0.000454833	0.000167205	631.089	668.17	655.735
1.54992e-05	1.11432e-05	179.357	507.733	528.78
0.00117544	0.000245993	796.201	911.154	830.836
0.000121098	1.716e-05	477.135	884.786	755.042
0.000289382	5.34664e-05	641.415	903.14	805.048
0.00049723	0.000141783	487.052	513.428	514.165
0.000604057	2.49182e-05	157.348	314.319	371.086
0.000463247	0.00018987	709.579	760.858	740.978
0.000671562	8.67222e-05	441.325	466.368	511.063
0.00100946	0.000113441	646.89	955.213	900.581
0.0006265	5.61945e-05	393.572	415.001	508.705
0.00253657	0.000140875	571.988	640.387	609.128
9.31484e-05	1.82347e-05	632.894	762.181	831.141
7.70576e-05	8.26751e-05	768.271	863.513	883.112
0.000244724	9.02608e-05	690.794	785.424	753.647
8.7539e-05	6.72745e-05	661.733	771.277	828
0.00258105	0.000314744	451.761	482.46	464.577
0.000392519	8.79334e-05	578.534	605.189	680.566
0.00026009	1.47936e-05	252.257	408.919	479.76
0.000556068	8.77809e-05	507.165	574.561	596.526
0.000239278	1.37988e-05	374.356	972.764	872.048
0.000382826	5.49157e-05	561.968	852.085	818.445
0.00268992	0.000556422	814.949	901.178	872.944
0.00120529	0.000148488	551.032	684.017	632.098
0.000272598	6.15932e-05	566.686	579.748	683.465
0.00043815	2.46438e-05	190.868	348.731	364.291
1.40422e-05	8.99192e-06	218.659	596.384	641.892
0.000250376	2.47831e-05	324.962	397.468	428.266
0.000733675	0.000283559	822.651	865.34	857.504
0.000712116	0.000472047	925.398	926.066	967.627
0.000248614	2.03194e-05	258.311	469.475	319.551
0.000131174	2.0663e-05	520.848	745.951	722.182
0.00743994	0.000353973	862.797	972.712	995.782
0.000572857	0.000167587	512.423	559.818	540.884
0.00031888	2.07036e-05	359.782	714.437	585.161
0.000438883	5.69393e-05	391.502	577.642	581.008
0.000343947	0.000118765	684.672	777.616	757.194
0.000188003	4.74443e-05	572.607	627.217	652.964
5.23524e-05	7.17168e-05	699.232	894.546	940.395
0.000446681	0.000156347	893.26	909.688	911.164
0.00196154	0.000456652	838.979	863.846	871.221
0.000136004	2.67465e-05	697.952	847.332	856.564
0.00041511	7.73426e-05	651.754	792.287	785.029
0.000211636	0.000105293	769.84	794.422	856.477
1.87138e-05	7.01711e-06	131.474	368.131	265.987
0.000353912	6.96249e-05	413.759	465.501	491.134
0.000553071	0.000131456	543.708	566.849	584.814
0.00861007	0.000388532	257.481	432.241	401.892
0.000248156	5.04551e-05	520.199	648.282	586.208
0.000570401	0.000261562	758.651	825.065	794.023
0.000353262	6.63849e-05	618.574	777.208	728.476
0.000118829	8.56042e-06	330.948	783.812	705.114
0.000700259	4.76089e-05	439.643	816.979	787.589
0.000129313	1.87306e-05	359.47	420.016	482.901
0.00111281	0.000122217	574.061	761.643	740.386
0.00267986	0.000140321	424.638	857.819	834.933
0.000500305	2.75875e-05	326.936	628.259	636.397
0.000330892	5.58409e-05	592.589	824.307	765.312
0.000134465	1.02762e-05	378.114	606.688	653.088
0.000244439	3.28503e-05	529.484	688.782	707.491
8.20405e-05	4.12154e-06	189.429	593.371	532.481
0.00754208	0.00104247	615.404	664.004	648.466
0.00533818	0.000445517	945.683	947.457	958.308
0.00784903	0.000413926	438.228	686.467	681.06
0.000699966	0.00019635	871.357	881.971	939.203
0.00116074	9.13069e-05	274.034	436.318	347.945
0.00150426	0.000137565	432.067	434.29	504.466
0.00242924	0.000338733	563.406	586.673	598.741
0.00305872	0.000206643	464.223	465.037	514.114
0.00201237	0.000252564	874.485	875.482	915.506
0.00016991	3.87917e-05	616.014	760.415	815.527
4.18213e-05	7.68353e-05	759.765	997.314	988.181
0.000166857	2.31127e-05	406.246	702.72	652.287
0.00218522	0.000176447	334.879	964.84	871.506
0.000837651	0.000182019	433.617	452.208	463.294
0.000318766	6.64987e-05	801.948	953.561	934.141
0.005428	0.000155375	650.548	688.345	709.807
0.000345003	4.53709e-05	326.305	513.174	419.45
0.000217423	2.51715e-05	497.094	878.582	930.584
4.3882e-05	2.14081e-06	181.7	666.127	567.985
3.25545e-05	2.27911e-05	288.027	909.22	897.066
0.000922439	0.000211601	845.706	901.071	957.195
8.44335e-05	1.46385e-05	454.981	832.015	823.813
0.000378362	3.96393e-05	391.513	523.945	558.187
0.00035438	0.000141836	799.75	824.749	857.765
0.00108848	0.000229288	561.424	613.893	580.927
0.000117248	2.54925e-05	714.277	821.484	905.12
0.00304616	0.000222927	609.306	893.976	940.859
0.00354017	0.000201297	313.61	615.899	636.291
0.000879058	0.000207472	915.282	917.363	965.965
0.000184461	3.67495e-05	541.655	731.332	733.917
0.000109529	1.99882e-05	438.773	475.485	550.839
0.0125783	0.000380896	825.929	917.042	936.582
0.00200938	0.000289557	696.869	801.446	780.853
0.000308622	5.81153e-05	577.201	662.321	651.041
0.000140593	4.89929e-05	510.69	698.338	616.015
0.000180266	2.51867e-05	508.315	957.432	858.122
0.0015722	0.000194195	646.626	646.671	724.716
0.000133553	5.54935e-05	823.74	913.719	921.161
0.000417907	0.000198483	732.247	768.992	766.549
0.000543699	0.0001855	710.497	777.598	762.613
0.000695515	0.000247724	637.002	650.676	670.979
0.00546913	0.000669417	703.979	748.256	784.201
0.00137803	4.04102e-05	108.861	426.025	449.818
0.00169545	0.000292698	886.714	932.272	959.619
0.00129999	0.000185788	920.264	920.762	980.508
0.000500052	3.56068e-05	145.263	184.049	172.398
0.00409161	0.000327268	602.302	679.193	723.359
0.000219664	9.49549e-05	814.632	901.197	889.901
0.000973986	0.000238604	778.395	998.305	951.155
0.000652093	0.000106652	621.302	719.355	743.379
0.000827494	0.000144453	668.647	765.006	785.868
0.00243528	0.000315092	677.319	682.147	723.472
0.00600514	0.000543365	716.651	724.718	756.509
0.000118573	2.15517e-05	525.279	766.752	720.648
0.000569974	2.87278e-05	305.933	660.815	538.156
0.000181904	9.30827e-05	782.688	824.58	849.003
0.000208615	7.74183e-05	619.464	661.771	668.4
0.00366164	0.000398976	613.962	615.967	646.726
4.59019e-05	8.12852e-05	741.32	911.077	839.894
0.000248927	4.31245e-05	744.736	835.999	904.387
0.000178592	1.36405e-05	372.936	643.246	662.94
0.000231969	4.5939e-05	544.654	592.459	638.781
0.000172682	0.000201347	870.269	909.941	938.713
0.00355026	0.00072092	665.934	712.115	701.654
0.00264597	0.000219787	850.193	857.328	936.021
0.000363759	0.000170943	771.354	793.165	819.473
0.000246882	3.16939e-05	635.763	777.841	760.824
0.000610897	0.00014265	786.56	845.988	924.223
0.00107617	0.000223774	790.631	830.762	872.119
0.00169187	0.000212912	509.57	678.666	710.568
0.00145074	0.000112145	495.996	909.916	981.288
0.000335614	3.69945e-05	401.993	546.376	525.109
0.000159874	3.76479e-05	640.482	815.916	837.774
0.00135261	0.000214579	596.609	677.142	752.143
0.000685622	3.04365e-05	315.34	726.041	664.932
7.4433e-06	2.7843e-06	135.692	720.842	752.613
0.000318505	7.38456e-05	525.671	602.749	579.787
0.000114417	2.23058e-05	550.14	933.671	933.874
0.00328007	0.000501235	855.618	860.973	883.433
0.00115692	0.000118103	565.225	848.844	905.317
0.000288579	3.06062e-05	370.413	529.399	570.716
0.000223841	5.53129e-05	564.966	647.533	624.639
0.000192463	3.06193e-05	704.581	888.423	853.51
0.00121179	0.000255385	848.051	861.569	917.575
0.000524087	7.90727e-05	647.895	936.863	935.888
0.000797202	5.10329e-05	148.764	321.147	240.763
0.0050468	0.00110194	708.903	748.66	729.866
0.00034996	9.1522e-05	553.25	571.952	611.541
0.000396778	2.26878e-05	298.153	517.17	567.25
0.00318909	0.000271365	639.38	700.017	667.056
0.00303606	0.00034205	857.045	857.649	917.949
0.000504167	6.7805e-05	533.717	630.162	646.716
0.000228024	0.000155644	628.979	679.7	701.888
0.000877403	0.000148327	634.886	796.206	774.916
0.00120387	0.000201129	549.677	560.093	608.119
0.00556918	0.000258028	589.477	619.448	667.904
0.00188973	0.000301553	809.594	813.184	846.511
0.000114194	1.08626e-05	308.951	856.536	741.282
0.0207283	0.00450785	582.455	587.267	601.087
0.000574953	0.000160162	818.502	919.278	846.06
0.000309426	2.18799e-05	384.05	799.792	887.992
0.0232969	0.00806594	764.311	776.667	780.815
0.000563783	0.000108892	625.345	772.803	826.392
0.0113008	0.000588321	529.362	692.309	734.5
0.000522981	3.14149e-05	160.88	246.369	309.636
0.000535517	0.000158929	644.74	681.193	705.448
3.30071e-05	1.63983e-05	152.834	331.864	355.476
0.00109621	0.000239034	823.327	830.638	883.817
0.0127739	0.000473143	146.097	756.189	686.828
0.00284976	0.000500991	668.456	834.256	779.194
0.000262623	3.29383e-05	417.249	649.782	567.761
0.000698717	0.000196999	582.097	626.626	605.522
0.000347284	9.17202e-05	846.795	951.613	968.849
0.000104207	2.66042e-05	570.76	756.076	648.597
0.000106185	3.938e-05	577.097	874.293	833.416
0.00371131	0.000271899	278.21	353.72	410.223
0.000266904	5.02411e-05	557.601	692.866	712.179
0.00135625	0.000473279	224.945	259.123	279.067
0.00367157	0.000325423	232.186	283.843	334.932
0.000526626	8.22598e-05	707.737	909.32	952.358
0.000947546	3.46737e-05	226.566	686.52	749.634
0.000391552	4.62684e-05	521.74	906.233	759.667
0.00232122	0.000470466	806.24	831.223	829.075
0.00399855	0.000707551	757.198	846.424	863.477
0.000212351	1.59987e-05	147.648	468.37	501.567
0.00193294	0.00020789	363.76	512.06	543.794
0.000778271	0.000166262	705.304	916.101	932.1
0.000197577	6.64542e-05	662.356	820.386	733.72
9.67688e-05	3.67195e-05	455.793	611.649	805.205
0.000437552	4.29284e-05	454.259	621.189	680.562
0.00125386	0.000171989	605.807	657.532	607.673
0.0681366	0.00443403	407.314	558.943	619.721
0.000286018	7.2263e-05	847.191	978.85	983.106
0.000427362	9.63374e-05	774.458	887.565	960.002
0.000293596	0.000122627	718.485	785.754	766.777
0.000303434	6.9042e-05	785.891	926.558	955.047
9.65894e-05	3.77757e-05	720.325	941.606	988.125
0.00354909	0.00028825	621.723	623.172	690.881
8.43995e-06	5.21474e-06	150.923	502.9	513.038
0.000194826	2.06715e-05	331.945	377.445	509.927
0.000538123	0.000142309	830.174	855.504	934.224
0.000294666	8.74031e-05	729.884	818.202	803.504
0.000841025	0.000233566	897.637	973.204	999.165
0.000980237	0.000298211	723.691	750.334	757.658
8.2747e-05	1.80488e-05	556.094	766.979	819.107
0.00108495	6.52887e-05	309.893	838.611	865.784
0.000436775	4.88181e-05	400.204	647.454	618.779
0.000194779	1.43421e-05	253.179	334.44	351.509
0.000517744	5.67354e-05	309.875	419.072	403.231
0.000365841	7.10236e-05	739.877	865.461	993.693
0.000419569	0.000194657	777.569	821.802	847.281
0.00164212	0.000450852	791.687	794.044	851.524
0.00520601	0.00034751	911.998	919.366	961.839
0.000490703	6.48604e-05	433.052	463.544	519.362
0.000506648	3.17681e-05	324.748	572.551	594.569
0.00160508	0.000428872	262.966	331.114	346.569
0.000193336	1.68389e-05	247.149	382.541	396.544
0.0013796	6.01727e-05	292.354	456.841	519.209
0.000505157	0.000108257	799.971	911.521	911.328
0.000388849	2.39244e-05	196.321	360.774	434.62
0.00913234	0.000196461	853.344	893.361	910.343
0.000140881	3.00866e-05	533.741	697.897	718.925
0.00828201	0.00051015	732.347	890.14	962.768
0.00035339	7.11853e-05	526.442	556.69	688.544
0.000537135	0.000183416	690.032	708.444	729.442
0.000353191	4.23393e-05	423.658	499.263	479.947
0.000407815	5.94899e-05	476.854	593.098	581.733
0.00192816	0.000213333	678.839	847.107	818.378
0.000260183	4.19754e-05	540.74	703.378	773.149
0.000196751	3.68452e-05	740.862	889.942	851.132
0.00234615	0.000208561	523.825	524.209	598.561
0.000581085	0.000131809	807.035	952.988	891.367
0.00220462	0.000129672	519.459	926.873	870.346
0.00450336	0.00194653	154.082	157.72	195.76
0.00119177	0.000215503	697.095	718.31	761.111
0.000679314	5.64546e-05	215.37	275.79	302.802
0.000743872	0.000117919	664.168	664.469	745.131
0.000373159	7.97663e-05	610.362	669.98	745.195
0.000262466	7.6823e-05	638.453	714.96	703.904
0.00320681	0.000396894	420.428	485.822	479.419
0.000560289	6.21235e-05	476.045	923.354	845.82
0.00120252	6.24136e-05	321.338	359.725	337.605
0.00577246	0.00053296	786.789	787.204	810.804
0.000984638	8.41269e-05	437.105	543.768	598.538
0.00199039	0.000312681	899.534	912.399	983.764
0.000230374	5.89175e-05	612.976	713.878	685.881
8.52137e-05	3.2628e-05	229.979	933.23	881.071
0.0006204	0.000113752	557.183	672.607	731.071
0.00062972	0.000161052	524.807	581.473	554.824
0.000157619	3.68282e-05	622.352	758.854	796.776
0.000132095	1.10218e-05	294.807	403.049	471.575
0.00121382	0.000157089	461.458	643.808	652.174
0.000404788	3.33308e-05	351.369	407.685	443.415
0.000516152	9.41731e-05	624.616	664.865	703.246
0.00201924	7.39671e-06	58.0251	274.926	292.532
0.000226481	6.0504e-05	654.143	736.935	733.766
0.000234234	1.62159e-05	385.208	713.806	744.828
0.000621596	6.51659e-05	446.629	737.16	750.278
0.000648685	0.000135831	571.631	669.273	594.628
0.000166892	1.32549e-05	439.553	685.713	688.65
1.46737e-05	1.04531e-05	226.149	849.205	813.02
0.00206303	0.000122399	592.291	636.119	606.452
0.00217675	0.000171405	529.222	894.024	839.752
3.3322e-06	2.47151e-06	164.276	784.007	794.89
0.000362786	2.41832e-05	331.731	433.609	409.597
0.000181724	2.67684e-05	435.184	553.598	589.51
0.0032386	0.000209535	488.061	777.232	798.459
0.00113428	0.00012186	412.569	472.848	535.527
9.23925e-05	4.22908e-05	755.074	963.366	888.761
0.0015986	0.000155869	441.346	535.777	452.17
0.000223429	3.64461e-05	588.276	912.526	941.274
0.000151309	1.89605e-05	422.681	462.199	536.596
0.000109172	1.40885e-05	397.887	624.291	664.51
1.33e-06	3.37391e-07	126.986	656.335	683.343
0.000538196	0.000167898	925.609	932.274	977.221
0.00402552	0.000525336	468.761	510.409	480.589
0.000404109	7.24251e-05	534.734	725.474	763.405
0.00371806	0.000437343	488.837	499.595	535.303
0.000199061	3.27651e-05	450.6	545.603	533.924
0.000327345	0.00011884	577.59	609.599	621.894
0.000139918	3.94297e-05	167.116	453.699	465.921
0.00554505	0.00111464	479.893	490.112	497.223
0.0013029	0.000183115	639.33	645.155	720.121
0.00636466	0.000335299	558.148	898.286	856.383
4.18289e-05	2.64051e-05	169.7	598.603	664.08
0.00151915	9.87643e-05	651.575	670.751	723.995
0.000367121	5.0249e-05	382.666	407.508	524.678
0.000232001	2.3073e-05	351.102	382.125	437.33
0.000311338	7.93099e-05	491.703	591.139	515.642
0.000220228	5.56422e-05	719.878	880.706	847.357
0.00131587	0.000228677	857.091	893.912	861.635
0.000198857	1.47578e-05	320.892	837.721	812.198
0.000189371	2.33409e-05	409.354	495.199	551.375
0.000228605	0.000121314	863.015	915.787	923.326
0.000233804	4.2435e-05	544.636	694.347	661.651
0.000534988	7.46422e-05	270.811	728.939	722.692
0.000279662	8.6457e-05	761.875	770.309	841.369
0.000893622	0.000209532	788.33	815.267	869.958
0.0280955	0.000812702	923.124	943.935	944.628
0.00174459	0.000257098	628.58	633.843	661.247
0.00524825	0.000605193	825.69	853.638	884.814
0.000264417	5.54076e-05	693.812	958.572	956.258
3.9848e-05	1.91688e-05	194.197	400.169	441.875
0.00140003	0.000214772	539.171	600.837	563.958
3.36076e-05	3.11575e-05	342.696	956.65	894.291
0.000898234	0.000146656	679.303	680.005	762.049
0.000638415	0.000106701	533.259	574.222	654.294
0.00400806	0.00027483	584.894	649.946	591.4
0.00185269	0.000381898	833.6	891.864	859.005
0.000230178	3.83639e-05	506.895	688.909	581.9
0.000314511	0.000100316	797.569	861.722	896.758
0.00226355	0.0005036	857.909	889.16	896.95
0.000575974	0.0001534	657.95	721.474	704.385
9.63221e-05	5.52625e-06	314.902	901.393	718.678
0.000405291	4.59534e-05	402.074	477.444	547.42
0.00342183	0.000330215	612.866	614.154	646.719
0.000305408	5.46546e-05	493.992	550.791	544.838
3.45822e-06	1.97917e-06	143.107	526.248	545.028
0.000666801	0.000110543	565.91	806.001	804.256
0.000168543	7.21866e-06	178.195	422.569	431.838
0.00060055	0.000183001	869.494	900.279	978.115
0.0176358	0.000719879	868.704	915.672	959.43
0.000279048	3.79549e-05	519.877	791.999	798.604
0.00238311	0.000311135	452.27	499.954	555.463
0.000405547	3.32017e-05	276.274	381.008	403.828
7.37691e-05	1.1157e-05	370.342	472.593	548.111
0.00221314	0.000221234	726.8	727.022	774.272
0.000353822	3.51583e-05	482.424	530.482	607.743
0.000153564	1.11663e-05	292.276	551.155	406.332
0.0013419	0.000223152	739.899	744.635	818.674
0.000101573	1.87627e-05	335.716	395.603	453.542
0.00279293	0.000257583	457.616	591.757	514.693
6.61515e-05	8.96146e-06	287.047	689.504	778.248
0.00121668	0.000179326	667.735	786.488	843.621
0.0024289	0.000251071	787.146	834.93	805.923
0.000688935	0.000102795	619.578	781.335	726.226
0.00085708	0.000111526	587.31	764.137	685.046
6.48587e-05	0.000134837	803.498	880.597	892.702
0.00383334	0.000317752	766.148	945.471	925.978
0.000219917	6.74872e-05	646.768	687.861	770.927
0.000968362	8.43337e-05	245.116	261.964	355.1
0.0170036	0.00735263	367.239	378.15	388.86
0.0954692	0.00707621	950.339	963.845	963.326
0.00429841	0.000831241	640.771	640.841	668.217
0.0413014	0.00116658	941.615	942.175	950.353
0.0001242	9.02329e-06	376.931	644.625	711.59
0.00201647	0.000251893	159.1	206.551	161.823
0.000146766	3.65317e-05	650.458	786.469	783.947
0.000361695	8.6543e-05	491.085	511.712	556.953
0.000178644	5.77685e-05	732.988	838.867	823.575
0.000530262	9.844e-05	734.774	831.541	876.466
0.000301964	5.83138e-05	651.824	833.098	846.119
0.000902769	9.75229e-05	415.199	584.697	632.487
0.00124103	0.000110446	309.276	395.009	401.31
0.000114756	9.96683e-06	291.016	898.393	794.936
0.000416119	6.87677e-05	653.549	858.289	806.759
0.000522236	6.54991e-05	419.997	544.16	557.67
6.60349e-05	5.59523e-06	336.998	508.885	540.03
0.000461291	0.000171484	798.243	837.474	885.798
0.000306366	7.59388e-05	581.818	635.199	738.794
0.00130768	0.000424083	785.551	786.642	823.91
0.000291467	8.82304e-05	758.34	820.73	877.52
0.000743449	0.000115052	510.123	590.579	570.415
