sqrts	xsec	
394.563	1.3042e-06	
394.66	1.30394e-06	
394.757	1.30368e-06	
394.853	1.30342e-06	
394.95	1.30316e-06	
395.047	1.30291e-06	
395.144	1.30265e-06	
395.24	1.3024e-06	
395.337	1.30215e-06	
395.434	1.3019e-06	
395.531	1.30165e-06	
395.627	1.30141e-06	
395.724	1.30116e-06	
395.821	1.30092e-06	
395.918	1.30068e-06	
396.014	1.30044e-06	
396.111	1.3002e-06	
396.208	1.29996e-06	
396.305	1.29972e-06	
396.401	1.29949e-06	
396.498	1.29925e-06	
396.595	1.29902e-06	
396.692	1.29879e-06	
396.788	1.29856e-06	
396.885	1.29833e-06	
396.982	1.2981e-06	
397.079	1.29788e-06	
397.175	1.29765e-06	
397.272	1.29743e-06	
397.369	1.29721e-06	
397.466	1.29699e-06	
397.562	1.29677e-06	
397.659	1.29655e-06	
397.756	1.29633e-06	
397.853	1.29612e-06	
397.949	1.2959e-06	
398.046	1.29569e-06	
398.143	1.29548e-06	
398.24	1.29527e-06	
398.336	1.29506e-06	
398.433	1.29485e-06	
398.53	1.29465e-06	
398.627	1.29444e-06	
398.723	1.29424e-06	
398.82	1.29404e-06	
398.917	1.29384e-06	
399.014	1.29364e-06	
399.11	1.29344e-06	
399.207	1.29324e-06	
399.304	1.29304e-06	
399.401	1.29285e-06	
399.497	1.29266e-06	
399.594	1.29246e-06	
399.691	1.29227e-06	
399.788	1.29208e-06	
399.884	1.2919e-06	
399.981	1.29171e-06	
400.078	1.29152e-06	
400.175	1.29134e-06	
400.271	1.29115e-06	
400.368	1.29097e-06	
400.465	1.29079e-06	
400.562	1.29061e-06	
400.658	1.29043e-06	
400.755	1.29026e-06	
400.852	1.29008e-06	
400.949	1.28991e-06	
401.045	1.28973e-06	
401.142	1.28956e-06	
401.239	1.28939e-06	
401.336	1.28922e-06	
401.432	1.28905e-06	
401.529	1.28888e-06	
401.626	1.28872e-06	
401.723	1.28855e-06	
401.819	1.28839e-06	
401.916	1.28822e-06	
402.013	1.28806e-06	
402.11	1.2879e-06	
402.206	1.28774e-06	
402.303	1.28758e-06	
402.4	1.28743e-06	
402.497	1.28727e-06	
402.593	1.28712e-06	
402.69	1.28696e-06	
402.787	1.28681e-06	
402.884	1.28666e-06	
402.98	1.28651e-06	
403.077	1.28636e-06	
403.174	1.28621e-06	
403.271	1.28607e-06	
403.367	1.28592e-06	
403.464	1.28578e-06	
403.561	1.28563e-06	
403.658	1.28549e-06	
403.754	1.28535e-06	
403.851	1.28521e-06	
403.948	1.28507e-06	
404.045	1.28494e-06	
404.141	1.2848e-06	
404.238	1.28466e-06	
404.335	1.28453e-06	
404.432	1.2844e-06	
404.528	1.28426e-06	
404.625	1.28413e-06	
404.722	1.284e-06	
404.819	1.28388e-06	
404.915	1.28375e-06	
405.012	1.28362e-06	
405.109	1.2835e-06	
405.206	1.28337e-06	
405.302	1.28325e-06	
405.399	1.28313e-06	
405.496	1.28301e-06	
405.593	1.28289e-06	
405.689	1.28277e-06	
405.786	1.28265e-06	
405.883	1.28253e-06	
405.98	1.28242e-06	
406.076	1.2823e-06	
406.173	1.28219e-06	
406.27	1.28208e-06	
406.367	1.28197e-06	
406.463	1.28186e-06	
406.56	1.28175e-06	
406.657	1.28164e-06	
406.754	1.28153e-06	
406.85	1.28143e-06	
406.947	1.28132e-06	
407.044	1.28122e-06	
407.141	1.28111e-06	
407.237	1.28101e-06	
407.334	1.28091e-06	
407.431	1.28081e-06	
407.528	1.28071e-06	
407.624	1.28062e-06	
407.721	1.28052e-06	
407.818	1.28042e-06	
407.915	1.28033e-06	
408.011	1.28024e-06	
408.108	1.28014e-06	
408.205	1.28005e-06	
408.302	1.27996e-06	
408.398	1.27987e-06	
408.495	1.27978e-06	
408.592	1.2797e-06	
408.689	1.27961e-06	
408.785	1.27953e-06	
408.882	1.27944e-06	
408.979	1.27936e-06	
409.076	1.27928e-06	
409.172	1.27919e-06	
409.269	1.27911e-06	
409.366	1.27903e-06	
409.463	1.27896e-06	
409.559	1.27888e-06	
409.656	1.2788e-06	
409.753	1.27873e-06	
409.85	1.27865e-06	
409.946	1.27858e-06	
410.043	1.27851e-06	
410.14	1.27844e-06	
410.237	1.27837e-06	
410.333	1.2783e-06	
410.43	1.27823e-06	
410.527	1.27816e-06	
410.624	1.27809e-06	
410.72	1.27803e-06	
410.817	1.27796e-06	
410.914	1.2779e-06	
