Omega	Omega_err	MA1	MS1	svev	alpha
0.00298148	0.000153555	712.82	691.444	819.463	-0.788201
0.0641437	0.0013334	211.4	872.338	909.24	0.0774626
4.74349e-05	3.98288e-06	175.29	341.469	868.108	-0.78283
0.00581125	0.000277346	753.371	623.704	370.851	1.34963
5.71798e-05	3.91702e-06	155.494	287.108	266.287	-1.04414
2.09977e-06	3.20149e-06	587.188	263.749	24.2092	0.145897
5.25415e-05	5.3849e-07	187.456	402.233	669.411	0.365195
0.0184175	0.000615504	342.525	624.496	819.227	-1.53019
0.0746279	0.00405112	365.94	204.066	262.772	-1.3776
0.0584984	0.00105238	126.404	458.716	586.566	0.0954329
1.87363	0.0187355	750.185	186.275	781.414	-0.866753
0.00077892	0.000258525	759.979	427.33	154.55	0.186944
0.00530967	0.000242958	664.439	725.341	727.419	1.27574
1.86173	0.0333436	939.09	159.442	453.069	-0.692452
0.00179783	9.449e-05	511.674	693.389	895.935	-1.12907
0.000199444	1.67558e-05	367.885	424.011	154.38	1.06186
0.0105681	0.000392017	578.076	487.082	899.595	0.641669
0.678597	0.0108696	895.797	64.2394	235.392	0.539237
1.23438	0.0412585	200.514	94.5067	895.853	0.684106
0.24061	0.00965169	471.837	53.9692	277.987	1.43289
0.147848	0.00282621	729.31	333.236	862.323	-1.09511
0.00590035	0.000265251	442.678	344.15	431.572	0.762362
0.854511	0.0135775	87.5395	83.1262	883.39	1.41145
0.00125964	6.76501e-05	457.137	668.096	787.492	-0.330131
0.000165001	1.39665e-05	205.178	350.413	100.067	-1.44788
0.000680639	3.66974e-05	364.653	595.867	711.059	-1.21833
15.3824	0.266883	640.373	146.494	830.122	0.0529422
0.000414555	8.62822e-06	150.464	351.626	473.483	-1.17911
0.000478234	4.71202e-05	634.863	686.388	276.819	1.15113
0.0671513	0.00100564	80.5385	493.121	609.474	-1.30013
2.93111e-06	1.10798e-06	526.247	790.444	36.401	-1.33316
0.0759531	0.00172061	508.54	562.752	471.088	1.5128
1.09314e-07	3.02001e-06	863.165	708.29	21.6427	0.571483
0.000172053	1.21186e-05	354.157	611.65	794.309	-0.775563
20.8352	0.228887	708.144	268.644	770.213	1.5517
0.000417455	5.62744e-05	570.271	405.226	119.482	1.07724
0.000576999	1.14263e-05	141.614	336.556	709.603	-0.854745
0.0180282	0.000648677	779.677	364.567	314.769	-1.1444
9.45515e-05	3.73542e-06	205.011	663.733	212.156	-0.502922
0.000628469	3.45278e-05	276.485	357.904	322.131	0.570901
0.00282956	0.000112537	116.195	191.962	364.268	-1.08333
0.290084	0.0103906	753.611	210.452	408.889	-0.278026
0.0590042	0.00159708	429.096	521.622	406.018	0.0410329
2.00198	0.0331928	876.848	108.744	356.603	1.56859
0.00656783	0.000237206	395.3	537.175	227.996	-1.50635
0.00232942	0.000192433	851.742	380.846	157.083	-0.960013
0.0482682	0.000893195	94.5795	820.207	534.799	-1.37269
0.943462	0.0724627	228.112	147.573	745.038	-0.624603
0.000142635	6.12738e-06	289.535	828.182	456.893	-0.718007
24.408	0.265263	88.6336	129.539	683.27	-1.42019
0.00262314	0.00013642	601.161	875.264	561.44	-0.112645
0.0164799	0.00298613	934.008	671.597	463.977	0.0977691
0.000261373	8.70689e-06	258.772	687.086	552.083	-0.421296
1.95695	0.195162	117.933	135.184	560.755	-1.18503
0.000209782	3.19389e-05	905.391	887.571	186.667	-1.17805
0.0115103	0.000260244	85.1446	844.291	426.77	-1.10478
1.60035	0.0285027	722.473	142.467	420.368	-0.611985
0.000396283	1.38157e-05	222.006	872.726	353.786	0.911433
0.000347381	5.86884e-05	797.99	695.933	255.008	0.953531
1.50418e-05	1.63134e-06	417.53	847.646	335.305	0.984356
5.14179e-05	1.06102e-05	584.733	715.589	180.048	0.440877
0.00102326	8.2735e-05	800.772	904.083	763.366	0.532904
0.483853	0.0075346	841.655	248.755	794.847	0.89418
0.00794824	0.000159824	143.046	367.476	933.03	1.31528
0.000219144	1.95155e-05	459.942	569.304	224.641	1.10137
7.71603e-05	9.67978e-06	492.03	855.461	641.053	0.460586
0.000358307	3.48491e-05	601.393	756.29	450.677	-0.558438
0.0228608	0.000881001	653.936	333.321	136.438	-1.50474
0.00775868	0.000191691	98.9097	432.041	661.7	-0.737684
0.000372114	2.42678e-05	386.125	706.513	934.882	1.22062
0.00749255	0.000361852	905.267	595.512	673.489	-0.775697
0.0200916	0.000706125	912.988	406.057	172.582	-1.40215
0.0685329	0.00266204	925.361	540.456	904.353	-0.269023
4.29688e-05	6.35035e-06	445.917	509.993	61.9153	-0.113827
0.00472271	0.000137265	316.283	879.427	786.226	-1.40565
0.000113509	5.46672e-06	262.748	711.459	74.519	1.46684
0.00414899	0.000196592	193.5	200.223	232.866	-0.657438
0.000950994	0.000532085	856.736	817.186	180.087	0.103409
0.000135321	1.17064e-05	462.698	911.982	786.218	1.0891
2.48104e-05	8.70419e-07	368.04	774.147	900.451	-0.259403
0.000106752	4.65459e-06	364.603	853.496	831.965	-0.546633
0.00109618	5.67857e-05	413.489	568.203	789.979	0.909386
9.63109e-05	1.1384e-05	497.63	874.063	842.191	0.627522
0.000333628	3.56164e-05	635.522	858.88	666.99	0.734358
8.83422e-07	6.69327e-08	109.103	233.376	25.4598	0.97397
0.0627851	0.0018865	100.562	166.05	343.597	1.45155
0.551208	0.0081832	128.033	688.158	808.905	0.0462865
0.00419547	0.000178985	512.305	737.563	932.231	-0.188242
0.00927281	0.000357646	641.059	550.266	766.316	1.14112
0.00871525	0.000206588	168.468	495.258	653.045	-1.38039
0.00868348	0.000305707	419.321	434.311	760.595	0.405259
0.00795763	0.000277853	343.19	398.512	363.389	-1.37936
0.610334	0.0147304	581.888	242.511	871.09	-0.34106
0.0524937	0.00370031	358.562	195.974	354.127	0.462337
0.0695313	0.00215202	834.132	134.656	162.738	-0.221328
0.0170564	0.00065893	822.22	622.14	869.76	-0.361503
0.0119203	0.000297998	222.406	860.773	248.913	0.0463522
0.010283	0.00034201	406.031	352.147	575.788	-0.555453
0.136016	0.00259813	736.457	333.449	952.24	0.961162
0.00992228	0.000349801	681.961	714.061	867.017	-1.29277
0.00109569	8.85305e-05	906.572	800.073	480.455	-0.64979
37.2429	0.284078	946.048	142.009	940.392	-0.645305
0.00075659	2.17442e-05	226.665	584.395	724.418	1.15254
5.07068e-05	3.22103e-06	256.535	499.962	252.544	-1.40016
0.605147	0.0370122	410.735	179.991	569.502	-0.248043
0.0006409	4.22132e-05	482.137	676.788	744.495	0.93119
5.2745e-05	1.24516e-06	60.237	472.315	602.752	-0.807757
0.000203264	7.51534e-06	236.375	780.184	332.049	0.670898
4.08861e-09	1.43724e-07	630.257	902.346	7.7122	-1.07182
0.000311625	1.16452e-06	94.3545	209.809	453.97	0.440887
0.00101642	7.73472e-05	744.204	733.101	507.698	-0.799292
0.140966	0.01568	283.063	832.068	300.594	-1.56822
3.10063e-06	7.90124e-07	62.0591	199.495	422.444	0.501948
9.65258	0.0897152	826.283	102.683	456.726	-0.0202585
10.6172	0.167414	524.997	111.034	736.698	1.17468
0.0047867	0.000263032	841.217	584.765	587.877	0.73783
0.55796	0.0596459	537.111	362.402	893.796	0.0749607
8.4035e-05	1.23656e-05	522.211	654.264	165.035	0.284367
1.232	0.0276351	437.364	172.389	836.258	-0.640834
0.00959646	8.48239e-06	54.4577	696.832	297.54	0.594902
0.0347698	0.000928378	846.327	774.789	349.789	-1.51314
0.111331	0.00219997	827.471	273.504	512.392	0.777053
0.0987278	0.00488522	334.538	237.847	621.633	-0.340448
0.0422519	0.0012322	772.612	68.162	127.364	-0.957295
4.23574e-05	2.12513e-06	380.564	845.009	719.425	-0.489662
0.00266194	0.000129664	549.273	743.672	934.718	1.23142
0.0755891	0.00178789	866.061	486.342	188.8	1.52415
1.01924	0.0693722	233.174	71.2889	674.841	1.29335
0.124833	0.00252404	796.077	447.749	930.109	-1.29329
0.0185834	0.000592355	671.253	461.239	835.843	0.605799
0.0047787	0.000287593	649.086	239.859	85.3794	-1.55058
0.00106681	3.46066e-05	258.021	878.776	202.516	-0.0987934
0.00749695	0.000343818	773.785	722.607	812.876	0.30922
0.000663946	4.60701e-05	516.279	660.549	490.909	-0.443113
0.267935	0.00839166	196.891	66.7592	344.761	-0.236178
0.0044645	9.8232e-05	88.0482	289.894	337.173	-0.418651
0.0617471	0.00138472	687.643	311.677	455.619	1.16632
0.0057836	0.000247168	722.916	633.692	564.519	-0.318013
0.00565428	0.000590885	823.551	596.232	405.802	-0.272263
0.00496689	0.000198952	525.008	675.12	882.007	-1.28606
0.266838	0.00735448	447.727	211.516	689.374	-0.527814
19.1969	0.168952	822.065	81.545	691.254	1.44515
0.171513	0.00298865	98.3043	699.205	385.444	-1.50463
0.00218996	0.000149277	939.1	808.588	388.414	-1.26937
0.00296162	7.93297e-05	170.264	528.152	967.231	0.616948
1.06253e-05	4.42473e-07	211.844	500.325	96.0589	1.19793
0.0317541	0.00212076	146.557	208.883	295.353	-1.44724
4.26744e-05	2.49088e-05	834.003	787.124	130.833	0.424342
0.0139929	0.000569141	948.64	642.208	967.097	-0.587372
0.000585231	5.7539e-05	673.753	642.083	273.768	1.11947
0.0453123	0.00119555	391.288	288.683	877.524	0.775125
0.00761137	0.000210127	147.271	778.887	842.835	-0.417526
0.000214626	3.39991e-05	357.04	192.769	64.4148	-0.811456
0.000328498	0.000172502	643.094	425.898	123.894	0.0659177
0.000793139	6.2616e-05	584.781	671.246	560.75	0.836542
0.0302912	0.00465904	508.37	381.574	401.951	-0.108963
362.369	0.582909	73.7821	96.2513	778.571	0.0244712
0.0396443	0.00110167	688.334	267.378	364.765	0.689527
0.0476261	0.00124165	506.06	328.001	466.747	-1.29286
0.00176194	5.35772e-05	156.889	517.141	456.111	0.360693
0.00532606	0.000231783	659.91	931.581	856.661	-0.125913
0.00282168	0.000120422	407.479	537.092	980.922	-0.513114
0.000282477	2.02889e-05	258.338	503.872	103.847	1.54378
0.109613	0.00227846	835.446	261.56	457.26	0.756454
1.82998e-05	1.26725e-06	307.811	601.435	249.328	1.25394
14.3539	0.139125	818.812	126.355	619.007	1.55734
8.67996e-06	1.30049e-06	404.357	535.778	85.1022	-0.436777
2.36295	0.0281973	102.919	799.069	975.806	0.0392547
0.00121641	9.01853e-05	780.65	907.987	972.444	0.74291
0.000587971	7.62273e-05	495.079	208.487	74.0734	-0.9141
0.000136507	2.56571e-05	662.359	641.435	201.233	0.710059
0.00899018	0.00070004	852.995	693.844	467.339	0.166873
0.928997	0.0537356	345.279	113.798	452.808	-1.00948
0.000197274	1.14678e-05	190.153	282.719	175.216	-0.998011
0.0329174	0.00340786	768.497	517.167	543.749	0.155368
0.000641701	6.79484e-05	366.236	80.9298	62.8885	1.12195
0.00591698	0.000302603	938.917	650.075	594.01	-1.05807
0.0127186	0.00299225	808.563	565.407	372.868	-0.0558649
0.00080344	2.25324e-05	256.842	657.538	209.028	0.0730315
2.54121e-05	2.46584e-06	401.382	525.762	77.2877	-1.18739
0.00116904	0.000104279	589.56	477.594	301.413	0.686475
0.0248177	0.000749917	710.313	449.715	900.934	0.801848
0.0193433	0.00215026	916.882	379.978	305.387	0.100566
1.81372e-05	1.45024e-06	410.908	934.469	389.75	-0.582528
0.000573875	4.94511e-05	634.544	815.021	478.305	-0.349679
18.4961	0.617291	430.427	121.233	871.041	-0.0240611
8.76319e-06	6.41203e-06	728.771	132.757	16.5722	0.479159
18.6936	0.256038	608.519	117.748	774.787	-1.11647
0.000868578	5.91353e-05	545.342	737.566	863.264	-0.879373
0.00953889	0.000321185	237.281	302.013	975.348	-0.678391
0.47281	0.00783214	631.991	234.691	816.257	-1.03267
0.00906994	0.000242275	219.159	917.285	486.381	-1.42105
0.0438492	0.00110349	782.306	326.543	436.922	1.06013
0.00240116	0.000101566	397.776	360.84	330.46	-0.828218
0.00135332	7.09154e-05	443.596	647.108	889.002	-1.12906
0.450653	0.0109128	714.856	183.515	285.938	-1.38888
0.0281154	0.00110456	871.081	277.984	278.714	-0.662532
0.0188865	0.00061132	529.997	400.319	573.598	-1.19254
0.000159655	2.0075e-05	585.01	749.805	292.402	-1.00535
0.000253579	4.56613e-05	717.09	647.609	228.424	0.887219
0.00677301	0.000459477	924.152	904.684	620.239	0.172424
1.71369e-05	6.92605e-07	315.524	662.131	791.463	-0.447054
1.34851e-05	8.97499e-07	359.238	755.177	498.809	0.729967
38.967	0.328583	888.693	111.429	790.471	-1.31216
0.000125011	5.86801e-06	339.412	900.147	372.065	1.08132
0.0752293	0.00187926	350.466	280.661	964.631	1.11495
0.000330549	1.04572e-05	80.4658	286.283	35.8509	1.34556
0.0847614	0.0018656	883.892	347.518	711.006	0.864133
0.15538	0.0124644	302.202	159.08	330.616	1.24981
0.000833104	0.000155111	771.211	728.449	256.27	0.236409
0.409529	0.0140439	533.626	138.082	308.3	-1.11544
0.00166052	4.81017e-05	199.51	588.836	228.043	-0.0966241
0.0248487	0.00400009	538.983	300.23	314.124	-0.0386672
0.0069014	0.000309584	530.89	389.729	343.249	1.1849
0.0388917	0.00114892	626.013	514.57	805.666	0.214173
0.00335966	0.000327638	812.088	655.864	343.892	0.209108
0.002289	0.000141397	764.944	697.922	464.924	-1.17185
4.63759	0.0336875	476.371	58.8631	702.539	0.300737
0.909334	0.0304983	146.945	921.147	740.93	-1.5359
0.000234092	2.45575e-05	559.983	764.41	480.872	-0.710506
0.96179	0.0221995	114.64	143.71	761.769	-1.22534
0.000834789	5.30042e-05	483.439	763.339	987.14	0.333463
6.18808e-05	4.24964e-06	327.908	515.798	175.144	-1.18874
0.133489	0.00410818	221.662	187.306	688.486	-1.08212
0.015851	0.000517992	835.228	936.304	283.258	1.52404
0.0935206	0.00263914	945.167	339.364	581.264	-0.48311
0.000218669	8.67197e-06	310.511	803.913	357.972	-1.24927
0.480925	0.0109168	618.323	173.944	376.809	1.11873
0.00126028	4.35714e-05	267.654	907.874	966.1	0.638661
0.00197747	0.000140861	721.212	485.379	310.127	0.701948
1.04225	0.000223593	51.1773	529.902	845.205	-1.39933
0.000953198	8.94328e-05	667.207	493.404	210.92	-0.967474
6.97893e-05	8.74805e-06	479.708	732.205	177.984	0.183034
0.0183028	2.11067e-05	121.569	285.631	904.578	-0.0877048
0.00408155	0.000115905	139.544	905.553	574.854	-0.411618
0.000292074	1.40944e-05	129.497	222.033	225.857	0.725595
0.000787203	2.61974e-05	179.907	719.324	434.822	-0.533543
7.42684e-06	4.74711e-07	254.703	858.789	54.5515	1.22564
0.813659	0.0144045	438.691	189.358	944.767	-0.852139
0.00286792	0.000147656	632.762	588.164	421.378	-1.20114
0.000833325	4.31899e-05	370.369	572.368	676.25	-1.1782
1.47264	0.0374776	807.999	204.33	597.452	-0.202674
1.77361	0.147463	159.883	76.5924	804.66	1.38769
0.930493	0.0677444	248.626	146.242	673.006	-0.909737
0.00666174	0.000389141	815.565	584.776	541.049	-0.424
0.0681321	0.00228178	493.565	229.893	255.915	-1.32551
6.89484e-05	5.16316e-06	369.251	704.867	307.524	1.33433
0.000105087	1.38335e-05	343.031	696.488	43.3514	-1.56377
2.83181e-06	1.683e-07	318.856	701.826	128.075	0.570376
5.59258e-05	1.59593e-05	856.156	879.357	117.926	-1.12799
0.00246022	0.000163728	905.95	729.81	83.5829	-1.51481
0.000354121	4.47535e-05	826.052	741.949	229.014	-1.03123
9.45589e-06	9.30438e-07	376.725	762.761	537.251	0.668869
34.2595	0.291863	942.655	138.033	791.192	1.11802
0.00270563	0.000148656	792.9	790.7	780.826	-0.482041
0.0023634	0.000125732	537.188	478.4	349.449	-1.0963
0.00259484	7.70032e-05	230.226	904.671	832.759	1.0683
64.5911	0.506468	834.029	107.299	981.019	-1.26926
0.00113947	8.42472e-05	787.109	357.84	114.688	1.01221
0.00566416	0.000148721	149.789	527.662	993.955	0.569539
0.0978684	0.0171661	340.424	216.663	394.803	-0.0819819
0.120741	0.0121195	304.696	149.35	330.452	-0.582667
8.5253	0.0684745	890.05	58.9016	661.432	-1.23012
0.16538	0.00754201	487.302	132.86	260.216	-0.0794534
0.00299036	7.63642e-05	87.5317	316.183	315.444	0.584785
0.000678556	2.7644e-05	373.483	856.332	782.341	1.29699
0.000468433	1.53598e-05	264.172	706.092	735.308	-1.01022
0.0334551	0.000996631	283.754	278.531	859.866	-0.474865
1.63271	0.0603418	445.194	187.279	822.927	0.25893
3.81001e-05	3.01286e-06	286.629	552.24	897.054	0.697746
18.8902	0.2945	561.141	131.014	830.709	-0.954072
0.0150403	0.000375731	213.874	937.2	671.348	-1.4017
0.000233476	1.33826e-05	303.383	519.883	740.229	-0.867757
4.57239e-07	1.53247e-07	426.215	834.505	137.492	0.442845
0.00249977	0.000131839	590.597	661.211	819.578	0.490045
3.26404e-09	3.15511e-06	889.742	794.824	5.82704	1.1322
0.0464383	0.00196104	932.103	355.785	443.367	-0.40165
1.24108e-05	8.60953e-06	858.025	882.311	95.1562	-0.807279
0.0503536	0.000507295	63.3248	149.327	439.905	-0.10763
1.36884e-05	3.85034e-07	136.527	283.581	520.046	-0.952255
0.00468958	0.000347274	753.464	551.571	421.251	-0.384287
7.09428e-08	2.69428e-08	436.076	804.234	19.621	-0.943598
0.00900814	0.000318552	515.445	824.415	855.774	-1.47769
0.434173	0.0229511	669.239	349.553	890.136	-0.156428
0.000636833	5.55643e-05	655.338	874.948	822.536	0.528283
0.354318	0.0115928	807.259	365.484	911.282	0.221178
2.33012e-06	7.82884e-07	464.81	550.139	37.1073	1.11905
1.09192e-05	2.22486e-05	783.72	476.387	54.0388	0.1792
0.474691	0.00217418	77.9584	908.023	934.784	0.304328
0.0587249	0.00241395	762.256	636.929	796.718	-0.125545
0.00754519	0.00032958	511.345	391.73	490.184	-0.601437
0.00637471	0.000282375	691.282	573.01	759.005	-0.94044
0.00085481	5.46548e-05	497.958	751.999	868.938	-0.360864
0.00568656	0.000166557	167.483	942.512	955.581	-0.505389
0.00486815	0.000697391	542.651	273.583	196.138	0.287257
0.0475258	0.00161931	699.971	124.877	149.33	-0.431549
0.0366985	0.000641988	82.8997	730.417	959.545	0.795622
2.46789e-05	2.78124e-06	417.346	682.669	214.079	1.03029
0.00131479	5.68831e-05	124.399	855.744	137.371	1.32188
2.13418e-06	5.77591e-07	478.754	941.2	122.294	0.927401
0.108222	0.00310367	743.199	172.284	181.154	1.48951
0.00108225	3.4413e-05	164.796	507.729	313.941	1.25902
0.00197485	0.000148341	731.312	626.605	492.702	0.549592
2.84386e-06	3.44255e-06	701.482	947.371	38.5368	-0.0653352
0.0015049	0.000120538	727.787	451.175	233.225	0.818147
0.00190943	5.75224e-05	183.844	702.395	588.787	-1.06419
0.000806812	0.000103639	608.139	233.098	82.9443	-0.843894
6.21781e-06	8.89239e-07	224.298	236.224	27.5544	-1.26748
0.00042565	3.70192e-05	358.508	395.534	71.602	1.45734
0.746333	0.049039	853.263	371.153	864.778	-0.0931875
0.0113904	0.000629034	947.758	214.567	146.133	0.469757
1.15092e-05	7.80612e-07	211.938	375.07	129.603	0.69548
5.00972	0.0749013	776.245	113.16	482.321	1.3604
0.008941	0.000434961	765.555	208.682	95.193	1.43148
0.0043206	0.000772289	391.78	242.253	187.847	-0.266358
0.00194499	9.39321e-05	428.477	574.193	512.252	0.230654
0.0240656	0.000757916	919.727	411.752	537.767	0.827233
0.00545192	0.000273001	732.905	391.039	234.42	1.12745
0.000799932	5.7789e-05	555.606	623.424	508.898	0.805167
0.000504906	5.90605e-05	948.494	913.526	478.193	0.759372
0.187027	0.000700368	76.6862	742.128	675.069	0.959021
0.00169723	0.000113123	900.81	903.158	761.159	1.02011
0.000160486	6.21825e-06	195.411	726.522	240.688	-0.549463
0.011591	0.00038398	350.715	442.242	898.621	0.257918
0.00191164	0.000159682	803.994	571.161	346.069	-0.626776
0.000270145	9.65247e-05	912.2	650.998	160.21	0.303336
0.00136941	3.47372e-05	324.422	797.467	353.495	0.0621552
0.000102337	2.02908e-05	760.993	892.62	262.239	-0.618137
1.42692e-05	7.07196e-06	684.748	832.483	109.398	1.00419
0.00111984	8.81272e-05	785.641	845.855	644.711	0.473187
0.0535517	0.00119495	622.377	836.816	975.745	1.50466
0.00566443	0.00015248	329.058	865.813	561.484	1.47687
0.00175017	9.47997e-05	486.974	436.967	271.323	-1.10636
8.36654	2.6375	137.965	137.515	744.647	-0.177414
1.67476	0.0262164	884.982	252.331	963.349	-0.305828
0.00175919	5.30307e-05	194.951	782.959	706.187	0.684079
0.50169	0.00796182	665.443	213.573	537.855	1.15086
42.2596	0.316103	109.428	493.405	517.435	0.00378455
0.866488	0.0189383	380.221	87.077	480.672	0.634622
0.0011605	9.27013e-05	902.89	898.433	672.437	0.55599
0.00422774	0.000167708	385.399	562.283	824.988	-0.209912
0.0245713	0.000676377	649.798	806.02	876.834	-0.0929774
0.0373057	0.000746516	108.351	571.054	873.183	0.295937
8.78678e-06	9.64076e-07	404.014	814.407	312.637	-0.86114
0.0105454	7.84857e-05	77.9807	598.256	93.13	-1.32835
0.835117	0.0387458	141.661	102.677	578.8	-1.26568
0.0605728	0.0011859	139.755	474.113	799.328	-0.0981486
7.8779e-05	5.86526e-06	422.546	923.493	146.59	-1.42194
0.00904116	0.000379188	535.777	371.549	481.086	0.900398
0.0228593	0.00244783	227.569	167.06	257.753	-0.923017
7.43616	0.0595101	688.114	151.109	800.594	-0.747282
0.0132093	0.000511247	915.516	572.221	488.535	-1.24921
0.0108173	0.00137123	220.478	732.126	180.359	1.5481
8.03873e-06	6.42783e-06	784.803	850.121	90.8057	-0.655759
0.000730801	2.89381e-05	374.234	865.183	760.264	1.30745
0.0429548	0.00116046	838.677	449.712	963.595	0.861424
0.00327818	0.000200562	771.261	786.034	561.245	-0.263707
16.6467	0.189648	903.094	430.383	622.632	1.56671
7.33629e-05	1.07994e-05	531.492	723.97	261.571	0.492909
0.216749	0.00215842	346.191	894.921	759.503	-0.010442
0.0445202	0.00392557	677.047	571.412	489.961	0.0581856
0.229074	0.00420856	471.532	562.829	809.977	0.0413635
0.00429702	0.000209219	478.013	403.61	429.912	1.03242
1.02395	0.0184268	803.322	197.271	603.226	-0.465342
0.0886636	0.0021683	933.305	401.171	768.169	0.434875
0.00495497	0.000220132	781.555	858.161	637.487	1.34879
0.0320538	0.00123518	632.131	360.943	586.644	-0.478056
0.333028	0.00739127	305.864	350.561	844.662	1.49513
2.30718	0.0243954	871.973	323.8	494.941	1.51114
0.00104904	8.37023e-05	836.629	881.168	494.684	-0.371737
9.26614e-06	5.18817e-07	334.778	781.818	211.092	-0.47249
0.034695	0.00105996	929.089	472.474	701.777	-1.08874
0.423238	0.00672554	823.645	436.095	792.078	1.43953
0.00205033	8.93935e-05	344.256	476.4	887.66	0.54175
1.31617e-05	7.85985e-06	787.344	828.303	21.2541	1.48837
0.000147518	8.97914e-06	228.864	449.701	949.728	-1.24544
0.000177795	2.9265e-05	723.501	570.879	85.4917	-1.21881
0.000492977	3.69244e-05	502.047	683.614	494.22	0.384425
0.00211266	0.000106605	515.431	656.102	971.996	1.00121
1.51506	0.0210634	178.576	737.608	972.167	-0.0191276
0.400109	0.057137	223.702	355.708	452.675	-1.56304
0.0849296	0.00406474	782.108	675.668	675.237	0.0626841
0.00656294	0.000283124	553.97	449.054	494.223	0.416965
0.00185586	0.000129963	848.756	788.778	736.552	0.812744
0.0208271	0.000630537	409.657	378.013	870.875	0.426755
0.000352219	5.20516e-06	111.626	257.157	258.948	1.26259
0.0137234	0.000541889	863.259	673.455	720.868	0.268982
0.000300349	2.27111e-05	461.062	528.492	80.4515	-1.42476
2.5098e-06	6.50374e-06	834.2	701.476	49.9018	0.470417
1.59367e-05	2.17895e-06	427.144	647.067	170.522	0.580525
0.227761	0.0270241	146.121	98.4196	318.194	1.50487
3.73534	0.0301305	837.198	597.619	737.982	1.55291
0.00142383	0.000104844	925.632	849.519	630.517	-0.709109
0.00356475	0.000192257	156.676	857.09	177.001	-1.44074
0.050822	0.00113093	580.544	685.893	627.39	-1.50121
0.000470296	7.71736e-05	264.386	155.826	69.565	-1.42556
0.00353695	0.000185272	807.302	829.093	696.272	-1.22667
4.43847	0.0663838	526.16	150.654	794.533	-0.752425
0.000395496	1.40033e-05	199.074	929.508	240.272	0.426841
0.889567	0.012275	577.127	284.29	630.545	-1.44418
0.000888127	2.45984e-05	183.809	491.687	315.271	0.184162
0.0466297	0.00147671	398.776	254.331	600.418	-0.731345
0.312646	0.00560335	890.225	372.191	290.067	1.49861
2.11979e-07	1.18466e-07	478.017	697.299	24.2299	-1.0311
0.432533	0.0129253	576.392	118.091	282.048	-0.574845
0.00196906	5.91774e-05	218.745	785.325	577.939	-1.21282
0.0584096	0.0017588	764.833	391.991	750.065	-0.461399
0.00090264	6.60514e-05	626.281	687.218	394.041	-0.377131
0.000305463	7.88953e-06	228.905	534.735	938.637	0.907887
2.9955e-05	2.68417e-05	739.066	360.996	57.1391	0.271158
0.00286215	0.000180858	683.187	577.93	563.772	0.625843
0.455624	0.0104804	325.229	187.098	871.131	-1.00809
0.852241	0.106961	255.189	116.288	496.64	1.22739
7.96776e-10	2.15898e-06	851.613	729.008	5.63325	-0.265522
0.0507366	0.00179843	170.999	195.843	768.845	0.581006
0.00565938	0.000276145	833.061	53.1243	65.8305	0.863171
0.00717375	0.000264014	537.859	607.947	564.182	-1.3545
0.419656	0.00783505	918.943	246.649	655.508	-0.604146
1.53008e-09	8.70106e-07	774.579	840.117	7.89949	0.531033
0.385411	0.00149246	77.2149	359.856	848.3	-1.2224
7.85178e-09	4.45856e-09	426.144	55.6033	2.58645	-0.759555
0.0182717	0.000679189	734.611	448.089	674.034	-0.601242
29.5256	0.317906	593.933	102.609	993.565	1.24131
0.0485531	8.50889e-05	105.733	260.261	670.208	-0.0803073
0.504815	0.0113269	818.207	228.606	543.745	0.326697
0.000123123	8.57188e-06	425.255	876.732	911.773	1.00234
0.0286652	0.000902594	766.85	352.614	488.601	-0.873247
0.0113937	0.000425225	662.47	351.07	333.601	1.02648
4.50165e-06	3.80702e-07	356.674	732.805	85.8794	-1.26148
0.000220458	1.18225e-05	230.894	410.574	407.672	-1.25215
0.00129849	6.98851e-05	463.182	649.784	996.553	0.959328
0.00546217	0.0012812	860.045	790.78	280.521	0.0660263
0.0140304	0.000473573	69.3859	83.0235	125.883	0.796752
21.7691	0.190821	909.756	104.683	573.097	-0.193241
7.73411e-05	4.78426e-06	407.296	944.115	660.866	0.791002
0.000232957	1.46479e-05	345.185	647.138	578.944	-1.32727
4.43552e-05	5.30894e-06	429.943	574.751	176.802	0.530086
0.00710856	0.000311046	935.324	740.037	770.389	0.386895
0.000620613	3.89745e-05	439.822	687.485	429.087	-0.179746
29.1177	0.510053	528.265	129.929	963.838	-0.524063
0.000461521	1.71081e-05	162.952	643.522	87.7128	0.166334
0.024486	0.000676958	698.205	636.765	991.444	-1.317
0.0493747	0.0012067	630.88	419.983	832.738	-1.20253
0.0115616	0.000405525	117.121	383.647	195.546	1.48725
0.246884	0.0246807	908.398	421.067	642.496	-0.0102481
0.000102206	3.61327e-06	211.105	543.566	120.77	1.37435
0.00172257	8.31285e-05	281.051	359.651	380.874	0.3523
3.84081	0.0368394	439.579	78.9132	945.381	0.905184
0.0216821	0.00245001	672.435	349.259	341.733	0.18337
0.0522744	0.0026165	936.024	474.553	639.516	-0.277017
0.0029192	0.000194828	844.537	701.408	529.517	0.408074
8.94472e-05	9.41229e-06	135.055	270.894	603.697	1.43696
0.0191264	0.000612276	641.961	566.624	454.682	-1.41912
0.00120677	2.28963e-05	160.189	379.404	985.764	1.0579
0.0164778	0.00101824	689.054	404.785	449.431	-0.379644
0.000214469	1.64146e-05	433.698	507.523	168.117	-1.12178
0.129661	0.00263729	806.782	356.405	701.594	-1.20032
