Omega	Omega_err	mH1	mH2
0.000499364	2.68194e-07	711.973	756.804
0.00561564	1.46231e-05	657.209	717.221
0.00319852	1.4044e-05	547.38	893.773
0.000164201	4.51668e-07	696.784	862.79
0.0126688	5.78739e-05	691.331	693.931
0.00053854	1.57294e-06	675.084	827.764
0.00299485	8.81275e-06	751.997	759.32
1.45273e-05	3.20954e-08	322.308	792.412
0.00567389	1.62084e-05	405.451	421.754
0.00306675	5.29418e-06	509.932	573.121
0.000150573	4.74985e-07	238.022	318.688
4.7153e-05	4.69762e-07	801.012	893.443
0.00322885	8.09964e-06	586.249	645.098
0.000209391	6.6494e-07	692.54	863.903
9.66864e-05	2.92266e-07	537.213	879.205
0.00105047	3.96763e-06	387.532	531.967
0.00104331	4.07648e-06	445.04	637.801
0.000164866	3.72938e-07	626.064	703.229
0.00053567	7.29169e-07	785.477	786.616
0.000289351	7.91016e-07	699.979	816.204
0.002114	7.47742e-06	762.298	978.801
0.000326836	1.11903e-06	240.671	437.54
0.000326343	8.6697e-07	405.278	458.522
0.00136092	5.47011e-06	560.752	746.688
7.43982e-05	1.95503e-07	683.093	872.108
0.00193922	2.64294e-06	626.766	652.727
0.000171987	2.13972e-07	642.807	806.312
0.0129516	0.00013254	763.115	763.586
0.000437647	2.98305e-06	833.166	859.563
0.000242249	6.73659e-07	724.179	775.225
0.000566774	3.13711e-06	707.443	747.996
0.00124242	3.77754e-06	770.381	938.392
0.000299794	6.5453e-07	461.928	470.145
8.00991e-05	2.39239e-07	396.314	508.289
0.000100339	3.02818e-07	452.349	635.284
0.00012475	3.85626e-07	564.882	836.874
0.000156073	2.75589e-07	719.493	867.627
0.000286494	9.97369e-07	490.406	796.728
0.000183607	5.8943e-07	368.125	500.36
0.000542061	1.0083e-06	582.556	635.073
0.000663454	2.84071e-06	112.99	272.894
2.62494e-05	6.18102e-08	151.693	449.107
0.000115404	1.03228e-07	608.639	680.534
0.000309877	1.54157e-06	707.018	755.453
0.000270458	6.21987e-07	542.055	609.726
0.00480189	2.13746e-05	821.941	897.365
0.000416777	5.53339e-07	481.996	501.9
0.001183	4.77803e-06	623.494	653.736
0.000163914	4.13165e-07	838.988	914.656
0.00244907	3.66266e-06	653.109	757.496
3.30966e-07	5.46385e-10	152.234	544.811
0.000609509	2.2739e-06	418.368	602.799
9.74652e-05	2.97318e-07	394.077	526.467
0.000376671	1.81168e-06	706.668	788.397
0.00191798	6.70781e-06	688.419	841.447
0.00189391	6.79504e-06	481.733	483.875
0.00037556	8.42195e-07	272.394	302.342
0.000519694	1.74457e-06	343.671	447.865
0.000270528	5.15481e-07	692.222	776.302
0.000593842	9.00978e-07	762.422	775.774
0.000225089	7.30027e-07	373.663	481.679
0.00124744	9.32108e-06	627.574	689.099
0.000632139	2.30206e-06	559.552	882.511
0.000717332	1.71232e-06	711.205	717.328
0.00174014	3.90009e-06	885.23	915.356
0.000300533	6.7339e-07	469.7	531.739
4.09478e-06	7.97514e-09	267.566	613.005
0.00474743	9.57879e-06	834.388	838.657
0.000402494	1.43925e-06	549.219	742.994
0.000336709	1.07482e-06	553.08	690.788
0.00152037	5.94168e-06	673.879	863.835
0.0095505	2.56148e-05	643.373	652.395
0.00017049	5.41571e-07	439.427	578.123
6.5351e-05	2.01129e-07	180.003	596.84
0.00026212	3.83626e-07	470.103	499.187
0.000332268	4.48848e-07	628.447	642.429
0.00451463	1.69432e-05	421.851	425.073
0.00267914	3.2514e-05	444.327	459.46
0.000113528	7.29751e-07	639.928	672.077
0.000357752	1.20301e-06	715.891	901.686
0.000270742	1.98616e-06	635.298	715.737
0.00328516	7.12852e-06	634.458	635.39
0.00301738	5.93104e-06	794.41	909.298
0.000152938	4.99832e-07	485.75	777.921
0.000465193	1.70063e-06	195.291	381.55
0.00110253	4.32746e-06	616.219	927.109
0.000192746	2.16665e-07	449.421	574.342
0.000516255	1.83685e-06	293.677	365.214
0.0121805	4.86085e-05	716.329	765.446
0.000786998	3.02267e-06	380.154	614.092
0.000415266	1.53555e-06	457.646	765.142
0.000128202	6.09089e-07	786.141	924.409
0.000181554	2.07405e-07	411.047	467.796
0.00130717	4.8137e-06	693.647	929.78
7.03485e-05	2.00777e-07	270.429	464.008
0.000467257	1.65009e-06	398.143	479.65
5.04135e-05	1.16491e-07	583.143	731.112
0.000265344	8.58059e-07	351.893	433.254
0.00025147	8.35905e-07	616.246	923.916
0.000929	3.03022e-06	467.335	475.194
0.000645132	1.98412e-06	673.298	887.756
0.00101314	2.33482e-06	349.496	361.763
0.000359814	1.56897e-06	560.028	609.907
0.000798468	2.60504e-06	856.927	877.695
4.19321e-05	1.10617e-07	620.333	811.564
0.00199446	3.2494e-06	701.677	784.374
0.00401967	1.26138e-05	889.636	891.874
0.000136447	4.24715e-07	423.792	652.323
0.00018038	1.82367e-06	622.629	680.61
0.000107912	3.36215e-07	451.564	818.095
0.000595056	2.23649e-06	243.896	513.799
0.00158615	5.97678e-06	798.95	798.976
0.000186975	1.8205e-06	491.384	534.472
0.000150413	4.76372e-07	551.847	688.979
0.000658294	1.41012e-06	559.518	575.748
0.000103151	2.9003e-07	556.087	652.681
0.000178265	3.98765e-07	468.589	611.298
0.000324824	5.09978e-07	528.678	557.167
3.2437e-06	6.42165e-09	182.141	967.707
0.00809261	3.15663e-05	602.758	603.09
8.70295e-06	1.81711e-08	345.813	851.474
0.000143278	4.06539e-07	499.597	584.022
0.000118822	2.14918e-07	411.67	432.089
0.00302927	2.1646e-05	437.915	482.218
0.000160998	2.35539e-07	404.792	567.886
0.0116298	7.45568e-05	663.137	667.424
0.000991854	1.53908e-06	896.165	937.153
0.000201725	5.40863e-07	355.54	358.78
0.000271178	1.57209e-06	637.362	723.53
0.00138797	5.318e-06	283.279	322.476
0.00345001	1.3224e-05	429.502	430.106
0.000420867	1.40921e-06	473.811	644.41
0.0206476	0.000364129	755.9	755.943
0.000625161	1.19521e-06	765.831	775.711
0.00174554	4.12246e-06	638.253	691.016
0.000565682	2.09493e-06	187.717	587.718
7.74707e-05	2.26156e-07	286.747	580.257
0.000805158	2.97988e-06	295.802	383.32
0.00103227	4.01872e-06	446.305	698.563
0.000941329	1.92455e-06	740.011	742.052
0.000244243	7.88934e-07	483.244	653.457
0.00118309	4.98741e-06	146.418	226.932
0.000475853	1.07183e-06	612.651	675.891
0.0012951	2.85626e-06	384.472	416.939
0.000354994	9.76485e-07	752.75	790.887
0.000142514	3.21346e-07	705.656	806.019
0.00109324	4.80606e-06	109.869	250.543
0.000837887	2.3413e-06	603.501	605.463
0.000119617	3.0837e-07	455.418	626.45
0.00240923	9.40472e-06	391.283	417.149
0.000542196	1.99059e-06	409.435	822.97
0.000131669	4.11924e-07	484.928	794.173
0.00207232	6.35467e-06	462.716	465.137
0.0102337	3.43689e-05	213.378	216.168
0.0217246	8.84288e-05	615.154	626.986
0.000646139	2.23667e-06	799.149	902.375
0.00123609	3.81685e-06	492.302	591.502
0.00123027	2.92313e-06	796.103	885.722
0.000109183	3.39648e-07	373.281	639.36
0.00058815	2.12154e-06	522.292	710.343
9.58009e-05	2.84436e-07	272.378	618.523
0.0015694	9.00705e-06	810.485	864.196
0.000141547	4.30334e-07	272.953	375.954
9.70166e-05	8.14785e-07	632.726	707.481
0.0003201	5.16613e-07	696.542	779.168
0.000818669	3.15277e-06	605.89	856.597
0.000775076	2.40238e-06	268.695	311.483
0.000223513	7.95602e-07	164.851	459.15
0.000192554	3.59596e-07	534.818	594.653
0.000314378	8.30883e-07	498.272	603.529
0.000540517	1.87025e-06	392.751	615.112
0.000125004	1.73363e-07	500.097	557.244
0.0010454	3.97009e-06	470.817	690.579
0.000558244	1.98426e-06	366.035	542.184
0.0160223	6.27645e-05	678.829	829.802
0.000100143	2.75727e-07	661.46	862.468
0.000889505	1.40524e-06	930.631	931.206
0.00118457	1.47128e-06	505.644	570.702
0.00117941	4.7094e-06	342.756	777.924
0.0001736	4.73754e-07	638.307	785.585
0.00630219	2.36923e-05	613.887	734.938
0.0042723	1.95753e-05	703.907	821.291
0.00305252	1.23601e-05	508.816	629.084
0.000490367	1.71702e-06	605.243	782.909
0.00566063	2.37277e-05	674.469	674.703
0.000454459	1.65533e-06	264.793	528.306
0.0022231	6.46947e-06	506.206	506.261
0.00172658	2.75977e-06	623.165	636.162
0.000158343	2.72885e-07	568.913	657.214
0.000205221	6.34083e-07	342.596	410.538
0.0021362	4.28544e-06	443.655	502.242
0.00266765	1.08636e-05	687.927	878.256
0.000444295	8.49035e-07	655.395	672.683
0.00084441	3.24376e-06	281.727	884.429
0.0024425	7.59892e-06	402.106	404.897
0.0117929	5.88411e-05	337.217	826.762
0.000754026	2.47639e-06	542.383	629.315
0.00220621	1.66138e-05	625.167	654.308
0.00134038	2.29083e-06	791.355	800.29
0.000720521	2.50306e-06	587.396	743.209
0.000209089	4.50122e-07	463.035	513.859
0.00132799	4.49673e-06	300.028	473.133
0.000553529	5.28936e-07	708.383	760.45
0.000842938	2.01694e-06	797.928	805.248
9.6493e-05	2.96383e-07	388.4	616.546
0.000954261	2.07053e-06	769.674	774.861
5.46416e-05	1.40188e-07	412.432	479.405
0.0284975	0.000146803	536.762	752.647
0.00033949	3.10258e-06	392.653	452.65
0.000200237	4.49492e-07	735.759	967.96
0.00565743	1.23221e-05	686.947	726.672
0.00734506	2.58694e-05	699.992	712.041
0.000281376	9.93989e-07	375.19	697.198
0.00272228	1.17802e-05	499.076	952.563
0.000644417	2.35017e-06	591.582	850.653
0.00374885	1.60138e-05	603.007	990.741
7.90061e-05	2.40197e-07	425.295	591.976
0.000338714	1.13303e-06	352.349	438.19
0.00257333	8.65296e-06	177.305	177.493
0.000159821	5.10884e-07	635.344	863.901
8.26876e-07	1.43161e-09	232.521	898.234
0.000286178	8.37653e-07	762.413	999.221
0.000456932	1.63022e-06	505.338	687.258
0.0125942	6.24262e-05	540.548	927.303
0.000129169	4.07223e-07	215.461	540.301
0.000102835	3.08866e-07	285.222	448.57
2.95711e-05	7.08127e-08	288.352	735.465
0.000848349	2.66191e-06	319.372	367.421
0.000141852	3.78237e-07	696.692	818.113
1.76156e-06	1.92426e-08	122.966	857.207
0.00236297	1.11099e-05	869.83	932.304
0.0170007	8.80378e-05	580.374	796.938
0.000971099	1.47607e-06	805.599	908
0.000402007	1.40078e-06	339.279	529.891
0.000335185	2.55931e-07	788.265	875.652
0.000177207	9.34324e-07	872.861	900.953
0.00106378	9.04773e-06	803.892	843.402
0.00109246	2.64066e-06	660.603	668.615
0.000172281	4.09934e-07	607.513	707.209
0.000196631	4.59472e-07	806.619	923.493
0.0011129	2.53053e-06	696.312	803.925
2.66684e-05	6.3132e-08	234.683	406.539
0.000215419	6.93368e-07	366.964	565.282
0.000387054	1.35561e-06	525.245	879.348
0.000460133	3.47729e-06	898.498	978.898
0.00136012	3.69579e-06	581.126	585.074
0.000110486	3.32943e-07	254.64	487.269
0.000491341	5.90098e-07	470.726	521.166
0.000187943	5.3233e-07	379.187	449.596
0.0103041	5.08631e-05	493.271	648.804
0.000393072	1.06711e-06	850.108	858.489
0.00894151	3.66874e-05	421.993	450.625
0.000680823	2.01224e-06	844.509	911.855
0.00224774	1.68152e-05	802.555	802.631
0.000104797	3.2937e-07	449.709	716.593
0.000185648	6.02111e-07	336.141	506.147
0.00015882	5.11029e-07	338.101	637.58
0.000247708	8.38798e-07	472.834	974.53
0.00945537	2.2072e-05	933.991	949.686
0.000242548	7.89754e-07	445.378	589.703
0.000159876	2.92512e-07	669.307	822.141
0.00285391	4.66841e-06	786.38	801.606
0.00136474	3.66733e-06	222.859	312.011
0.00079735	1.40488e-06	700.791	749.036
0.000123173	1.46171e-07	635.965	674.283
0.000326535	1.05871e-06	467.29	556.122
0.000393866	2.48166e-06	730.127	810.554
0.000384171	6.27264e-07	416.743	447.765
0.00347067	8.4867e-06	855.872	856.638
0.000393904	5.73629e-07	610.235	708.469
0.0020278	4.99061e-06	729.119	847.945
0.000126982	2.14859e-07	345.331	376.035
0.00027076	7.29762e-07	597.325	721.586
0.00301257	4.49653e-06	824.712	870.809
0.000651442	7.63024e-07	680.503	697.381
0.00022715	3.38072e-07	654.558	673.173
0.00230587	9.64077e-06	550.874	824.083
0.00124502	2.32231e-06	704.111	731.328
0.000390395	6.93011e-07	629.506	671.14
0.000592976	5.02154e-06	697.272	739.417
0.000750683	2.69343e-06	362.388	486.761
0.00426618	1.2867e-05	925.485	941.644
0.000372898	1.25728e-06	232.755	298.431
0.000126111	3.94817e-07	499.147	702.527
0.000262722	1.42406e-06	654.31	743.403
7.04587e-05	2.09832e-07	423.806	659.543
0.000151366	4.31331e-07	532.512	654.844
0.000343964	1.11902e-06	730.211	955.954
0.00578471	1.07214e-05	738.933	774.687
0.00098056	2.51508e-06	740.587	789.534
0.00175655	3.07338e-06	691.385	705.363
0.000181226	5.70053e-07	570.143	686.873
0.000576349	9.61181e-07	756.286	914.89
0.00233319	5.50698e-06	658.067	660.01
0.000919066	1.31191e-06	847.986	893.601
0.01584	7.06882e-05	546.004	657.257
0.000579645	2.14297e-06	377.036	567.996
0.000145933	4.59603e-07	588.189	832.428
0.000242647	8.09668e-07	397.461	717.514
0.000440646	1.60329e-06	481.666	752.42
0.000871503	3.40041e-06	553.547	731.731
0.000444734	3.89058e-07	816.198	910.706
0.00509917	2.20261e-05	407.439	500.589
0.000345333	2.88812e-06	289.515	419.098
0.000710384	2.54205e-06	584.528	740.783
0.000446725	1.60541e-06	573.035	762.804
0.000636786	2.32334e-06	363.821	911.888
0.000131478	4.04404e-07	361.278	488.429
0.000484612	1.75918e-06	452.174	749.139
0.000256935	8.28838e-07	453.34	578.339
0.00238911	6.75056e-06	720.197	752.395
0.00110704	3.77014e-06	404.329	479.31
0.000533433	1.91009e-06	508.209	815.303
0.000555613	5.69191e-06	545.474	619.088
0.00109745	1.81156e-06	842.495	842.637
0.000185768	1.5003e-06	485.017	519.147
0.00181505	7.59887e-06	394.917	873.967
9.9556e-05	1.28105e-07	720.056	798.052
0.000732155	1.16163e-06	717.884	803.114
0.00943087	7.2471e-05	82.8297	418.297
0.000334614	6.21791e-07	644.904	710.774
0.000545793	6.33797e-07	831.564	953.699
0.000186877	6.37312e-07	206.464	356.577
0.000638622	2.13066e-06	345.161	452.889
0.00222011	5.52653e-06	237.086	289.824
6.00026e-07	1.11125e-09	135.856	923.27
0.000146694	4.70966e-07	221.193	330.26
0.000660815	1.64874e-06	572.985	588.139
0.000186216	1.09908e-06	805.741	893.704
0.00244212	4.48885e-06	851.808	851.83
0.000468341	1.04529e-06	424.054	468.478
0.000223951	1.02691e-06	696.693	717.441
0.000452132	1.01331e-06	634.99	771.373
0.000298317	7.06112e-07	617.738	716.018
0.00123368	5.76865e-06	933.512	986.688
0.000378364	2.83903e-06	302.072	331.515
0.000116828	3.77777e-07	187.124	746.948
0.00196548	2.45909e-06	413.598	459.589
0.000734531	2.63074e-06	612.976	733.344
0.000782211	1.78895e-06	593.601	594.534
0.0140213	4.2904e-05	533.431	537.874
0.000462172	1.10945e-06	568.668	610.595
0.0104741	0.000129133	681.727	687.324
0.000370257	1.23694e-06	338.891	466.437
0.00763237	1.78674e-05	428.773	454.898
0.000192631	6.47985e-07	497.332	691.694
0.00605736	2.72654e-05	637.954	840.771
0.0007276	4.32357e-06	443.423	478.963
9.24339e-05	3.16589e-07	138.639	649.961
0.000859674	3.24743e-06	272.031	732.143
0.000183512	5.72368e-07	715.971	973.388
0.000200529	2.56721e-07	535.147	704.085
0.00112664	4.37162e-06	362.373	708.078
0.000532247	2.00064e-06	546.814	794.193
0.000180795	2.29717e-07	612.535	784.165
0.0011856	4.58986e-06	313.472	725.115
0.000155215	2.23955e-07	679.032	856.674
0.000168997	2.59345e-07	646.018	660.329
0.000270463	8.95531e-07	379.476	540.967
0.000797919	2.40822e-06	695.561	792.884
0.000396209	1.32767e-06	427.688	613.325
0.00127062	4.78983e-06	510.251	722.746
0.000238053	7.5516e-07	745.544	969.185
0.00010345	3.19606e-07	476.329	767.508
0.000178149	5.38713e-07	282.636	382.717
0.000454734	1.6257e-06	369.847	695.85
0.0164308	0.000206549	783.416	822.298
0.000271345	4.04955e-07	720.864	793.358
0.00841862	0.00015295	655.06	728.777
0.00102114	2.42529e-06	713.194	740.755
0.00015678	3.74321e-07	723.489	861.525
0.000140839	4.53859e-07	465.777	745.34
0.000950753	3.03573e-06	552.834	641.712
0.000713822	8.64785e-07	645.267	679.33
0.00721979	3.3465e-05	550.857	679.062
0.00206243	1.21546e-05	752.262	817.388
0.000447808	6.41788e-07	654.212	718.811
7.45849e-05	2.19312e-07	375.059	543.682
0.0049474	2.18774e-05	276.218	468.374
0.00172202	3.52625e-06	527.515	639.209
0.000302164	9.80277e-07	848.567	915.2
0.00301709	8.42047e-06	817.125	873.159
0.00139956	1.27077e-05	729.05	763.824
0.000147809	1.12645e-07	610.613	710.612
0.011249	2.43239e-05	535.822	570.631
0.000599474	3.82595e-06	810.047	864.305
0.000175252	1.76213e-07	728.486	757.405
0.000419946	1.62942e-06	140.944	422.925
0.000309244	1.03146e-06	393.973	555.52
0.000139501	2.57357e-07	535.813	613.592
0.000617	1.3703e-06	649.479	649.491
0.00319615	8.91608e-06	769.534	931.792
0.000591065	1.35996e-06	796.443	796.731
0.000190107	6.03218e-07	693.551	918.27
9.17168e-06	1.99496e-08	184.434	413.126
0.00362407	1.50318e-05	558.287	761.127
0.000677623	3.7297e-06	575.886	616.115
0.000879007	3.31714e-06	364.191	535.493
0.00118069	4.40869e-06	331.847	397
0.000939752	9.95066e-07	818.162	836.628
0.00738289	2.6025e-05	758.358	923.593
0.000313616	8.8697e-07	763.112	928.774
0.00108104	4.06182e-06	270.587	371.502
0.000149308	1.35545e-07	762.08	884.369
0.000169023	9.39022e-07	637.3	702.416
0.00164141	4.28859e-06	520.906	521.644
0.00141158	2.00859e-06	770.547	785.536
0.0023545	7.57967e-06	630.85	640.025
0.000694213	2.51318e-06	225.466	268.89
0.000484001	4.71032e-06	428.569	561.851
0.000102231	3.16798e-07	390.069	516.085
0.00126857	4.9766e-06	585.479	897.754
0.000559235	2.0992e-06	621.838	688.331
0.000470758	1.78251e-06	880.377	979.8
0.00175255	5.79117e-06	815.28	900.152
0.000236866	7.30333e-07	255.046	305.412
0.000146797	5.39883e-07	138.594	582.56
0.00220764	6.51131e-06	477.637	558.65
0.000267343	9.23434e-07	441.348	728.237
0.000212495	6.98975e-07	541.706	705.749
0.00018869	6.14582e-07	447.534	629.846
0.000447152	6.36236e-07	569.562	601.837
0.000169609	5.38514e-07	303.781	709.574
0.000269451	2.64233e-06	280.424	468.78
0.0288357	7.27753e-05	763.455	815.326
0.000443276	1.26252e-06	433.47	445.826
0.00711928	4.60964e-05	575.674	653.91
0.00112015	2.03287e-06	838.374	839.052
0.00101766	6.55697e-06	761.525	831.288
0.000194524	2.25695e-07	686.724	799.855
0.00345498	1.21337e-05	524.448	590.1
0.00019018	6.22157e-07	583.626	755.118
0.02315	0.000123579	416.506	877.407
0.0011809	3.2745e-06	417.479	549.388
0.000503185	1.24109e-06	698.058	822.971
0.00556338	6.75327e-06	466.8	499.133
5.22167e-05	1.31945e-07	181.066	502.544
0.000115831	3.50664e-07	652.448	931.813
0.00206645	7.3027e-06	585.138	696.56
0.000243092	3.04807e-07	826.239	957.348
1.48877e-05	3.29101e-08	261.721	722.493
0.000449476	1.58843e-06	313.224	491.409
0.000513095	3.40681e-06	424.665	491.019
0.000568955	6.86943e-07	360.199	424.297
0.000152185	4.73926e-07	368.992	480.404
0.00140008	6.20703e-06	141.234	412.357
0.000367405	1.12119e-06	404.515	471.06
0.000110211	3.33939e-07	357.75	723.509
2.14819e-05	4.86985e-08	183.176	882.912
0.000355261	1.06375e-06	277.024	327.624
0.00121989	1.93237e-06	754.372	759.275
0.00105997	2.38315e-06	833.917	898.777
0.000202862	6.73957e-07	464.838	731.873
0.00185723	7.81943e-06	156.812	199.656
0.000522521	2.54828e-06	840.193	861.201
6.29917e-05	1.7676e-07	364.18	458.092
0.000399633	1.36778e-06	267.951	437.756
0.00135845	3.10355e-06	549.034	608.515
0.00175387	5.87492e-06	229.18	265.015
0.000208795	6.9075e-07	334.643	904.623
0.00135221	3.94698e-06	849.622	909.737
0.000532765	1.49831e-06	766.599	906.92
0.00917576	4.50712e-05	819.431	935.969
0.000115458	1.02418e-06	801.201	927.098
0.000168024	5.35682e-07	231.378	487.637
0.0006965	1.38322e-06	748.107	759.031
6.63749e-06	1.45747e-08	143.443	339.956
8.75599e-05	2.47231e-07	513.341	614.866
0.000224492	7.31696e-07	261.393	334.764
0.000313908	1.06428e-06	365.917	485.676
0.000145891	2.24592e-07	617.289	793.27
0.00171099	6.9305e-06	496.467	620.863
0.000426996	1.57845e-06	563.67	803.808
0.000375508	8.05442e-07	397.264	397.495
0.000285697	3.80337e-07	806.707	827.742
0.000451466	6.9982e-07	735.824	803.465
0.00166307	7.08872e-06	587.96	601.287
0.000157488	4.75364e-07	638.929	813.484
0.000275465	3.32833e-07	800.437	819.012
0.000190125	1.81321e-07	555.585	679.687
0.00107316	2.43261e-06	311.621	324.936
0.0016052	8.11104e-06	261.941	286.27
0.00129192	3.09817e-06	824.663	845.025
2.14516e-05	5.04349e-08	161.411	754.674
6.42358e-05	1.87417e-07	414.203	624.371
7.34258e-06	1.53073e-08	321.572	816.619
0.000435322	7.26514e-07	743.217	868.815
0.000506661	1.83572e-06	607.884	749.999
0.0182561	7.39153e-05	586.481	586.481
0.000229358	7.39237e-07	315.594	616.665
0.0177882	5.26165e-05	735.928	767.082
0.000948379	2.34845e-06	581.742	753.634
0.00136639	3.18712e-06	495.887	517.761
1.89675e-05	4.60222e-08	167.975	841.006
0.000742566	6.45129e-06	600.933	652.343
0.00671746	1.90906e-05	780.608	814.764
0.000305644	1.06433e-06	418.281	588.4
0.0108605	5.05121e-05	585.622	804.248
0.000716537	1.91658e-06	669.393	708.705
0.000444609	1.34882e-06	255.677	380.65
0.00017875	5.80466e-07	527.089	762.5
0.000933304	3.68852e-06	599.261	645.044
3.17331e-06	6.00636e-09	187.387	647.037
0.000303246	1.05286e-06	338.368	490.042
0.00211028	5.04092e-06	783.076	790.665
0.000181537	5.75602e-07	618.685	867.826
0.00486913	2.07492e-05	644.703	958.316
0.000484842	7.75546e-07	418.123	445.036
0.000627956	2.29633e-06	355.907	646.128
0.000107735	3.87361e-07	135.036	522.226
0.000160174	4.32062e-07	536.558	632.422
0.000865325	1.03375e-06	415.708	430.597
0.0044927	1.03996e-05	494.997	523.413
0.000150065	1.34045e-07	842.22	952.102
0.00442817	1.45448e-05	743.835	917.927
0.00186062	7.77172e-06	503.364	733.678
0.00096401	1.77994e-06	527.016	557.887
0.000227851	7.08606e-07	581.607	703.64
0.000499458	1.58182e-06	506.808	604.933
9.89756e-05	1.76654e-07	750.061	839.911
0.000148408	4.58838e-07	271.255	648.314
0.000235458	7.36313e-07	434.322	531.203
0.000351203	1.21456e-06	283.181	507.477
0.00066925	2.53307e-06	242.968	562.476
0.000976101	3.70771e-06	267.356	480.965
0.00110278	3.75362e-06	711.896	915.366
0.00421485	1.76747e-05	470.949	474.44
0.00028177	9.08783e-07	405.236	483.768
0.000764859	1.534e-06	331.911	457.812
0.00027407	2.55558e-06	434.387	458.979
0.00058571	9.79307e-07	708.825	737.88
0.00226133	1.05805e-05	422.525	443.262
0.00255174	7.23328e-06	873.103	884.633
0.000117251	1.14776e-07	590.488	647.727
0.000801629	2.98357e-06	363.842	708.247
0.000152515	4.31986e-07	664.506	903.108
0.000390526	9.05099e-07	364.299	508.859
0.000300835	2.09081e-07	641.844	718.984
2.00954e-05	4.79063e-08	140.547	344.306
0.00816304	3.98713e-05	219.658	413.682
0.00120552	4.82621e-06	528.054	823.383
0.0099446	4.77748e-05	619.678	682.165
0.00020579	6.51742e-07	289.378	438.311
0.00385295	1.29345e-05	433.268	495.143
8.55697e-05	2.72928e-07	146.087	496.483
6.7077e-06	1.40055e-08	273.58	648.714
0.000509976	7.92359e-07	645.516	655.746
0.000579039	2.64107e-06	710.052	749.128
0.0204125	8.84643e-05	581.876	582.69
0.00034696	1.87783e-06	745.318	853.837
0.00222653	9.10509e-06	163.429	229.398
0.00293433	1.25546e-05	357.147	359.267
7.83757e-06	1.66047e-08	186.222	560.971
0.000629972	8.80191e-07	632.035	753.227
0.00120268	8.96516e-06	835.208	932.24
0.000371183	3.93448e-07	586.339	608.944
4.6277e-05	1.28501e-07	579.343	874.303
0.00196181	8.13175e-06	602.344	824.396
0.00267423	1.12502e-05	600.663	879.664
0.000694775	2.25929e-06	212.247	248.931
0.000510742	1.70101e-06	572.19	738.738
0.00236231	1.16796e-05	621.836	674.539
0.000787367	1.83479e-06	817.834	868.7
0.0122144	3.61969e-05	859.596	955.392
0.00033998	1.22661e-06	848.394	903.42
0.000153855	4.97746e-07	462.796	652.532
0.000652827	8.91818e-07	436.649	461.07
0.000131818	4.16057e-07	326.688	707.518
0.00993712	5.07318e-05	716.603	716.995
0.00104052	3.98418e-06	312.304	539.224
0.000303974	6.68054e-07	677.627	835.865
8.97698e-05	6.48569e-07	626.184	730.102
0.000339357	1.13636e-06	604.277	790.337
0.000467235	7.98577e-07	788.466	819.288
0.00457363	1.78575e-05	796.94	797.718
0.000459239	5.83144e-07	635.211	661.893
0.000198376	5.54339e-07	702.426	845.151
0.00105315	6.22389e-06	354.908	395.536
0.000188048	7.88458e-07	805.43	851.458
0.000216237	7.25221e-07	424.698	579.399
0.00059489	1.38896e-06	623.014	714.76
0.00107669	3.25356e-06	533.909	693.118
0.000961554	7.69055e-06	547.197	570.659
0.000884988	3.41101e-06	286.015	651.636
0.00110401	2.62046e-06	478.762	494.846
0.00084671	3.26521e-06	217.36	367.327
0.000544416	9.43938e-07	329.165	394.891
0.000144159	4.55903e-07	470.893	646.461
0.000162112	5.19501e-07	230.088	399.617
0.000395291	5.66251e-07	351.19	371.523
0.000207844	5.43226e-07	798.941	949.76
0.000226632	7.79956e-07	420.914	749.961
0.000265357	9.16795e-07	354.737	697.446
0.00136695	5.31659e-06	230.705	289.069
0.00125986	3.37046e-06	658.9	770.793
0.0011227	4.35924e-06	206.272	382.694
0.0141743	6.31457e-05	658.721	821.716
0.000547221	2.01925e-06	534.249	752.515
0.000307402	5.32166e-07	540.209	625.847
0.00181886	5.28104e-06	566.712	651.362
0.0032072	6.86244e-06	497.445	504.003
0.00052362	6.60113e-07	599.598	659.166
0.0306746	0.000168753	534.032	717.689
0.0023509	3.14549e-06	688.81	705.133
5.42413e-05	1.43258e-07	151.114	572.494
0.00161647	4.91734e-06	854.159	905.706
0.00624303	1.63316e-05	668.454	672.26
0.00582422	2.71378e-05	354.738	354.918
0.000144096	4.597e-07	396.773	709.163
0.000403431	1.41309e-06	425.274	823.159
0.00164818	3.72747e-06	495.99	592.85
0.000466932	2.27968e-06	800.69	841.276
0.000142648	4.16499e-07	760.43	945.152
0.000487514	1.30665e-06	208.804	239.247
0.00168231	8.3404e-06	371.474	374.174
0.00172602	3.39169e-06	591.631	681.372
0.000918906	9.36069e-06	758.701	828.675
0.000244776	8.22158e-07	513.899	641.792
0.000168602	1.27125e-06	572.525	609.99
0.00089869	1.01398e-06	744.882	760.455
0.00147031	5.33654e-06	546.814	671.624
0.00493704	1.79128e-05	728.306	855.927
0.000934756	2.94277e-06	248.266	285.284
8.10374e-05	2.37838e-07	309.429	404.56
0.000369973	1.3275e-06	380.654	708.518
0.000155773	4.84398e-07	466.182	571.786
0.000977707	3.86748e-06	475.204	795.15
0.000402594	8.67103e-07	675.522	763.892
0.000591777	1.77912e-06	436.706	438.602
0.000149388	2.21007e-07	378.233	403.906
0.00686341	3.95658e-05	832.877	902.631
0.00182498	7.05144e-06	215.107	268.642
