mH1	mH2	mHc	alph1	alph2	alph3	L2	L6	L8	mssq	m22sq
895.3248379048166	895.4166136573747	921.5550845344255	-0.36866463554870094	-0.04600491709911288	-0.0037372638132702023	4.097692635115891	9.087939680738208	7.186421258311839	905651.363595379	804974.3280829007
446.59335850763773	527.6031036030093	547.0076085948685	0.5571420974369081	-0.4707632913670334	-0.33649108205379114	0.1904149339044568	5.512222708968735	6.05529115669475	363815.6830445811	36297.82568687075
495.2019974261901	645.3665128334279	628.7054627129222	1.418179018331055	0.421356388823958	-0.038139305045540986	2.071983619246669	11.864356049513908	1.2280028827593696	652192.5589249406	128528.59679289874
331.59389744791565	406.3091987233211	433.6450895409211	-0.0603861644583356	-0.06526571826011564	0.063433479579569	1.994968386187553	13.040791122731251	5.086259128804741	772347.9076932388	110817.52095144907
440.6567985261147	442.11181245339134	445.7599635022756	1.0183716067003454	0.15919015511422363	-0.21136650226541948	2.0295672048219107	10.816293052299628	7.455177073268587	319004.4424402412	195515.98557641407
458.7750098733415	614.8821027934638	643.8486535754205	0.7269026425368861	0.8447025737977941	-0.300451608556679	6.972859644058211	8.438000829252983	3.9629440250823755	281490.6539899831	378770.2412480687
761.2684212159294	877.982733929747	949.277113360514	0.638536445110026	0.9446830492507605	0.3686998119716464	1.8771640745229365	14.960420847388196	5.14083970186201	710118.8247696907	589153.8275938684
410.95435598486955	415.403725237703	467.10989335028444	0.4025328670900157	0.06176441269295976	0.04461338674845274	1.342039868429387	11.225231472456924	1.4214326785997073	395541.005754044	175897.6488645596
414.05337186049155	631.83841681895	676.6356331318079	-0.7597661224632565	1.0296374816925102	0.3296310369696037	1.2874737456194596	7.961158524185618	7.153514085353166	99438.42211923382	358248.6450233758
925.4112609065737	933.340946830815	984.9594935336809	1.0346950863745874	-0.7762769973673763	-0.3107782090374774	5.011598573919838	10.637471600684641	-1.8958009003719951	915775.353704924	855525.8874645563
238.07401390506888	329.56201182194934	387.19782014972486	1.1531418976455168	0.7377247149813415	0.03300104817474646	4.490138725341574	2.8607045990773448	-0.380543101448918	49875.46111878585	78276.08931587003
624.97720686206	696.5681167791508	707.7646379415071	0.2262110249535669	-0.4656427642645315	0.010702047667093834	5.545356304686795	12.054302718888183	4.047089092795154	760145.4582213386	417379.0192398601
669.9461243616287	753.1377601458056	732.5126760441799	1.0246614548578319	0.7255012188954709	-0.6629876991493503	1.430294902969037	7.055459580575947	2.6402891746546224	616679.7551805027	328381.8651603429
398.78640459156	510.7375591608796	457.61438958604003	-0.5471046662574791	-0.7473191016843698	0.3280556171846629	7.46594527882053	7.6570960927925125	0.9950382379508653	69034.38059723769	230899.78853794222
682.5878072647841	706.9573930724545	694.4217219564124	0.43194008175022147	0.261235573670684	0.2869175131120987	1.7517726214601872	2.2094163718573236	11.728486034514951	268073.4452314686	493806.5496513637
747.8338137435819	760.8001532674751	814.823032718603	1.4719076677868088	0.5572706455082909	0.04047869180959458	2.558220861950153	6.100583473265563	5.49224243990335	640058.7309345725	359184.7034942425
534.237854692261	773.9063314915018	802.7936531366807	-0.9654334085315627	-0.8261562418737949	-0.29808620101764566	5.772481381558113	5.170279321095363	-4.263438097005775	178239.84426541813	534859.819579487
674.6787037602767	695.0222264999018	729.2906006158343	-1.0189134709180006	0.5052517893913195	-0.010402238069031285	4.196454832440365	11.831821798011125	-2.940913879517627	502340.0899147086	342173.9277826272
540.355295084925	601.5402070753488	629.7317351275818	-0.14884137511736922	0.5337487069942991	0.02606681735754146	6.040218085183696	10.06681451300018	-2.2768635930358307	454650.4701219712	332343.92313882086
354.60862568893657	747.5459664766015	783.6580391348858	-0.6130470478937955	1.229423844111947	0.37579600612893205	1.6999391561696642	12.419562754087634	0.22457039727891726	143796.26816805816	496276.66534517624
723.603792074538	910.2886793513514	873.7230993330431	-1.2382666393855586	-0.9459429800098124	-0.009934712361297676	3.157984655240958	7.884404648000109	-4.637014660955959	523748.81482542644	770008.7465594233
426.8663532263283	587.0649618535896	680.738775917883	-0.7291759319173027	-0.863958386989765	-0.34963650286616815	1.8947149024478847	3.948822868908624	8.258834761075043	233175.95622793323	180039.62242450946
551.4040800873217	558.3368467522982	616.9047061716898	0.09947456414342565	-0.1581222897158527	-0.025353728331185228	7.302255301963277	10.255019098922432	-5.142032308829492	346988.62914055	274561.8889056992
388.00333296551804	427.21308119791246	408.13416365241136	0.074352610486471	0.3777712442689837	1.2525978986403326	5.148409642372112	5.339437590218362	-0.35145603480992094	171307.17109530343	120733.89116018932
572.6456487338122	843.3274658178295	845.9027456214474	-1.3339025103089783	0.9329015793867714	0.22128362553004613	1.3143285754323022	6.054319763774863	2.264587908472002	344048.0956528232	510284.89244217536
644.5023577054508	644.5042727708692	680.7481537236879	-0.9473571289349031	0.014423836885652856	-0.00657616382945117	2.2931542373639933	9.550041688839821	10.733793973225389	483646.14717563614	394176.4130911191
602.3915947700692	606.1167422095111	659.9063051618	-0.186332245376221	0.20338479203748427	-0.6647703471073902	1.9647492873814691	4.840343343944673	0.21043969633857174	355557.0161664318	316930.0056463112
654.591837373274	873.2111241254809	829.0994991270971	-0.4560836973618679	1.4135443811758068	-0.14974373008641823	3.9138653198688753	9.438812935552727	-5.703179612147945	426535.6282286924	692927.0748150748
417.0120622929358	425.27221069767165	472.2153018284502	-0.1915894678673835	-0.25184374032017875	0.03995043529880983	3.8387674279110313	15.25102638643859	0.559240451920914	186147.71126290652	189494.19468247236
607.118421517053	631.9287775465795	657.3782225765086	-1.0255688655684576	0.30828618598791047	-0.008771825117089821	3.185916868052452	0.2844566061588904	17.56001728371539	614449.4186853577	370333.68190537114
633.7562767844305	875.3192566813274	845.43357475962	1.4735495451568636	1.0945272783035034	-0.6293332845443008	2.777996961011622	12.519827307033951	2.1173886655728325	187363.00796219512	655979.825742497
434.4481325163951	997.3160254867789	995.0134463144467	0.19999104252286357	-0.9396817816769801	-0.06153679519528568	0.26966627932732756	1.479109286041714	0.4356774548743907	126600.5936212416	743681.3431976653
507.5344419895265	627.8150248136899	555.0584496193216	1.1948808571548781	1.0850454748828018	-0.05485178145004611	1.760556505482469	6.274840056047534	8.886539008658886	236995.27964380127	184765.12045393698
639.4385579361857	694.4355522623775	709.5125762345325	-0.313152430602307	-0.8811844700500473	1.0609398609125995	0.07799600108040981	3.0085529583650907	-0.18066119859688	235741.09879421387	311293.81861065945
548.888834393954	552.7884428394151	617.6678550876516	-0.8413671079922557	-0.5218993392555806	-0.4710467821734379	3.800800757199083	8.856619158785522	3.407389295429219	221776.70264016857	270842.6162175977
656.6409652745743	920.6176536548343	944.3493525530882	1.1985095287275924	-1.1891953111292506	0.16720855448623942	2.1890796406046698	3.1137314085492513	10.887606001302238	198942.35952417096	736348.8693119199
183.49463174812394	592.9438670187858	600.0471222249546	0.1914550043083581	1.1853130593803887	0.5205027481301054	0.45164418512095844	7.72550030910016	9.687685365609575	119016.38905537174	81201.61805329187
417.89760566273713	660.1562776884126	627.8209155775933	-1.4970623997348518	-0.9216554591727064	-0.26519234589070684	1.465954170134229	1.3224930138342517	1.9232090012552945	200057.97688466124	321838.5000633907
430.91550998433235	571.1499228265101	497.03834980139635	-0.916323159302804	0.6122202598205513	0.12939803009363948	3.172043013230061	7.139692110892352	13.098605561910603	283627.82125202223	252788.64332864853
512.9810901610825	535.2800179011438	548.9152983129734	0.46827362590519395	-0.3179005146275289	-0.08208422588399468	5.1954488270276995	0.15653674358074757	1.875536304371181	249239.50564474254	265638.46916700195
567.8152157935377	679.3366890165454	738.332738611231	0.8947088156820289	1.4857888841323845	0.61858122413319	4.950927971115881	4.509452190261203	1.917067341554894	306882.74041879445	457711.43470393436
786.8933072231242	893.2383807135434	827.1165574286421	-0.25049639099630155	1.2324658232492314	-0.7569092512726933	0.12482341824929151	0.1004026673582258	20.47046738852908	636859.4546624605	628256.9702390428
523.6105538167294	754.6051382777362	691.6910631809692	-0.41207453959903984	0.863286886282459	-0.4932974833706846	2.6221335026695702	1.7360013262091951	11.007643524265063	70491.51763431026	474335.502429333
115.92460587750011	258.6308741804611	183.58651828878317	-0.876204449180629	0.5550205701671413	0.2322851167621997	1.0894130403592064	0.18331769961592542	1.8764859050893854	139854.95080784376	23405.4871009577
573.3439205352619	573.3828190162427	653.2645623523897	-1.5219120393812449	-0.1362403047014502	-1.1115147781452872	0.2865913379102041	11.479778594041669	3.240694563548068	358493.23369792994	315556.9981677489
660.8293245482193	669.6987061858996	750.3001149312104	-0.3845205549890717	-0.11800194748278016	0.1510419161224147	4.962918196153689	6.296258723895948	-2.9148035272529427	363564.8133360708	377043.0795120527
661.7085918376299	718.0395250133361	763.5637321992173	-0.70676428876621	0.5437612024263216	-0.19654008833495634	5.436894377216747	3.003361316370963	-2.1633322791228267	635647.2806200868	495212.9248833156
463.3175345793985	893.8450666904374	825.0283541832215	1.346544385483982	-1.0922946179991173	0.47005142028287317	5.712948104999887	9.241850352805967	-1.5387735766295236	269023.0205498124	590046.7377249536
792.4721981785989	914.8929390508347	949.0537937934317	0.6090493022389671	-1.4342957193457389	-0.8837892667673742	0.022798229942870864	0.8232683956043289	10.513860316858931	429536.49862603383	621789.6236021894
384.6796915812373	412.9695180351379	436.5230685615265	1.4985961906126928	-0.03232306830279525	0.16712883863962436	7.573131308847583	6.199571878206183	4.4458044965163985	651593.3401434753	151632.3532192423
306.4064009860782	405.6271163939558	351.5097032795553	-0.5259867922542716	0.41560907162520205	-0.30484379899195574	5.702069007468819	2.7707392225904703	10.64829894215	182475.56764714164	139086.92633633915
290.16117894486626	578.9372802318586	543.0444426061063	-0.735530209676613	0.7706483992372467	-0.1364835391217425	4.993037053725079	13.64938313439462	-0.6015187867855367	224853.77059755687	116243.39928387929
425.69277840920705	471.0979231618857	441.2257083187115	-0.34789007939370964	-0.36067038085367686	0.4837402106054732	0.7647284317541219	2.2146139253857497	16.36573818490495	254211.07941373577	152463.57804271107
331.20375618962265	815.4891029374237	681.1678615400012	1.3518124327066883	-0.9205219199274196	0.4997494870963822	1.6784736692918758	2.497260612127502	4.635480340123479	102805.1678514526	315562.4616235728
465.3286040765212	669.1483197404687	655.7576179176863	-1.069027772216368	0.7025563925741122	0.2335262103595177	2.1668983264205384	9.597843259725016	1.1964916879883845	316588.80961028155	247423.2740431893
659.4797238634924	805.2124710343043	778.493294277673	-1.5515026081730132	-0.9402194236221909	-1.0601459610455433	3.970043622998771	4.064778524488638	2.5973235004452384	53799.19610048424	532033.0605934393
191.7669701647935	245.65724803708548	268.7485066465608	-1.3816607833545134	-0.22456011645196397	-0.12998773732730967	4.413850610956453	6.273563364674119	-0.07151500131408994	42166.55542718419	45613.149478417756
568.0591267479215	571.945640915451	588.1272602099934	-0.9577537016994674	-0.16190440044874901	-0.10923400832885727	4.757884320898583	6.150037991589195	1.681938293517522	61872.68691333503	337861.09589946846
716.1618555867708	826.4594572356331	744.6720792328656	-0.21373085271785616	-1.113342396478792	0.9570051470939275	5.808396361328925	1.7929563067780436	6.297901273054848	539611.9198604479	458515.1179544296
327.49916628227817	354.46228607625545	352.7068033614868	-0.874702409813479	-0.26556408738803927	-0.1305177156825187	0.874880127834656	2.86573328085359	15.300745859227753	250471.8907253155	105214.92426975674
730.6950233488977	879.1560882233136	854.6419250135303	-0.27061270466054	-1.153300200818707	0.1719418260737573	1.2058765989747862	1.0011942214756087	3.5176775002786975	465983.2325454626	723499.4117712998
466.34845344543555	810.474139021334	825.4907575101985	0.15617747905864132	-1.2455928489822292	-0.9033099704737294	2.3625027595832506	3.3138574071379217	3.04941170429694	141400.60371284175	531510.7910149619
464.5752558855841	794.1599751531197	831.6900764420589	0.7439477558440543	-1.2609292572953943	-0.46244797998747184	5.20951022412694	4.237808763997676	-0.5340682757477389	236155.46634110712	473799.6693288843
198.50355998151994	665.587944693019	687.2435407154296	-1.1442817750138163	-0.6556648045682323	-0.22643774620366464	3.6676757088852505	4.950819812063003	-3.2330381099706713	483727.0892101659	335350.27543844905
336.3628723712966	336.3646423288108	378.0005556332129	0.45088266143053846	-0.005464062308089622	-0.011093544292058322	5.943221635649128	6.135129545904269	-1.5238220295658174	199688.33257833568	115015.23388201141
298.5733104721653	403.0107989559658	323.6236186456531	-0.11930981236352897	-0.8289590489355894	0.028084554718770475	6.0896381787061244	12.832489248627729	6.150026234189248	101120.05668162165	131102.36967780069
549.5783124990354	625.593961533842	607.1114835153627	0.746442226119915	-0.9457462503956933	0.08277612265271883	6.428206349196569	12.636262360185095	-4.530489522629445	331516.8858395728	286684.76571898785
673.1774067507789	690.1674641952196	680.7351251260924	0.8734124415232368	1.5541734674880103	-0.4097097282317992	0.7986723557237498	4.744150338543955	12.776167672896698	442134.006517248	304466.5212610406
286.82052323845716	437.8273658915528	451.7106895289775	-0.7432131654755761	1.0108072876313443	0.24152159859280575	3.0964657130904483	9.105976389861398	7.251070214577624	53632.47104998325	186539.7971647018
305.67193486358	479.17388375404846	552.9795175180869	-0.29624899929085347	-0.5252902942006402	0.6558228167041402	1.9651946182060145	0.5858668993900921	1.6627965249736079	25743.519636741872	23444.26163885703
207.61365466697927	220.49710716851413	346.6859370553022	-1.1395988310484775	0.46981549161695085	-0.19508885974369014	4.532285920049343	2.4090761605146516	-1.6366558191616711	239553.15494905956	51850.41420833397
527.4259598399725	946.8472122336724	902.595347201672	1.3739149047054333	-1.1616276467622022	0.6143854380001004	5.964643677241934	3.4746351989871336	-0.0682191939990453	227734.56078006935	808013.1191980996
754.5498812379036	802.0599238872782	831.4750757344156	-0.1588813062670137	0.1649671030955753	-0.27272518911864047	3.6102232816309936	1.860963752659182	1.959487028482208	803668.1591356973	502995.7657599592
534.4997054625494	605.7497234370256	585.7789487929016	-0.438009151285581	-0.34562782079483567	0.1710931757194535	2.341073347357772	0.4854072226154226	-0.9990950578846736	369881.48512908304	199582.122752624
473.9767427026797	491.94540809806995	501.57294320577586	-0.9619256663583454	-0.2864097168839159	0.0512022422395909	0.6122571155906372	7.719969994237166	2.134463328280148	97621.21001239134	251553.09154053053
671.9287969742574	924.648563379814	881.7038412501615	0.2033596653885593	-1.1804983902042334	-1.0979676666686116	4.36813812068482	2.8019549826421657	2.5012813124313915	182791.52124298603	804344.5163884937
452.6537074222357	832.6740066284523	764.4456895408159	0.5255400296006801	-1.078576558428213	-0.26433056663402177	2.6941101357904635	12.688777279343308	0.561562466920364	127139.43444616688	432259.6696908844
140.16310296298232	460.08043175461734	454.7417954136173	-0.1833135810324635	0.8078414773565127	0.045248120121362305	1.5523805886884174	4.359121392251434	6.923587771353006	59599.68448874667	11216.281257175502
322.49382318012755	474.36027764157694	329.7018382943692	0.022955405942079763	-0.34713909698479845	-0.2996134720607642	0.34401780225911943	2.8081478539689666	6.914354834568115	34765.94319098733	102406.89039996386
558.2626629149855	638.2386645388341	573.3551357602832	-0.34920708070211826	-0.6206644019961717	0.024678146839454566	4.843412792824807	15.467469670267478	-3.55571780614002	384915.5791585866	338148.5730705431
273.1212559629168	573.8679604167054	632.9057294008481	-0.7979755107685736	-0.8909630097128285	-0.3171428720354505	2.7346796512115645	13.414474515061878	-3.872655294951926	16040.441217980775	305268.686131957
453.57887442797676	503.8776379802025	551.4511998713117	-1.3503819061020153	-0.3401052103678934	-0.12349216538282654	3.555214974788258	2.927758531251813	4.043406027933692	237023.43283843607	144610.97830844246
743.3307685103333	760.7440436702452	791.3520658368892	1.3925992263199327	-0.5726012474213881	1.0431550209792224	6.238788129560164	4.869712938661412	4.288897509036136	259333.79375743377	598474.3313026532
317.6743974826478	434.52059327599386	401.2327049430846	0.705735151990291	-0.44580949424023864	-0.19192927432484314	6.7577549415841585	9.964568840631435	2.7986383759080695	254505.67028354004	167600.6063479587
605.8399905545783	625.7683755398837	637.5389603768135	0.15401593055131949	-0.44648122275304675	-1.09656325101844	6.94060521845045	3.823104253363332	-0.8344216534959621	176990.21439204042	317775.8761607126
289.8894639505327	366.26859093724966	350.3006248042094	0.6140551908793368	0.30416069320821515	0.03994423548697577	5.736155851082961	5.328969105687936	-3.27198017164093	544261.4051195391	38721.45709858361
406.4642494891381	535.7308528898517	567.0372221776498	1.3739386232093378	0.8900277228852856	-1.0558893060758592	0.9161890036748292	12.302479161722735	4.863221962633137	155598.0289238918	99988.92693120125
